"(250,)","(31,)","(3,)","(242,)","(250,)","(250,)","(250,)","(72,)","(76,)","(76,)","(72,)","(84.59044128013535,)"
"(250,)","(26,)","(0,)","(247,)","(250,)","(250,)","(250,)","(70,)","(74,)","(70,)","(74,)","(84.59044128013535,)"
"(250,)","(36,)","(0,)","(250,)","(250,)","(250,)","(250,)","(70,)","(68,)","(70,)","(70,)","(84.59044128013535,)"
"(250,)","(44,)","(0,)","(250,)","(250,)","(250,)","(250,)","(70,)","(66,)","(63,)","(66,)","(84.59044128013535,)"
"(250,)","(48,)","(0,)","(250,)","(250,)","(250,)","(250,)","(66,)","(66,)","(62,)","(65,)","(84.59044128013535,)"
"(250,)","(59,)","(2,)","(250,)","(250,)","(250,)","(250,)","(60,)","(60,)","(63,)","(60,)","(84.59044128013535,)"
"(250,)","(56,)","(0,)","(250,)","(250,)","(250,)","(250,)","(60,)","(60,)","(63,)","(62,)","(84.59044128013535,)"
"(250,)","(52,)","(-1,)","(250,)","(250,)","(248,)","(250,)","(60,)","(60,)","(66,)","(63,)","(84.59044128013535,)"
"(250,)","(52,)","(-1,)","(250,)","(250,)","(250,)","(250,)","(57,)","(60,)","(60,)","(63,)","(84.59044128013535,)"
"(250,)","(44,)","(-1,)","(250,)","(250,)","(250,)","(250,)","(60,)","(60,)","(65,)","(66,)","(84.59044128013535,)"
"(250,)","(44,)","(0,)","(249,)","(250,)","(250,)","(250,)","(66,)","(65,)","(66,)","(66,)","(84.59044128013535,)"
"(250,)","(36,)","(-1,)","(250,)","(250,)","(250,)","(250,)","(68,)","(66,)","(68,)","(70,)","(84.59044128013535,)"
"(250,)","(48,)","(23,)","(249,)","(248,)","(250,)","(250,)","(70,)","(74,)","(70,)","(65,)","(84.59044128013535,)"
"(250,)","(44,)","(4,)","(250,)","(250,)","(250,)","(250,)","(70,)","(72,)","(70,)","(66,)","(84.59044128013535,)"
"(250,)","(31,)","(-1,)","(250,)","(250,)","(250,)","(250,)","(66,)","(72,)","(74,)","(72,)","(84.59044128013535,)"
"(250,)","(36,)","(0,)","(250,)","(250,)","(250,)","(250,)","(68,)","(70,)","(74,)","(70,)","(84.59044128013535,)"
"(250,)","(36,)","(4,)","(250,)","(250,)","(0,)","(250,)","(74,)","(72,)","(457,)","(70,)","(84.59044128013535,)"
"(250,)","(40,)","(3,)","(250,)","(250,)","(248,)","(250,)","(74,)","(74,)","(74,)","(68,)","(84.59044128013535,)"
"(250,)","(52,)","(4,)","(250,)","(250,)","(248,)","(250,)","(66,)","(70,)","(74,)","(63,)","(84.59044128013535,)"
"(250,)","(48,)","(2,)","(250,)","(250,)","(250,)","(250,)","(65,)","(65,)","(66,)","(65,)","(84.59044128013535,)"
