"(140,)","(0,)","(0,)","(124,)","(133,)","(133,)","(141,)","(88,)","(83,)","(83,)","(83,)","(84.59044128013535,)"
"(141,)","(0,)","(0,)","(127,)","(134,)","(131,)","(141,)","(85,)","(83,)","(86,)","(83,)","(84.59044128013535,)"
"(141,)","(0,)","(1,)","(125,)","(133,)","(132,)","(142,)","(88,)","(85,)","(86,)","(83,)","(84.59044128013535,)"
"(140,)","(0,)","(-1,)","(127,)","(134,)","(134,)","(140,)","(86,)","(83,)","(83,)","(86,)","(84.59044128013535,)"
"(142,)","(0,)","(0,)","(127,)","(132,)","(132,)","(142,)","(85,)","(86,)","(86,)","(83,)","(84.59044128013535,)"
"(140,)","(0,)","(0,)","(129,)","(134,)","(134,)","(141,)","(83,)","(83,)","(83,)","(86,)","(84.59044128013535,)"
"(144,)","(3,)","(2,)","(129,)","(132,)","(133,)","(145,)","(83,)","(86,)","(86,)","(80,)","(84.59044128013535,)"
"(139,)","(0,)","(-1,)","(127,)","(132,)","(133,)","(140,)","(86,)","(86,)","(86,)","(88,)","(84.59044128013535,)"
"(141,)","(0,)","(-1,)","(129,)","(134,)","(133,)","(141,)","(83,)","(83,)","(85,)","(86,)","(84.59044128013535,)"
"(141,)","(0,)","(0,)","(126,)","(132,)","(130,)","(141,)","(88,)","(86,)","(88,)","(86,)","(84.59044128013535,)"
"(141,)","(0,)","(0,)","(129,)","(132,)","(132,)","(141,)","(83,)","(86,)","(86,)","(86,)","(84.59044128013535,)"
"(140,)","(0,)","(1,)","(126,)","(132,)","(130,)","(140,)","(88,)","(86,)","(88,)","(86,)","(84.59044128013535,)"
"(140,)","(0,)","(0,)","(127,)","(132,)","(131,)","(140,)","(86,)","(86,)","(86,)","(86,)","(84.59044128013535,)"
"(140,)","(0,)","(0,)","(125,)","(131,)","(132,)","(140,)","(88,)","(86,)","(83,)","(86,)","(84.59044128013535,)"
"(138,)","(0,)","(-1,)","(127,)","(133,)","(130,)","(138,)","(86,)","(83,)","(86,)","(88,)","(84.59044128013535,)"
"(139,)","(0,)","(0,)","(125,)","(132,)","(130,)","(139,)","(88,)","(86,)","(86,)","(86,)","(84.59044128013535,)"
"(139,)","(0,)","(0,)","(126,)","(129,)","(129,)","(139,)","(86,)","(88,)","(86,)","(86,)","(84.59044128013535,)"
"(138,)","(0,)","(1,)","(125,)","(129,)","(129,)","(139,)","(86,)","(88,)","(86,)","(86,)","(84.59044128013535,)"
"(137,)","(0,)","(0,)","(124,)","(130,)","(127,)","(138,)","(88,)","(86,)","(88,)","(86,)","(84.59044128013535,)"
"(136,)","(0,)","(-1,)","(124,)","(128,)","(127,)","(136,)","(86,)","(88,)","(88,)","(88,)","(84.59044128013535,)"
"(137,)","(0,)","(0,)","(125,)","(129,)","(128,)","(138,)","(86,)","(86,)","(86,)","(86,)","(84.59044128013535,)"
