"(90,)","(88,)","(90,)","(93,)","(-44,)","(-43,)","(-44,)","(-44,)","(-45.84,)","(-63.49,)","(-42.42,)","(-9.54,)","(90,)","(88,)","(90,)","(93,)","(92,)","(90,)","(89,)","(93,)"
"(114,)","(88,)","(88,)","(91,)","(-35,)","(-34,)","(-34,)","(-34,)","(24.03,)","(0.0,)","(-2.02,)","(-1.07,)","('null',)","(88,)","(88,)","(91,)","(92,)","(89,)","(89,)","(93,)"
"(93,)","(88,)","(100,)","(108,)","(-35,)","(-34,)","(-33,)","(-33,)","(-21.92,)","(0.0,)","(11.11,)","(16.15,)","(93,)","(88,)","(100,)","(108,)","(92,)","(89,)","(91,)","(96,)"
"(90,)","(90,)","(88,)","(87,)","(-34,)","(-34,)","(-34,)","(-34,)","(-2.63,)","(2.02,)","(-11.11,)","(-20.68,)","(90,)","(90,)","(88,)","(87,)","(92,)","(89,)","(91,)","(95,)"
"(93,)","(88,)","(86,)","(88,)","(-33,)","(-33,)","(-33,)","(-33,)","(2.63,)","(-2.02,)","(-1.93,)","(1.46,)","(93,)","(88,)","(86,)","(88,)","(91,)","(88,)","(90,)","(94,)"
"(91,)","(90,)","(88,)","(90,)","(-32,)","(-32,)","(-32,)","(-32,)","(-1.07,)","(2.02,)","(1.93,)","(1.51,)","(91,)","(90,)","(88,)","(90,)","(91,)","(88,)","(90,)","(92,)"
"(93,)","(93,)","(90,)","(93,)","(-32,)","(-31,)","(-32,)","(-32,)","(1.61,)","(2.66,)","(1.51,)","(2.63,)","(93,)","(93,)","(90,)","(93,)","(92,)","(89,)","(90,)","(92,)"
"(93,)","(93,)","(90,)","(91,)","(-31,)","(-31,)","(-31,)","(-31,)","(-0.54,)","(-0.54,)","(0.51,)","(-1.07,)","(93,)","(93,)","(90,)","(91,)","(92,)","(90,)","(90,)","(92,)"
"(95,)","(93,)","(93,)","(93,)","(-31,)","(-31,)","(-31,)","(-31,)","(2.21,)","(0.54,)","(2.66,)","(1.07,)","(95,)","(93,)","(93,)","(93,)","(92,)","(91,)","(89,)","(90,)"
"(95,)","(93,)","(93,)","(91,)","(-30,)","(-30,)","(-30,)","(-30,)","(0.0,)","(-0.54,)","(-0.54,)","(-1.07,)","(95,)","(93,)","(93,)","(91,)","(93,)","(91,)","(90,)","(91,)"
"(93,)","(93,)","(93,)","(95,)","(-28,)","(-28,)","(-29,)","(-28,)","(-1.67,)","(0.54,)","(0.54,)","(3.28,)","(93,)","(93,)","(93,)","(95,)","(93,)","(92,)","(91,)","(92,)"
"(161,)","(166,)","(138,)","(113,)","(-20,)","(-20,)","(-21,)","(-22,)","(68.05,)","(73.1,)","(45.32,)","(18.24,)","('null',)","('null',)","('null',)","(113,)","(93,)","(93,)","(91,)","(96,)"
"(93,)","(111,)","(90,)","(95,)","(-11,)","(-10,)","(-10,)","(-11,)","(-68.59,)","(-55.56,)","(-47.98,)","(-18.24,)","(93,)","(111,)","(90,)","(95,)","(93,)","(96,)","(91,)","(96,)"
"(91,)","(88,)","(88,)","(90,)","(0,)","(0,)","(0,)","(0,)","(-1.07,)","(-22.22,)","(-2.02,)","(-4.84,)","(91,)","(88,)","(88,)","(90,)","(93,)","(95,)","(91,)","(96,)"
"(90,)","(91,)","(88,)","(88,)","(4,)","(5,)","(6,)","(6,)","(-1.04,)","(3.07,)","(0.0,)","(-1.51,)","(90,)","(91,)","(88,)","(88,)","(92,)","(95,)","(90,)","(95,)"
"(144,)","(137,)","(86,)","(87,)","(11,)","(11,)","(11,)","(12,)","(53.24,)","(45.98,)","(-1.93,)","(-1.46,)","('null',)","('null',)","(86,)","(87,)","(91,)","(95,)","(89,)","(94,)"
"(111,)","(90,)","(90,)","(88,)","(18,)","(18,)","(18,)","(18,)","(-33.03,)","(-47.54,)","(3.44,)","(1.46,)","('null',)","(90,)","(90,)","(88,)","(91,)","(95,)","(88,)","(93,)"
"(86,)","(90,)","(88,)","(88,)","(28,)","(28,)","(27,)","(27,)","(-24.15,)","(0.51,)","(-1.51,)","(0.0,)","(86,)","(90,)","(88,)","(88,)","(90,)","(94,)","(88,)","(89,)"
"(88,)","(88,)","(86,)","(87,)","(35,)","(36,)","(35,)","(35,)","(1.93,)","(-2.02,)","(-1.93,)","(-1.46,)","(88,)","(88,)","(86,)","(87,)","(88,)","(89,)","(87,)","(88,)"
"(114,)","(117,)","(87,)","(85,)","(43,)","(44,)","(44,)","(44,)","(25.4,)","(28.76,)","(0.48,)","(-2.33,)","('null',)","('null',)","(87,)","(85,)","(88,)","(89,)","(87,)","(87,)"
"(86,)","(88,)","(86,)","(86,)","(50,)","(51,)","(51,)","(51,)","(-27.33,)","(-28.76,)","(-0.48,)","(1.85,)","(86,)","(88,)","(86,)","(86,)","(86,)","(89,)","(87,)","(86,)"
"(88,)","(90,)","(88,)","(88,)","(56,)","(56,)","(56,)","(56,)","(1.93,)","(1.51,)","(1.93,)","(1.93,)","(88,)","(90,)","(88,)","(88,)","(87,)","(89,)","(87,)","(87,)"
"(88,)","(88,)","(91,)","(88,)","(59,)","(59,)","(59,)","(59,)","(0.0,)","(-1.51,)","(3.07,)","(0.0,)","(88,)","(88,)","(91,)","(88,)","(87,)","(88,)","(87,)","(87,)"
"(126,)","(130,)","(161,)","(140,)","(65,)","(64,)","(64,)","(64,)","(38.1,)","(41.19,)","(69.66,)","(51.46,)","('null',)","('null',)","('null',)","(140,)","(87,)","(88,)","(87,)","(95,)"
"(115,)","(86,)","(90,)","(90,)","(71,)","(72,)","(71,)","(71,)","(-11.04,)","(-43.12,)","(-70.71,)","(-49.44,)","('null',)","(86,)","(90,)","(90,)","(87,)","(88,)","(88,)","(96,)"
"(91,)","(88,)","(86,)","(91,)","(76,)","(77,)","(77,)","(77,)","(-23.99,)","(1.93,)","(-3.95,)","(1.04,)","(91,)","(88,)","(86,)","(91,)","(88,)","(88,)","(88,)","(97,)"
"(90,)","(88,)","(91,)","(93,)","(78,)","(79,)","(80,)","(79,)","(-1.04,)","(0.0,)","(5.0,)","(1.07,)","(90,)","(88,)","(91,)","(93,)","(89,)","(88,)","(89,)","(98,)"
"(158,)","(129,)","(88,)","(90,)","(85,)","(85,)","(85,)","(84,)","(67.82,)","(40.14,)","(-3.07,)","(-2.63,)","('null',)","('null',)","(88,)","(90,)","(89,)","(87,)","(89,)","(98,)"
"(106,)","(88,)","(90,)","(93,)","(92,)","(92,)","(92,)","(92,)","(-52.06,)","(-40.14,)","(1.51,)","(2.63,)","(106,)","(88,)","(90,)","(93,)","(95,)","(87,)","(89,)","(99,)"
"(90,)","(88,)","(90,)","(91,)","(93,)","(93,)","(94,)","(93,)","(-15.76,)","(0.0,)","(0.51,)","(-1.07,)","(90,)","(88,)","(90,)","(91,)","(94,)","(87,)","(89,)","(91,)"
"(116,)","(88,)","(88,)","(93,)","(90,)","(90,)","(91,)","(90,)","(26.05,)","(0.0,)","(-2.02,)","(1.07,)","('null',)","(88,)","(88,)","(93,)","(94,)","(88,)","(88,)","(91,)"
"(95,)","(95,)","(93,)","(91,)","(89,)","(88,)","(88,)","(88,)","(-21.72,)","(6.35,)","(4.68,)","(-1.07,)","(95,)","(95,)","(93,)","(91,)","(95,)","(89,)","(90,)","(91,)"
"(93,)","(93,)","(91,)","(93,)","(89,)","(89,)","(88,)","(89,)","(-2.21,)","(-1.67,)","(-1.61,)","(1.07,)","(93,)","(93,)","(91,)","(93,)","(96,)","(90,)","(90,)","(91,)"
"(95,)","(93,)","(93,)","(93,)","(89,)","(89,)","(89,)","(89,)","(2.21,)","(-0.54,)","(1.07,)","(0.54,)","(95,)","(93,)","(93,)","(93,)","(95,)","(90,)","(90,)","(92,)"
"(95,)","(93,)","(93,)","(95,)","(89,)","(90,)","(90,)","(90,)","(0.0,)","(0.54,)","(0.54,)","(1.67,)","(95,)","(93,)","(93,)","(95,)","(93,)","(91,)","(91,)","(92,)"
"(95,)","(95,)","(95,)","(95,)","(89,)","(90,)","(90,)","(90,)","(0.0,)","(1.67,)","(1.67,)","(0.0,)","(95,)","(95,)","(95,)","(95,)","(94,)","(92,)","(92,)","(93,)"
"(96,)","(93,)","(95,)","(96,)","(89,)","(90,)","(90,)","(90,)","(1.73,)","(-2.21,)","(0.0,)","(1.73,)","(96,)","(93,)","(95,)","(96,)","(94,)","(93,)","(93,)","(93,)"
"(96,)","(96,)","(95,)","(95,)","(89,)","(90,)","(90,)","(90,)","(0.0,)","(3.95,)","(0.0,)","(-1.73,)","(96,)","(96,)","(95,)","(95,)","(95,)","(93,)","(93,)","(94,)"
"(97,)","(95,)","(95,)","(95,)","(89,)","(90,)","(90,)","(90,)","(0.59,)","(-1.73,)","(0.0,)","(0.0,)","(97,)","(95,)","(95,)","(95,)","(95,)","(94,)","(94,)","(94,)"
"(95,)","(96,)","(96,)","(96,)","(89,)","(90,)","(90,)","(90,)","(-2.32,)","(1.73,)","(1.73,)","(1.73,)","(95,)","(96,)","(96,)","(96,)","(95,)","(94,)","(94,)","(95,)"
"(100,)","(95,)","(96,)","(96,)","(89,)","(90,)","(90,)","(90,)","(5.39,)","(-1.73,)","(0.0,)","(0.0,)","(100,)","(95,)","(96,)","(96,)","(96,)","(95,)","(95,)","(95,)"
"(96,)","(96,)","(97,)","(97,)","(89,)","(90,)","(90,)","(90,)","(-3.66,)","(1.73,)","(0.59,)","(0.59,)","(96,)","(96,)","(97,)","(97,)","(96,)","(95,)","(95,)","(95,)"
"(97,)","(95,)","(96,)","(96,)","(89,)","(90,)","(90,)","(90,)","(0.59,)","(-1.73,)","(-0.59,)","(-0.59,)","(97,)","(95,)","(96,)","(96,)","(96,)","(95,)","(95,)","(95,)"
"(96,)","(96,)","(96,)","(96,)","(89,)","(90,)","(90,)","(90,)","(-0.59,)","(1.73,)","(0.0,)","(0.0,)","(96,)","(96,)","(96,)","(96,)","(96,)","(95,)","(96,)","(96,)"
"(98,)","(96,)","(96,)","(96,)","(89,)","(90,)","(90,)","(90,)","(1.8,)","(0.0,)","(0.0,)","(0.0,)","(98,)","(96,)","(96,)","(96,)","(97,)","(95,)","(96,)","(96,)"
"(98,)","(97,)","(97,)","(97,)","(89,)","(90,)","(90,)","(90,)","(0.0,)","(0.59,)","(0.59,)","(0.59,)","(98,)","(97,)","(97,)","(97,)","(97,)","(95,)","(96,)","(96,)"
"(121,)","(113,)","(162,)","(152,)","(82,)","(82,)","(82,)","(83,)","(22.45,)","(15.91,)","(65.04,)","(54.82,)","('null',)","(113,)","('null',)","('null',)","(97,)","(98,)","(96,)","(96,)"
"(96,)","(126,)","(100,)","(138,)","(68,)","(68,)","(68,)","(69,)","(-24.24,)","(13.51,)","(-61.97,)","(-13.49,)","(96,)","(126,)","(100,)","('null',)","(97,)","(103,)","(97,)","(96,)"
"(121,)","(102,)","(113,)","(88,)","(52,)","(51,)","(52,)","(52,)","(24.24,)","(-24.42,)","(12.85,)","(-50.0,)","('null',)","(102,)","(113,)","(88,)","(97,)","(105,)","(100,)","(94,)"
"(105,)","(156,)","(81,)","(90,)","(36,)","(33,)","(34,)","(35,)","(-15.95,)","(54.3,)","(-31.84,)","(2.02,)","(105,)","('null',)","(81,)","(90,)","(99,)","(106,)","(97,)","(92,)"
"(105,)","(121,)","(78,)","(86,)","(22,)","(19,)","(19,)","(20,)","(0.0,)","(-35.65,)","(-3.2,)","(-4.89,)","(105,)","(121,)","(78,)","(86,)","(101,)","(111,)","(93,)","(90,)"
"(106,)","(68,)","(100,)","(117,)","(20,)","(18,)","(17,)","(17,)","(1.4,)","(-52.84,)","(21.57,)","(31.63,)","(106,)","(68,)","('null',)","('null',)","(103,)","(106,)","(93,)","(88,)"
"(104,)","(102,)","(76,)","(78,)","(16,)","(16,)","(15,)","(15,)","(-2.09,)","(34.19,)","(-23.08,)","(-39.22,)","(104,)","('null',)","(76,)","(78,)","(103,)","(104,)","(89,)","(85,)"
"(80,)","(80,)","(78,)","(80,)","(9,)","(10,)","(10,)","(10,)","(-24.58,)","(-22.56,)","(1.51,)","(1.57,)","(80,)","(80,)","(78,)","(80,)","(100,)","(92,)","(85,)","(84,)"
"(81,)","(81,)","(76,)","(78,)","(8,)","(8,)","(8,)","(8,)","(1.63,)","(1.63,)","(-1.51,)","(-1.57,)","(81,)","(81,)","(76,)","(78,)","(96,)","(87,)","(77,)","(82,)"
"(115,)","(85,)","(81,)","(78,)","(10,)","(9,)","(9,)","(9,)","(34.31,)","(3.47,)","(4.71,)","(0.0,)","('null',)","(85,)","(81,)","(78,)","(95,)","(87,)","(77,)","(80,)"
"(85,)","(84,)","(85,)","(83,)","(11,)","(11,)","(11,)","(11,)","(-30.84,)","(-0.45,)","(3.47,)","(4.9,)","(85,)","(84,)","(85,)","(83,)","(91,)","(79,)","(79,)","(79,)"
"(86,)","(86,)","(85,)","(85,)","(11,)","(11,)","(11,)","(11,)","(1.85,)","(2.3,)","(0.0,)","(1.77,)","(86,)","(86,)","(85,)","(85,)","(87,)","(83,)","(80,)","(80,)"
"(90,)","(88,)","(87,)","(86,)","(11,)","(11,)","(11,)","(11,)","(3.44,)","(1.93,)","(2.33,)","(0.92,)","(90,)","(88,)","(87,)","(86,)","(84,)","(84,)","(82,)","(81,)"
"(90,)","(91,)","(86,)","(86,)","(11,)","(11,)","(11,)","(11,)","(0.51,)","(3.07,)","(-0.48,)","(0.94,)","(90,)","(91,)","(86,)","(86,)","(86,)","(85,)","(83,)","(82,)"
"(90,)","(93,)","(90,)","(90,)","(11,)","(11,)","(11,)","(11,)","(-0.51,)","(1.07,)","(3.95,)","(3.95,)","(90,)","(93,)","(90,)","(90,)","(88,)","(87,)","(85,)","(84,)"
"(93,)","(91,)","(90,)","(88,)","(11,)","(11,)","(11,)","(11,)","(2.63,)","(-1.07,)","(-0.51,)","(-2.02,)","(93,)","(91,)","(90,)","(88,)","(89,)","(88,)","(87,)","(86,)"
"(93,)","(95,)","(93,)","(90,)","(11,)","(11,)","(11,)","(11,)","(0.54,)","(3.28,)","(2.63,)","(2.02,)","(93,)","(95,)","(93,)","(90,)","(90,)","(90,)","(88,)","(87,)"
"(95,)","(93,)","(91,)","(91,)","(11,)","(11,)","(11,)","(11,)","(1.67,)","(-2.21,)","(-1.07,)","(1.04,)","(95,)","(93,)","(91,)","(91,)","(91,)","(91,)","(89,)","(88,)"
"(95,)","(93,)","(93,)","(93,)","(11,)","(11,)","(11,)","(11,)","(0.0,)","(0.54,)","(1.07,)","(1.07,)","(95,)","(93,)","(93,)","(93,)","(92,)","(92,)","(90,)","(89,)"
"(93,)","(96,)","(91,)","(91,)","(11,)","(11,)","(11,)","(11,)","(-1.67,)","(3.4,)","(-1.07,)","(-1.07,)","(93,)","(96,)","(91,)","(91,)","(93,)","(93,)","(91,)","(90,)"
"(98,)","(95,)","(95,)","(93,)","(11,)","(11,)","(11,)","(11,)","(5.2,)","(-1.73,)","(3.28,)","(1.07,)","(98,)","(95,)","(95,)","(93,)","(94,)","(93,)","(92,)","(91,)"
"(95,)","(96,)","(95,)","(93,)","(11,)","(11,)","(11,)","(11,)","(-3.53,)","(1.73,)","(0.0,)","(0.54,)","(95,)","(96,)","(95,)","(93,)","(94,)","(94,)","(93,)","(91,)"
"(95,)","(95,)","(93,)","(93,)","(11,)","(11,)","(11,)","(11,)","(0.0,)","(-1.73,)","(-1.67,)","(0.0,)","(95,)","(95,)","(93,)","(93,)","(95,)","(94,)","(93,)","(92,)"
"(98,)","(97,)","(95,)","(93,)","(11,)","(11,)","(11,)","(11,)","(3.53,)","(2.32,)","(1.67,)","(-0.54,)","(98,)","(97,)","(95,)","(93,)","(95,)","(95,)","(93,)","(92,)"
"(108,)","(118,)","(177,)","(158,)","(3,)","(4,)","(4,)","(4,)","(9.34,)","(20.96,)","(82.54,)","(65.71,)","(108,)","('null',)","('null',)","('null',)","(97,)","(95,)","(93,)","(92,)"
"(96,)","(138,)","(96,)","(108,)","(-10,)","(-10,)","(-10,)","(-9,)","(-11.14,)","(20.37,)","(-80.81,)","(-50.62,)","(96,)","('null',)","(96,)","(108,)","(98,)","(95,)","(94,)","(96,)"
"(100,)","(100,)","(97,)","(86,)","(-25,)","(-26,)","(-26,)","(-25,)","(3.66,)","(-38.89,)","(0.59,)","(-21.15,)","(100,)","(100,)","(97,)","(86,)","(98,)","(97,)","(95,)","(94,)"
"(93,)","(97,)","(102,)","(83,)","(-41,)","(-44,)","(-44,)","(-43,)","(-7.61,)","(-2.44,)","(5.0,)","(-3.62,)","(93,)","(97,)","(102,)","(83,)","(98,)","(97,)","(96,)","(92,)"
"(100,)","(88,)","(100,)","(78,)","(-57,)","(-63,)","(-63,)","(-60,)","(6.98,)","(-8.67,)","(-1.94,)","(-4.9,)","(100,)","(88,)","(100,)","(78,)","(99,)","(95,)","(98,)","(89,)"
"(105,)","(124,)","(100,)","(74,)","(-73,)","(-81,)","(-81,)","(-78,)","(5.26,)","(35.14,)","(0.0,)","(-4.36,)","(105,)","('null',)","(100,)","(74,)","(100,)","(95,)","(99,)","(85,)"
"(140,)","(90,)","(90,)","(72,)","(-89,)","(-97,)","(-96,)","(-95,)","(35.09,)","(-33.12,)","(-9.72,)","(-1.35,)","('null',)","(90,)","(90,)","(72,)","(98,)","(93,)","(97,)","(83,)"
"(83,)","(65,)","(114,)","(126,)","(-97,)","(-99,)","(-99,)","(-99,)","(-57.02,)","(-25.87,)","(23.38,)","(54.26,)","(83,)","(65,)","('null',)","('null',)","(96,)","(88,)","(97,)","(78,)"
"(81,)","(66,)","(68,)","(72,)","(-93,)","(-91,)","(-92,)","(-93,)","(-1.7,)","(1.63,)","(-45.32,)","(-54.26,)","(81,)","(66,)","(68,)","(72,)","(92,)","(81,)","(92,)","(75,)"
"(97,)","(65,)","(67,)","(72,)","(-88,)","(-86,)","(-85,)","(-86,)","(15.93,)","(-1.63,)","(-1.17,)","(0.0,)","(97,)","(65,)","(67,)","(72,)","(93,)","(74,)","(85,)","(73,)"
"(88,)","(72,)","(76,)","(74,)","(-86,)","(-86,)","(-85,)","(-85,)","(-8.67,)","(7.69,)","(9.13,)","(1.35,)","(88,)","(72,)","(76,)","(74,)","(90,)","(71,)","(80,)","(72,)"
"(88,)","(78,)","(78,)","(75,)","(-87,)","(-87,)","(-87,)","(-87,)","(0.0,)","(5.7,)","(1.51,)","(1.4,)","(88,)","(78,)","(78,)","(75,)","(87,)","(72,)","(75,)","(73,)"
"(108,)","(80,)","(80,)","(78,)","(-86,)","(-87,)","(-87,)","(-87,)","(19.95,)","(1.57,)","(1.57,)","(2.96,)","(108,)","(80,)","(80,)","(78,)","(90,)","(71,)","(73,)","(74,)"
"(83,)","(80,)","(80,)","(80,)","(-86,)","(-86,)","(-86,)","(-86,)","(-25.51,)","(0.0,)","(0.0,)","(1.57,)","(83,)","(80,)","(80,)","(80,)","(90,)","(73,)","(74,)","(75,)"
"(85,)","(83,)","(83,)","(85,)","(-85,)","(-85,)","(-85,)","(-85,)","(1.77,)","(3.33,)","(3.33,)","(5.11,)","(85,)","(83,)","(83,)","(85,)","(91,)","(76,)","(77,)","(77,)"
"(86,)","(85,)","(83,)","(85,)","(-85,)","(-85,)","(-85,)","(-85,)","(1.85,)","(1.77,)","(0.0,)","(0.0,)","(86,)","(85,)","(83,)","(85,)","(89,)","(79,)","(80,)","(79,)"
"(87,)","(86,)","(86,)","(86,)","(-85,)","(-85,)","(-85,)","(-85,)","(0.48,)","(0.92,)","(3.62,)","(0.92,)","(87,)","(86,)","(86,)","(86,)","(89,)","(82,)","(81,)","(81,)"
"(88,)","(86,)","(88,)","(88,)","(-85,)","(-85,)","(-85,)","(-85,)","(1.46,)","(0.94,)","(1.93,)","(2.87,)","(88,)","(86,)","(88,)","(88,)","(89,)","(83,)","(83,)","(83,)"
"(90,)","(90,)","(88,)","(88,)","(-85,)","(-85,)","(-85,)","(-85,)","(2.02,)","(3.44,)","(0.0,)","(0.0,)","(90,)","(90,)","(88,)","(88,)","(86,)","(85,)","(84,)","(85,)"
"(90,)","(88,)","(88,)","(88,)","(-85,)","(-85,)","(-85,)","(-85,)","(-0.51,)","(-1.51,)","(0.0,)","(0.0,)","(90,)","(88,)","(88,)","(88,)","(87,)","(86,)","(86,)","(86,)"
"(90,)","(93,)","(93,)","(93,)","(-85,)","(-85,)","(-85,)","(-85,)","(0.51,)","(4.13,)","(4.13,)","(4.13,)","(90,)","(93,)","(93,)","(93,)","(88,)","(88,)","(87,)","(88,)"
"(93,)","(90,)","(90,)","(91,)","(-85,)","(-85,)","(-85,)","(-85,)","(2.66,)","(-2.63,)","(-2.63,)","(-1.07,)","(93,)","(90,)","(90,)","(91,)","(89,)","(88,)","(88,)","(89,)"
"(93,)","(90,)","(90,)","(91,)","(-85,)","(-85,)","(-85,)","(-85,)","(0.0,)","(0.51,)","(0.51,)","(0.0,)","(93,)","(90,)","(90,)","(91,)","(90,)","(89,)","(89,)","(89,)"
"(93,)","(91,)","(93,)","(93,)","(-85,)","(-85,)","(-85,)","(-85,)","(-0.54,)","(1.04,)","(2.66,)","(1.07,)","(93,)","(91,)","(93,)","(93,)","(91,)","(90,)","(90,)","(90,)"
"(93,)","(95,)","(93,)","(93,)","(-85,)","(-85,)","(-85,)","(-85,)","(0.54,)","(3.28,)","(-0.54,)","(0.54,)","(93,)","(95,)","(93,)","(93,)","(92,)","(91,)","(91,)","(91,)"
"(95,)","(93,)","(95,)","(93,)","(-84,)","(-84,)","(-84,)","(-84,)","(1.67,)","(-2.21,)","(2.21,)","(-0.54,)","(95,)","(93,)","(95,)","(93,)","(92,)","(92,)","(92,)","(92,)"
"(96,)","(93,)","(95,)","(95,)","(-83,)","(-84,)","(-83,)","(-83,)","(1.73,)","(0.54,)","(0.0,)","(2.21,)","(96,)","(93,)","(95,)","(95,)","(93,)","(92,)","(92,)","(92,)"
"(140,)","(152,)","(144,)","(177,)","(-76,)","(-76,)","(-76,)","(-76,)","(43.38,)","(58.81,)","(49.69,)","(82.54,)","('null',)","('null',)","('null',)","(177,)","(94,)","(92,)","(93,)","(107,)"
"(90,)","(88,)","(93,)","(93,)","(-65,)","(-65,)","(-65,)","(-65,)","(-49.44,)","(-63.49,)","(-51.36,)","(-84.21,)","(90,)","(88,)","(93,)","(93,)","(93,)","(92,)","(93,)","(107,)"
"(96,)","(90,)","(90,)","(90,)","(-56,)","(-55,)","(-55,)","(-55,)","(6.06,)","(2.02,)","(-2.66,)","(-2.66,)","(96,)","(90,)","(90,)","(90,)","(94,)","(91,)","(93,)","(106,)"
"(93,)","(88,)","(86,)","(90,)","(-54,)","(-53,)","(-53,)","(-53,)","(-3.95,)","(-2.02,)","(-3.95,)","(-0.51,)","(93,)","(88,)","(86,)","(90,)","(94,)","(90,)","(91,)","(106,)"
"(91,)","(105,)","(88,)","(88,)","(-53,)","(-52,)","(-52,)","(-52,)","(-1.07,)","(16.37,)","(1.93,)","(-1.51,)","(91,)","(105,)","(88,)","(88,)","(93,)","(92,)","(90,)","(105,)"
"(95,)","(90,)","(88,)","(91,)","(-50,)","(-51,)","(-51,)","(-50,)","(3.28,)","(-14.35,)","(0.0,)","(3.07,)","(95,)","(90,)","(88,)","(91,)","(93,)","(92,)","(89,)","(104,)"
"(95,)","(90,)","(90,)","(90,)","(-47,)","(-48,)","(-47,)","(-48,)","(0.0,)","(-0.51,)","(1.51,)","(-1.04,)","(95,)","(90,)","(90,)","(90,)","(93,)","(91,)","(89,)","(90,)"
"(93,)","(88,)","(93,)","(91,)","(-46,)","(-46,)","(-45,)","(-46,)","(-1.67,)","(-1.51,)","(2.63,)","(1.04,)","(93,)","(88,)","(93,)","(91,)","(93,)","(91,)","(89,)","(90,)"
"(95,)","(96,)","(90,)","(90,)","(-46,)","(-46,)","(-46,)","(-46,)","(1.67,)","(8.08,)","(-2.63,)","(-1.04,)","(95,)","(96,)","(90,)","(90,)","(93,)","(92,)","(89,)","(90,)"
"(96,)","(93,)","(90,)","(91,)","(-46,)","(-46,)","(-46,)","(-46,)","(1.73,)","(-3.4,)","(0.51,)","(1.04,)","(96,)","(93,)","(90,)","(91,)","(94,)","(93,)","(89,)","(90,)"
"(95,)","(93,)","(93,)","(93,)","(-46,)","(-46,)","(-47,)","(-47,)","(-1.73,)","(-0.54,)","(2.66,)","(1.07,)","(95,)","(93,)","(93,)","(93,)","(94,)","(91,)","(90,)","(91,)"
"(93,)","(93,)","(95,)","(95,)","(-46,)","(-46,)","(-47,)","(-47,)","(-2.21,)","(0.54,)","(1.67,)","(2.21,)","(93,)","(93,)","(95,)","(95,)","(94,)","(92,)","(91,)","(91,)"
"(95,)","(95,)","(93,)","(93,)","(-46,)","(-46,)","(-47,)","(-47,)","(2.21,)","(1.67,)","(-1.67,)","(-1.67,)","(95,)","(95,)","(93,)","(93,)","(94,)","(93,)","(92,)","(92,)"
"(96,)","(95,)","(95,)","(93,)","(-46,)","(-46,)","(-47,)","(-47,)","(1.73,)","(0.0,)","(1.67,)","(-0.54,)","(96,)","(95,)","(95,)","(93,)","(95,)","(94,)","(92,)","(92,)"
"(95,)","(95,)","(95,)","(93,)","(-46,)","(-46,)","(-47,)","(-47,)","(-1.73,)","(0.0,)","(0.0,)","(0.54,)","(95,)","(95,)","(95,)","(93,)","(95,)","(94,)","(93,)","(93,)"
"(96,)","(93,)","(93,)","(95,)","(-46,)","(-46,)","(-47,)","(-47,)","(1.73,)","(-2.21,)","(-1.67,)","(1.67,)","(96,)","(93,)","(93,)","(95,)","(95,)","(94,)","(94,)","(93,)"
"(148,)","(152,)","(153,)","(115,)","(-40,)","(-40,)","(-41,)","(-40,)","(51.18,)","(59.36,)","(60.28,)","(20.7,)","('null',)","('null',)","('null',)","(115,)","(95,)","(94,)","(94,)","(97,)"
"(117,)","(124,)","(91,)","(93,)","(-26,)","(-26,)","(-27,)","(-27,)","(-30.5,)","(-28.35,)","(-61.89,)","(-22.37,)","('null',)","('null',)","(91,)","(93,)","(95,)","(94,)","(93,)","(97,)"
"(90,)","(102,)","(86,)","(88,)","(-11,)","(-10,)","(-11,)","(-11,)","(-26.74,)","(-21.47,)","(-5.0,)","(-4.68,)","(90,)","(102,)","(86,)","(88,)","(94,)","(96,)","(92,)","(96,)"
"(88,)","(84,)","(81,)","(85,)","(4,)","(6,)","(4,)","(5,)","(-2.02,)","(-17.91,)","(-5.32,)","(-3.78,)","(88,)","(84,)","(81,)","(85,)","(92,)","(93,)","(89,)","(94,)"
"(88,)","(80,)","(78,)","(81,)","(19,)","(23,)","(22,)","(21,)","(0.0,)","(-4.66,)","(-3.2,)","(-3.47,)","(88,)","(80,)","(78,)","(81,)","(90,)","(89,)","(85,)","(92,)"
"(83,)","(78,)","(76,)","(74,)","(27,)","(30,)","(30,)","(29,)","(-5.56,)","(-1.57,)","(-1.51,)","(-7.56,)","(83,)","(78,)","(76,)","(74,)","(87,)","(86,)","(82,)","(89,)"
"(80,)","(81,)","(86,)","(81,)","(24,)","(25,)","(26,)","(26,)","(-3.33,)","(3.2,)","(10.03,)","(7.56,)","(80,)","(81,)","(86,)","(81,)","(85,)","(85,)","(83,)","(83,)"
"(83,)","(85,)","(106,)","(76,)","(19,)","(18,)","(18,)","(18,)","(3.33,)","(3.47,)","(19.71,)","(-4.71,)","(83,)","(85,)","(106,)","(76,)","(85,)","(85,)","(85,)","(80,)"
"(83,)","(85,)","(78,)","(76,)","(18,)","(17,)","(16,)","(17,)","(0.0,)","(0.0,)","(-28.24,)","(0.0,)","(83,)","(85,)","(78,)","(76,)","(84,)","(82,)","(84,)","(78,)"
"(113,)","(86,)","(90,)","(81,)","(20,)","(20,)","(19,)","(19,)","(30.14,)","(1.85,)","(12.48,)","(4.71,)","('null',)","(86,)","(90,)","(81,)","(83,)","(82,)","(85,)","(78,)"
