"(97,)","(98,)","(106,)","(100,)","(4,)","(5,)","(5,)","(5,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(97,)","(98,)","(106,)","(100,)","(105,)","(86,)","(82,)","(81,)","(197934,)"
"(88,)","(70,)","(90,)","(68,)","(0,)","(0,)","(1,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(88,)","(70,)","(90,)","(68,)","(97,)","(82,)","(89,)","(80,)","(197985,)"
"(111,)","(91,)","(59,)","(59,)","(-1,)","(-3,)","(-2,)","(-2,)","(-140,)","(-140,)","(-140,)","(-140,)","(6,)","(6,)","(6,)","(6,)","('null',)","('null',)","(59,)","(59,)","(95,)","(84,)","(85,)","(75,)","(198036,)"
"(100,)","(96,)","(102,)","(129,)","(3,)","(2,)","(1,)","(2,)","(-140,)","(-140,)","(-140,)","(-140,)","(14,)","(14,)","(14,)","(14,)","(100,)","('null',)","('null',)","('null',)","(96,)","(84,)","(85,)","(75,)","(198087,)"
"(111,)","(83,)","(105,)","(76,)","(13,)","(14,)","(13,)","(13,)","(-140,)","(-140,)","(-140,)","(-140,)","(14,)","(14,)","(14,)","(14,)","(111,)","(83,)","('null',)","(76,)","(99,)","(83,)","(85,)","(75,)","(198138,)"
"(121,)","(95,)","(90,)","(70,)","(18,)","(19,)","(20,)","(19,)","(-140,)","(-140,)","(-140,)","(-140,)","(15,)","(15,)","(15,)","(15,)","(121,)","(95,)","('null',)","(70,)","(103,)","(86,)","(85,)","(74,)","(198189,)"
"(88,)","(78,)","(87,)","(85,)","(16,)","(16,)","(18,)","(17,)","(-140,)","(-140,)","(-140,)","(-140,)","(15,)","(15,)","(15,)","(15,)","(88,)","(78,)","(87,)","(85,)","(101,)","(81,)","(78,)","(71,)","(198240,)"
"(90,)","(85,)","(104,)","(72,)","(13,)","(13,)","(13,)","(13,)","(-140,)","(-140,)","(-140,)","(-140,)","(15,)","(15,)","(15,)","(15,)","(90,)","(85,)","(104,)","(72,)","(102,)","(85,)","(83,)","(72,)","(198291,)"
"(100,)","(81,)","(80,)","(85,)","(14,)","(13,)","(12,)","(13,)","(-140,)","(-140,)","(-140,)","(-140,)","(15,)","(15,)","(15,)","(15,)","(100,)","(81,)","(80,)","(85,)","(101,)","(84,)","(90,)","(77,)","(198342,)"
"(104,)","(93,)","(78,)","(76,)","(14,)","(14,)","(14,)","(14,)","(-140,)","(-140,)","(-140,)","(-140,)","(15,)","(15,)","(15,)","(15,)","(104,)","(93,)","(78,)","(76,)","(102,)","(85,)","(87,)","(77,)","(198393,)"
"(108,)","(93,)","(108,)","(75,)","(15,)","(15,)","(15,)","(15,)","(-140,)","(-140,)","(-140,)","(-140,)","(15,)","(15,)","(15,)","(15,)","(108,)","(93,)","('null',)","(75,)","(101,)","(87,)","(87,)","(77,)","(198444,)"
"(102,)","(96,)","(71,)","(74,)","(15,)","(15,)","(15,)","(15,)","(-140,)","(-140,)","(-140,)","(-140,)","(18,)","(18,)","(18,)","(18,)","(102,)","(96,)","(71,)","(74,)","(98,)","(87,)","(84,)","(77,)","(198495,)"
"(111,)","(104,)","(74,)","(81,)","(16,)","(17,)","(16,)","(17,)","(-140,)","(-140,)","(-140,)","(-140,)","(18,)","(18,)","(18,)","(18,)","(111,)","(104,)","(74,)","(81,)","(102,)","(92,)","(81,)","(77,)","(198546,)"
"(102,)","(102,)","(67,)","(81,)","(18,)","(18,)","(18,)","(18,)","(-140,)","(-140,)","(-140,)","(-140,)","(28,)","(28,)","(28,)","(28,)","(102,)","(102,)","(67,)","(81,)","(104,)","(94,)","(74,)","(78,)","(198597,)"
"(133,)","(129,)","(133,)","(129,)","(24,)","(24,)","(23,)","(24,)","(-140,)","(-140,)","(-140,)","(-140,)","(28,)","(28,)","(28,)","(28,)","('null',)","('null',)","('null',)","('null',)","(105,)","(97,)","(72,)","(77,)","(198648,)"
"(105,)","(93,)","(88,)","(88,)","(31,)","(31,)","(31,)","(31,)","(-140,)","(-140,)","(-140,)","(-140,)","(41,)","(41,)","(41,)","(41,)","(105,)","(93,)","('null',)","(88,)","(105,)","(97,)","(70,)","(79,)","(198699,)"
"(153,)","(114,)","(97,)","(102,)","(39,)","(40,)","(39,)","(39,)","(-140,)","(-140,)","(-140,)","(-140,)","(41,)","(41,)","(41,)","(41,)","('null',)","('null',)","('null',)","(102,)","(105,)","(98,)","(70,)","(85,)","(198750,)"
"(90,)","(80,)","(108,)","(71,)","(44,)","(45,)","(45,)","(45,)","(-140,)","(-140,)","(-140,)","(-140,)","(45,)","(45,)","(45,)","(45,)","(90,)","(80,)","(108,)","(71,)","(102,)","(94,)","(83,)","(84,)","(198801,)"
"(102,)","(102,)","(75,)","(76,)","(45,)","(46,)","(46,)","(46,)","(-140,)","(-140,)","(-140,)","(-140,)","(45,)","(45,)","(45,)","(45,)","(102,)","('null',)","(75,)","(76,)","(99,)","(91,)","(83,)","(83,)","(198852,)"
"(105,)","(102,)","(81,)","(85,)","(45,)","(45,)","(45,)","(45,)","(-140,)","(-140,)","(-140,)","(-140,)","(45,)","(45,)","(45,)","(45,)","(105,)","('null',)","(81,)","(85,)","(100,)","(86,)","(88,)","(84,)","(198903,)"
"(108,)","(76,)","(72,)","(76,)","(45,)","(44,)","(45,)","(44,)","(-140,)","(-140,)","(-140,)","(-140,)","(45,)","(45,)","(45,)","(45,)","(108,)","(76,)","(72,)","(76,)","(102,)","(83,)","(84,)","(83,)","(198954,)"
"(102,)","(85,)","(76,)","(76,)","(45,)","(44,)","(44,)","(44,)","(-140,)","(-140,)","(-140,)","(-140,)","(45,)","(45,)","(45,)","(45,)","(102,)","(85,)","(76,)","(76,)","(101,)","(80,)","(82,)","(81,)","(199005,)"
"(100,)","(85,)","(80,)","(84,)","(45,)","(44,)","(44,)","(44,)","(-140,)","(-140,)","(-140,)","(-140,)","(45,)","(45,)","(45,)","(45,)","(100,)","(85,)","(80,)","(84,)","(101,)","(81,)","(82,)","(78,)","(199056,)"
"(105,)","(88,)","(80,)","(88,)","(45,)","(44,)","(44,)","(44,)","(-140,)","(-140,)","(-140,)","(-140,)","(45,)","(45,)","(45,)","(45,)","(105,)","(88,)","(80,)","(88,)","(103,)","(83,)","(77,)","(80,)","(199107,)"
"(95,)","(118,)","(83,)","(81,)","(45,)","(44,)","(44,)","(44,)","(-140,)","(-140,)","(-140,)","(-140,)","(45,)","(45,)","(45,)","(45,)","(95,)","('null',)","(83,)","(81,)","(102,)","(83,)","(78,)","(81,)","(199158,)"
"(114,)","(108,)","(74,)","(90,)","(45,)","(44,)","(45,)","(44,)","(-140,)","(-140,)","(-140,)","(-140,)","(56,)","(56,)","(56,)","(56,)","(114,)","(108,)","(74,)","(90,)","(104,)","(88,)","(77,)","(82,)","(199209,)"
"(93,)","(95,)","(148,)","(173,)","(51,)","(51,)","(51,)","(50,)","(-140,)","(-140,)","(-140,)","(-140,)","(56,)","(56,)","(56,)","(56,)","(93,)","(95,)","('null',)","('null',)","(101,)","(92,)","(78,)","(83,)","(199260,)"
"(97,)","(91,)","(88,)","(93,)","(59,)","(60,)","(59,)","(59,)","(-140,)","(-140,)","(-140,)","(-140,)","(62,)","(62,)","(62,)","(62,)","(97,)","(91,)","(88,)","(93,)","(100,)","(93,)","(81,)","(87,)","(199311,)"
"(111,)","(133,)","(81,)","(95,)","(63,)","(64,)","(64,)","(64,)","(-140,)","(-140,)","(-140,)","(-140,)","(62,)","(62,)","(62,)","(62,)","(111,)","('null',)","(81,)","(95,)","(102,)","(95,)","(81,)","(89,)","(199362,)"
"(91,)","(90,)","(100,)","(108,)","(63,)","(63,)","(63,)","(63,)","(-140,)","(-140,)","(-140,)","(-140,)","(62,)","(62,)","(62,)","(62,)","(91,)","(90,)","(100,)","(108,)","(100,)","(96,)","(85,)","(93,)","(199413,)"
"(97,)","(100,)","(81,)","(106,)","(61,)","(61,)","(61,)","(61,)","(-140,)","(-140,)","(-140,)","(-140,)","(62,)","(62,)","(62,)","(62,)","(97,)","(100,)","(81,)","(106,)","(100,)","(96,)","(84,)","(98,)","(199464,)"
"(117,)","(96,)","(80,)","(81,)","(61,)","(61,)","(61,)","(61,)","(-140,)","(-140,)","(-140,)","(-140,)","(68,)","(68,)","(68,)","(68,)","(117,)","(96,)","(80,)","(81,)","(101,)","(94,)","(86,)","(96,)","(199515,)"
"(90,)","(104,)","(142,)","(105,)","(65,)","(66,)","(65,)","(65,)","(-140,)","(-140,)","(-140,)","(-140,)","(68,)","(68,)","(68,)","(68,)","(90,)","(104,)","('null',)","('null',)","(100,)","(96,)","(86,)","(96,)","(199566,)"
"(105,)","(106,)","(81,)","(85,)","(70,)","(70,)","(70,)","(69,)","(-140,)","(-140,)","(-140,)","(-140,)","(75,)","(75,)","(75,)","(75,)","(105,)","(106,)","(81,)","(85,)","(101,)","(99,)","(84,)","(95,)","(199617,)"
"(102,)","(86,)","(80,)","(91,)","(74,)","(74,)","(75,)","(74,)","(-140,)","(-140,)","(-140,)","(-140,)","(75,)","(75,)","(75,)","(75,)","(102,)","(86,)","(80,)","(91,)","(100,)","(97,)","(84,)","(94,)","(199668,)"
"(136,)","(136,)","(81,)","(86,)","(76,)","(76,)","(77,)","(77,)","(-140,)","(-140,)","(-140,)","(-140,)","(90,)","(90,)","(90,)","(90,)","('null',)","('null',)","(81,)","(86,)","(102,)","(98,)","(80,)","(89,)","(199719,)"
"(114,)","(153,)","(116,)","(119,)","(84,)","(84,)","(84,)","(84,)","(-140,)","(-140,)","(-140,)","(-140,)","(90,)","(90,)","(90,)","(90,)","(114,)","('null',)","('null',)","('null',)","(105,)","(98,)","(80,)","(85,)","(199770,)"
"(121,)","(140,)","(142,)","(118,)","(94,)","(95,)","(93,)","(94,)","(-140,)","(-140,)","(-140,)","(-140,)","(91,)","(91,)","(91,)","(91,)","(121,)","('null',)","('null',)","('null',)","(106,)","(98,)","(80,)","(87,)","(199821,)"
"(100,)","(121,)","(90,)","(133,)","(94,)","(95,)","(95,)","(95,)","(-140,)","(-140,)","(-140,)","(-140,)","(91,)","(91,)","(91,)","(91,)","(100,)","(121,)","(90,)","('null',)","(108,)","(104,)","(83,)","(87,)","(199872,)"
"(108,)","(106,)","(80,)","(96,)","(90,)","(90,)","(91,)","(91,)","(-140,)","(-140,)","(-140,)","(-140,)","(112,)","(112,)","(112,)","(112,)","(108,)","(106,)","(80,)","(96,)","(109,)","(104,)","(82,)","(91,)","(199923,)"
"(111,)","(142,)","(137,)","(160,)","(98,)","(95,)","(96,)","(96,)","(-140,)","(-140,)","(-140,)","(-140,)","(112,)","(112,)","(112,)","(112,)","(111,)","('null',)","('null',)","('null',)","(110,)","(113,)","(83,)","(91,)","(199974,)"
"(97,)","(105,)","(106,)","(96,)","(113,)","(111,)","(110,)","(111,)","(-140,)","(-140,)","(-140,)","(-140,)","(119,)","(119,)","(119,)","(119,)","(97,)","(105,)","('null',)","(96,)","(108,)","(110,)","(85,)","(96,)","(200025,)"
"(105,)","(108,)","(114,)","(148,)","(123,)","(125,)","(124,)","(124,)","(-140,)","(-140,)","(-140,)","(-140,)","(119,)","(119,)","(119,)","(119,)","(105,)","(108,)","('null',)","('null',)","(107,)","(110,)","(85,)","(96,)","(200076,)"
"(102,)","(125,)","(129,)","(137,)","(124,)","(127,)","(126,)","(127,)","(-140,)","(-140,)","(-140,)","(-140,)","(119,)","(119,)","(119,)","(119,)","(102,)","(125,)","(129,)","('null',)","(103,)","(113,)","(99,)","(96,)","(200127,)"
"(66,)","(111,)","(88,)","(114,)","(120,)","(119,)","(120,)","(120,)","(-140,)","(-140,)","(-140,)","(-140,)","(119,)","(119,)","(119,)","(119,)","(66,)","(111,)","(88,)","(114,)","(98,)","(111,)","(99,)","(102,)","(200178,)"
"(121,)","(128,)","(111,)","(133,)","(118,)","(115,)","(115,)","(115,)","(-140,)","(-140,)","(-140,)","(-140,)","(119,)","(119,)","(119,)","(119,)","('null',)","(128,)","('null',)","(133,)","(96,)","(115,)","(108,)","(114,)","(200229,)"
"(88,)","(106,)","(80,)","(104,)","(117,)","(117,)","(116,)","(116,)","(-140,)","(-140,)","(-140,)","(-140,)","(119,)","(119,)","(119,)","(119,)","('null',)","(106,)","(80,)","(104,)","(92,)","(113,)","(99,)","(111,)","(200280,)"
"(97,)","(80,)","(81,)","(100,)","(118,)","(119,)","(119,)","(119,)","(-140,)","(-140,)","(-140,)","(-140,)","(121,)","(121,)","(121,)","(121,)","('null',)","(80,)","(81,)","(100,)","(91,)","(109,)","(94,)","(112,)","(200331,)"
"(97,)","(78,)","(102,)","(80,)","(120,)","(121,)","(121,)","(121,)","(-140,)","(-140,)","(-140,)","(-140,)","(121,)","(121,)","(121,)","(121,)","(97,)","(78,)","('null',)","(80,)","(88,)","(104,)","(94,)","(106,)","(200382,)"
"(83,)","(78,)","(67,)","(98,)","(121,)","(121,)","(121,)","(121,)","(-140,)","(-140,)","(-140,)","(-140,)","(121,)","(121,)","(121,)","(121,)","(83,)","(78,)","(67,)","(98,)","(82,)","(96,)","(79,)","(104,)","(200433,)"
"(90,)","(95,)","(56,)","(108,)","(121,)","(121,)","(121,)","(121,)","(-140,)","(-140,)","(-140,)","(-140,)","(121,)","(121,)","(121,)","(121,)","(90,)","(95,)","(56,)","(108,)","(90,)","(94,)","(71,)","(103,)","(200484,)"
"(95,)","(102,)","(74,)","(108,)","(121,)","(121,)","(121,)","(121,)","(-140,)","(-140,)","(-140,)","(-140,)","(121,)","(121,)","(121,)","(121,)","(95,)","(102,)","(74,)","(108,)","(91,)","(89,)","(71,)","(99,)","(200535,)"
"(100,)","(85,)","(74,)","(91,)","(121,)","(121,)","(121,)","(121,)","(-140,)","(-140,)","(-140,)","(-140,)","(122,)","(122,)","(122,)","(122,)","(100,)","(85,)","(74,)","(91,)","(93,)","(86,)","(70,)","(97,)","(200586,)"
"(115,)","(81,)","(62,)","(80,)","(121,)","(121,)","(121,)","(121,)","(-140,)","(-140,)","(-140,)","(-140,)","(122,)","(122,)","(122,)","(122,)","(115,)","(81,)","(62,)","(80,)","(96,)","(86,)","(66,)","(94,)","(200637,)"
"(97,)","(71,)","(67,)","(83,)","(121,)","(121,)","(121,)","(121,)","(-140,)","(-140,)","(-140,)","(-140,)","(122,)","(122,)","(122,)","(122,)","(97,)","(71,)","(67,)","(83,)","(96,)","(85,)","(66,)","(94,)","(200688,)"
"(111,)","(78,)","(88,)","(78,)","(121,)","(121,)","(121,)","(122,)","(-140,)","(-140,)","(-140,)","(-140,)","(122,)","(122,)","(122,)","(122,)","(111,)","(78,)","('null',)","(78,)","(101,)","(85,)","(66,)","(91,)","(200739,)"
"(126,)","(83,)","(102,)","(75,)","(121,)","(121,)","(121,)","(122,)","(-140,)","(-140,)","(-140,)","(-140,)","(122,)","(122,)","(122,)","(122,)","(126,)","(83,)","('null',)","(75,)","(107,)","(83,)","(69,)","(85,)","(200790,)"
"(115,)","(83,)","(85,)","(83,)","(121,)","(121,)","(121,)","(122,)","(-140,)","(-140,)","(-140,)","(-140,)","(122,)","(122,)","(122,)","(122,)","(115,)","(83,)","(85,)","(83,)","(110,)","(80,)","(72,)","(81,)","(200841,)"
"(116,)","(72,)","(66,)","(80,)","(121,)","(121,)","(121,)","(122,)","(-140,)","(-140,)","(-140,)","(-140,)","(122,)","(122,)","(122,)","(122,)","(116,)","(72,)","(66,)","(80,)","(113,)","(78,)","(70,)","(79,)","(200892,)"
"(118,)","(76,)","(76,)","(81,)","(121,)","(121,)","(121,)","(122,)","(-140,)","(-140,)","(-140,)","(-140,)","(122,)","(122,)","(122,)","(122,)","(118,)","(76,)","(76,)","(81,)","(113,)","(77,)","(73,)","(80,)","(200943,)"
"(96,)","(83,)","(86,)","(76,)","(121,)","(121,)","(121,)","(121,)","(-140,)","(-140,)","(-140,)","(-140,)","(122,)","(122,)","(122,)","(122,)","(96,)","(83,)","(86,)","(76,)","(113,)","(79,)","(78,)","(78,)","(200994,)"
"(133,)","(72,)","(78,)","(83,)","(121,)","(121,)","(121,)","(121,)","(-140,)","(-140,)","(-140,)","(-140,)","(122,)","(122,)","(122,)","(122,)","('null',)","(72,)","(78,)","(83,)","(114,)","(78,)","(78,)","(79,)","(201045,)"
"(113,)","(83,)","(100,)","(81,)","(121,)","(121,)","(121,)","(121,)","(-140,)","(-140,)","(-140,)","(-140,)","(122,)","(122,)","(122,)","(122,)","(113,)","(83,)","('null',)","(81,)","(111,)","(78,)","(78,)","(80,)","(201096,)"
"(114,)","(85,)","(80,)","(84,)","(121,)","(121,)","(121,)","(121,)","(-140,)","(-140,)","(-140,)","(-140,)","(122,)","(122,)","(122,)","(122,)","(114,)","(85,)","(80,)","(84,)","(111,)","(78,)","(77,)","(80,)","(201147,)"
"(105,)","(76,)","(98,)","(76,)","(121,)","(121,)","(121,)","(122,)","(-140,)","(-140,)","(-140,)","(-140,)","(122,)","(122,)","(122,)","(122,)","(105,)","(76,)","(98,)","(76,)","(109,)","(79,)","(83,)","(80,)","(201198,)"
"(100,)","(78,)","(83,)","(86,)","(121,)","(121,)","(121,)","(122,)","(-140,)","(-140,)","(-140,)","(-140,)","(122,)","(122,)","(122,)","(122,)","(100,)","(78,)","(83,)","(86,)","(105,)","(79,)","(85,)","(81,)","(201249,)"
"(104,)","(90,)","(88,)","(88,)","(121,)","(121,)","(121,)","(122,)","(-140,)","(-140,)","(-140,)","(-140,)","(122,)","(122,)","(122,)","(122,)","(104,)","(90,)","(88,)","(88,)","(107,)","(80,)","(85,)","(83,)","(201300,)"
"(100,)","(85,)","(80,)","(88,)","(121,)","(121,)","(121,)","(122,)","(-140,)","(-140,)","(-140,)","(-140,)","(122,)","(122,)","(122,)","(122,)","(100,)","(85,)","(80,)","(88,)","(106,)","(82,)","(85,)","(83,)","(201351,)"
"(102,)","(83,)","(80,)","(97,)","(121,)","(121,)","(121,)","(122,)","(-140,)","(-140,)","(-140,)","(-140,)","(122,)","(122,)","(122,)","(122,)","(102,)","(83,)","(80,)","(97,)","(104,)","(82,)","(84,)","(86,)","(201402,)"
"(100,)","(83,)","(76,)","(90,)","(121,)","(121,)","(121,)","(122,)","(-140,)","(-140,)","(-140,)","(-140,)","(122,)","(122,)","(122,)","(122,)","(100,)","(83,)","(76,)","(90,)","(101,)","(82,)","(84,)","(87,)","(201453,)"
"(113,)","(81,)","(83,)","(96,)","(121,)","(121,)","(121,)","(122,)","(-140,)","(-140,)","(-140,)","(-140,)","(123,)","(123,)","(123,)","(123,)","(113,)","(81,)","(83,)","(96,)","(103,)","(83,)","(81,)","(90,)","(201504,)"
"(111,)","(95,)","(85,)","(90,)","(122,)","(122,)","(122,)","(122,)","(-140,)","(-140,)","(-140,)","(-140,)","(123,)","(123,)","(123,)","(123,)","(111,)","(95,)","(85,)","(90,)","(105,)","(86,)","(82,)","(91,)","(201555,)"
"(126,)","(83,)","(74,)","(76,)","(122,)","(122,)","(122,)","(123,)","(-140,)","(-140,)","(-140,)","(-140,)","(123,)","(123,)","(123,)","(123,)","(126,)","(83,)","(74,)","(76,)","(108,)","(85,)","(79,)","(89,)","(201606,)"
"(100,)","(80,)","(80,)","(83,)","(122,)","(122,)","(122,)","(123,)","(-140,)","(-140,)","(-140,)","(-140,)","(123,)","(123,)","(123,)","(123,)","(100,)","(80,)","(80,)","(83,)","(108,)","(84,)","(79,)","(88,)","(201657,)"
"(108,)","(83,)","(81,)","(88,)","(122,)","(122,)","(122,)","(123,)","(-140,)","(-140,)","(-140,)","(-140,)","(123,)","(123,)","(123,)","(123,)","(108,)","(83,)","(81,)","(88,)","(109,)","(84,)","(79,)","(87,)","(201708,)"
"(100,)","(107,)","(80,)","(84,)","(122,)","(122,)","(122,)","(123,)","(-140,)","(-140,)","(-140,)","(-140,)","(123,)","(123,)","(123,)","(123,)","(100,)","('null',)","(80,)","(84,)","(109,)","(84,)","(80,)","(86,)","(201759,)"
"(108,)","(86,)","(88,)","(86,)","(122,)","(122,)","(122,)","(123,)","(-140,)","(-140,)","(-140,)","(-140,)","(123,)","(123,)","(123,)","(123,)","(108,)","(86,)","(88,)","(86,)","(108,)","(85,)","(81,)","(84,)","(201810,)"
"(93,)","(80,)","(82,)","(83,)","(122,)","(122,)","(122,)","(123,)","(-140,)","(-140,)","(-140,)","(-140,)","(123,)","(123,)","(123,)","(123,)","(93,)","(80,)","(82,)","(83,)","(105,)","(82,)","(80,)","(83,)","(201861,)"
"(90,)","(85,)","(80,)","(83,)","(122,)","(122,)","(122,)","(123,)","(-140,)","(-140,)","(-140,)","(-140,)","(123,)","(123,)","(123,)","(123,)","(90,)","(85,)","(80,)","(83,)","(99,)","(82,)","(81,)","(84,)","(201912,)"
"(100,)","(85,)","(78,)","(86,)","(122,)","(122,)","(122,)","(123,)","(-140,)","(-140,)","(-140,)","(-140,)","(123,)","(123,)","(123,)","(123,)","(100,)","(85,)","(78,)","(86,)","(99,)","(83,)","(81,)","(85,)","(201963,)"
"(100,)","(104,)","(72,)","(83,)","(122,)","(122,)","(122,)","(123,)","(-140,)","(-140,)","(-140,)","(-140,)","(123,)","(123,)","(123,)","(123,)","(100,)","(104,)","(72,)","(83,)","(98,)","(88,)","(80,)","(84,)","(202014,)"
"(102,)","(83,)","(84,)","(83,)","(122,)","(122,)","(122,)","(123,)","(-140,)","(-140,)","(-140,)","(-140,)","(123,)","(123,)","(123,)","(123,)","(102,)","(83,)","(84,)","(83,)","(98,)","(87,)","(80,)","(84,)","(202065,)"
"(114,)","(85,)","(95,)","(91,)","(122,)","(122,)","(122,)","(123,)","(-140,)","(-140,)","(-140,)","(-140,)","(123,)","(123,)","(123,)","(123,)","(114,)","(85,)","(95,)","(91,)","(99,)","(87,)","(81,)","(84,)","(202116,)"
"(100,)","(86,)","(80,)","(86,)","(122,)","(123,)","(122,)","(123,)","(-140,)","(-140,)","(-140,)","(-140,)","(123,)","(123,)","(123,)","(123,)","(100,)","(86,)","(80,)","(86,)","(101,)","(88,)","(81,)","(85,)","(202167,)"
"(130,)","(83,)","(68,)","(86,)","(122,)","(122,)","(122,)","(123,)","(-140,)","(-140,)","(-140,)","(-140,)","(123,)","(123,)","(123,)","(123,)","('null',)","(83,)","(68,)","(86,)","(103,)","(87,)","(79,)","(85,)","(202218,)"
"(105,)","(86,)","(78,)","(87,)","(122,)","(122,)","(122,)","(123,)","(-140,)","(-140,)","(-140,)","(-140,)","(123,)","(123,)","(123,)","(123,)","(105,)","(86,)","(78,)","(87,)","(104,)","(87,)","(79,)","(86,)","(202269,)"
"(102,)","(80,)","(75,)","(85,)","(122,)","(122,)","(122,)","(123,)","(-140,)","(-140,)","(-140,)","(-140,)","(118,)","(118,)","(118,)","(118,)","(102,)","(80,)","(75,)","(85,)","(104,)","(83,)","(80,)","(86,)","(202320,)"
"(95,)","(95,)","(133,)","(161,)","(119,)","(119,)","(119,)","(120,)","(-140,)","(-140,)","(-140,)","(-140,)","(118,)","(118,)","(118,)","(118,)","(95,)","(95,)","('null',)","('null',)","(103,)","(85,)","(79,)","(87,)","(202371,)"
"(100,)","(116,)","(80,)","(88,)","(116,)","(116,)","(116,)","(116,)","(-140,)","(-140,)","(-140,)","(-140,)","(104,)","(104,)","(104,)","(104,)","(100,)","('null',)","(80,)","(88,)","(100,)","(86,)","(76,)","(86,)","(202422,)"
"(97,)","(133,)","(140,)","(172,)","(108,)","(108,)","(108,)","(108,)","(-140,)","(-140,)","(-140,)","(-140,)","(104,)","(104,)","(104,)","(104,)","(97,)","('null',)","('null',)","('null',)","(99,)","(86,)","(75,)","(86,)","(202473,)"
"(115,)","(106,)","(133,)","(88,)","(99,)","(98,)","(99,)","(98,)","(-140,)","(-140,)","(-140,)","(-140,)","(94,)","(94,)","(94,)","(94,)","(115,)","(106,)","('null',)","(88,)","(102,)","(91,)","(77,)","(87,)","(202524,)"
"(100,)","(80,)","(88,)","(88,)","(93,)","(92,)","(92,)","(92,)","(-140,)","(-140,)","(-140,)","(-140,)","(94,)","(94,)","(94,)","(94,)","(100,)","(80,)","(88,)","(88,)","(101,)","(90,)","(81,)","(87,)","(202575,)"
"(114,)","(81,)","(78,)","(88,)","(91,)","(90,)","(90,)","(90,)","(-140,)","(-140,)","(-140,)","(-140,)","(90,)","(90,)","(90,)","(90,)","(114,)","(81,)","(78,)","(88,)","(103,)","(90,)","(82,)","(88,)","(202626,)"
"(108,)","(78,)","(70,)","(83,)","(90,)","(90,)","(90,)","(90,)","(-140,)","(-140,)","(-140,)","(-140,)","(90,)","(90,)","(90,)","(90,)","(108,)","(78,)","(70,)","(83,)","(105,)","(86,)","(79,)","(87,)","(202677,)"
"(105,)","(78,)","(76,)","(86,)","(89,)","(90,)","(90,)","(90,)","(-140,)","(-140,)","(-140,)","(-140,)","(90,)","(90,)","(90,)","(90,)","(105,)","(78,)","(76,)","(86,)","(106,)","(84,)","(78,)","(86,)","(202728,)"
"(100,)","(91,)","(78,)","(96,)","(89,)","(90,)","(90,)","(90,)","(-140,)","(-140,)","(-140,)","(-140,)","(90,)","(90,)","(90,)","(90,)","(100,)","(91,)","(78,)","(96,)","(107,)","(85,)","(78,)","(88,)","(202779,)"
"(105,)","(83,)","(86,)","(95,)","(89,)","(90,)","(90,)","(90,)","(-140,)","(-140,)","(-140,)","(-140,)","(90,)","(90,)","(90,)","(90,)","(105,)","(83,)","(86,)","(95,)","(105,)","(81,)","(79,)","(89,)","(202830,)"
"(105,)","(87,)","(86,)","(90,)","(89,)","(90,)","(90,)","(90,)","(-140,)","(-140,)","(-140,)","(-140,)","(90,)","(90,)","(90,)","(90,)","(105,)","(87,)","(86,)","(90,)","(106,)","(83,)","(79,)","(89,)","(202881,)"
"(104,)","(88,)","(93,)","(91,)","(89,)","(90,)","(90,)","(90,)","(-140,)","(-140,)","(-140,)","(-140,)","(90,)","(90,)","(90,)","(90,)","(104,)","(88,)","(93,)","(91,)","(104,)","(84,)","(81,)","(90,)","(202932,)"
"(100,)","(95,)","(97,)","(86,)","(89,)","(90,)","(90,)","(90,)","(-140,)","(-140,)","(-140,)","(-140,)","(90,)","(90,)","(90,)","(90,)","(100,)","(95,)","(97,)","(86,)","(103,)","(87,)","(86,)","(90,)","(202983,)"
"(115,)","(81,)","(83,)","(90,)","(89,)","(89,)","(90,)","(90,)","(-140,)","(-140,)","(-140,)","(-140,)","(91,)","(91,)","(91,)","(91,)","(115,)","(81,)","(83,)","(90,)","(104,)","(87,)","(87,)","(91,)","(203034,)"
"(108,)","(85,)","(93,)","(87,)","(90,)","(90,)","(90,)","(90,)","(-140,)","(-140,)","(-140,)","(-140,)","(91,)","(91,)","(91,)","(91,)","(108,)","(85,)","(93,)","(87,)","(106,)","(86,)","(89,)","(89,)","(203085,)"
"(98,)","(88,)","(93,)","(93,)","(90,)","(91,)","(90,)","(90,)","(-140,)","(-140,)","(-140,)","(-140,)","(97,)","(97,)","(97,)","(97,)","(98,)","(88,)","(93,)","(93,)","(105,)","(87,)","(90,)","(89,)","(203136,)"
"(98,)","(91,)","(114,)","(111,)","(94,)","(95,)","(94,)","(94,)","(-140,)","(-140,)","(-140,)","(-140,)","(113,)","(113,)","(113,)","(113,)","(98,)","(91,)","('null',)","(111,)","(103,)","(88,)","(91,)","(93,)","(203187,)"
"(166,)","(160,)","(133,)","(148,)","(106,)","(106,)","(105,)","(105,)","(-140,)","(-140,)","(-140,)","(-140,)","(113,)","(113,)","(113,)","(113,)","('null',)","('null',)","('null',)","('null',)","(103,)","(88,)","(91,)","(93,)","(203238,)"
"(105,)","(102,)","(124,)","(118,)","(117,)","(118,)","(118,)","(117,)","(-140,)","(-140,)","(-140,)","(-140,)","(126,)","(126,)","(126,)","(126,)","(105,)","(102,)","('null',)","(118,)","(104,)","(89,)","(89,)","(99,)","(203289,)"
