"(74,)","(175,)","(150,)","(200,)","(-6,)","(-6,)","(-10,)","(-10,)","(5504,)","(8768,)","(8987,)","(4781,)"
"(88,)","(161,)","(88,)","(61,)","(0,)","(3,)","(4,)","(4,)","(5512,)","(8773,)","(8994,)","(4787,)"
"(71,)","(72,)","(66,)","(88,)","(0,)","(-1,)","(0,)","(0,)","(5519,)","(8777,)","(8999,)","(4794,)"
"(119,)","(71,)","(72,)","(72,)","(0,)","(0,)","(0,)","(0,)","(5525,)","(8781,)","(9002,)","(4798,)"
"(76,)","(76,)","(72,)","(74,)","(0,)","(0,)","(0,)","(0,)","(5528,)","(8785,)","(9006,)","(4802,)"
"(80,)","(80,)","(78,)","(78,)","(0,)","(0,)","(0,)","(0,)","(5532,)","(8789,)","(9010,)","(4806,)"
"(78,)","(76,)","(78,)","(76,)","(0,)","(0,)","(0,)","(0,)","(5536,)","(8793,)","(9014,)","(4810,)"
"(72,)","(78,)","(80,)","(80,)","(0,)","(0,)","(0,)","(0,)","(5541,)","(8797,)","(9018,)","(4814,)"
"(81,)","(85,)","(81,)","(81,)","(0,)","(0,)","(0,)","(0,)","(5545,)","(8801,)","(9022,)","(4818,)"
"(83,)","(83,)","(81,)","(80,)","(0,)","(0,)","(0,)","(0,)","(5549,)","(8805,)","(9026,)","(4822,)"
"(83,)","(83,)","(81,)","(80,)","(0,)","(0,)","(0,)","(0,)","(5553,)","(8809,)","(9030,)","(4826,)"
"(75,)","(83,)","(83,)","(81,)","(0,)","(0,)","(0,)","(0,)","(5558,)","(8814,)","(9035,)","(4830,)"
"(83,)","(85,)","(83,)","(83,)","(0,)","(0,)","(0,)","(0,)","(5560,)","(8816,)","(9037,)","(4832,)"
"(81,)","(83,)","(85,)","(83,)","(0,)","(0,)","(0,)","(0,)","(5564,)","(8820,)","(9041,)","(4836,)"
"(86,)","(83,)","(80,)","(80,)","(0,)","(0,)","(0,)","(0,)","(5568,)","(8824,)","(9045,)","(4841,)"
"(83,)","(74,)","(83,)","(83,)","(0,)","(0,)","(0,)","(0,)","(5572,)","(8829,)","(9049,)","(4845,)"
"(86,)","(81,)","(81,)","(81,)","(0,)","(0,)","(0,)","(0,)","(5577,)","(8833,)","(9054,)","(4849,)"
"(80,)","(85,)","(81,)","(81,)","(0,)","(0,)","(0,)","(0,)","(5581,)","(8837,)","(9058,)","(4853,)"
"(133,)","(153,)","(194,)","(252,)","(-22,)","(-22,)","(-21,)","(-22,)","(5592,)","(8850,)","(9072,)","(4867,)"
"(172,)","(91,)","(98,)","(95,)","(-54,)","(-60,)","(-57,)","(-58,)","(5601,)","(8856,)","(9079,)","(4875,)"
"(163,)","(98,)","(114,)","(129,)","(-88,)","(-98,)","(-95,)","(-96,)","(5610,)","(8860,)","(9084,)","(4881,)"
"(136,)","(148,)","(179,)","(214,)","(-114,)","(-118,)","(-119,)","(-119,)","(5616,)","(8868,)","(9092,)","(4892,)"
"(70,)","(84,)","(66,)","(72,)","(-106,)","(-103,)","(-103,)","(-103,)","(5621,)","(8872,)","(9098,)","(4895,)"
"(71,)","(98,)","(74,)","(65,)","(-106,)","(-107,)","(-106,)","(-107,)","(5629,)","(8875,)","(9103,)","(4900,)"
"(72,)","(102,)","(76,)","(91,)","(-107,)","(-107,)","(-108,)","(-107,)","(5634,)","(8879,)","(9107,)","(4903,)"
"(81,)","(76,)","(75,)","(78,)","(-107,)","(-106,)","(-106,)","(-106,)","(5638,)","(8883,)","(9111,)","(4907,)"
"(80,)","(83,)","(83,)","(78,)","(-107,)","(-106,)","(-106,)","(-106,)","(5642,)","(8888,)","(9115,)","(4911,)"
"(78,)","(81,)","(83,)","(80,)","(-107,)","(-106,)","(-106,)","(-106,)","(5646,)","(8892,)","(9120,)","(4915,)"
"(85,)","(86,)","(83,)","(76,)","(-107,)","(-106,)","(-106,)","(-106,)","(5650,)","(8896,)","(9124,)","(4919,)"
"(81,)","(83,)","(83,)","(78,)","(-107,)","(-106,)","(-106,)","(-106,)","(5654,)","(8901,)","(9128,)","(4923,)"
"(90,)","(86,)","(83,)","(78,)","(-107,)","(-106,)","(-106,)","(-106,)","(5659,)","(8905,)","(9132,)","(4927,)"
"(84,)","(85,)","(85,)","(76,)","(-107,)","(-106,)","(-106,)","(-106,)","(5664,)","(8909,)","(9137,)","(4931,)"
"(95,)","(86,)","(88,)","(80,)","(-106,)","(-106,)","(-106,)","(-106,)","(5668,)","(8914,)","(9141,)","(4935,)"
"(85,)","(80,)","(137,)","(152,)","(-94,)","(-94,)","(-93,)","(-93,)","(5677,)","(8924,)","(9151,)","(4945,)"
"(88,)","(96,)","(81,)","(74,)","(-68,)","(-68,)","(-66,)","(-67,)","(5686,)","(8934,)","(9159,)","(4953,)"
"(95,)","(129,)","(95,)","(145,)","(-39,)","(-37,)","(-36,)","(-37,)","(5691,)","(8940,)","(9163,)","(4960,)"
"(76,)","(74,)","(98,)","(95,)","(-44,)","(-44,)","(-45,)","(-44,)","(5695,)","(8944,)","(9172,)","(4969,)"
"(76,)","(74,)","(67,)","(71,)","(-47,)","(-48,)","(-49,)","(-49,)","(5697,)","(8946,)","(9174,)","(4971,)"
"(75,)","(75,)","(78,)","(75,)","(-44,)","(-43,)","(-43,)","(-44,)","(5701,)","(8950,)","(9178,)","(4975,)"
"(80,)","(76,)","(98,)","(78,)","(-44,)","(-44,)","(-44,)","(-44,)","(5705,)","(8954,)","(9181,)","(4979,)"
"(76,)","(78,)","(72,)","(76,)","(-44,)","(-45,)","(-45,)","(-45,)","(5709,)","(8958,)","(9186,)","(4983,)"
"(81,)","(83,)","(83,)","(81,)","(-44,)","(-45,)","(-45,)","(-45,)","(5713,)","(8962,)","(9190,)","(4987,)"
"(98,)","(102,)","(104,)","(78,)","(-22,)","(-22,)","(-23,)","(-22,)","(5724,)","(8973,)","(9201,)","(4996,)"
"(142,)","(102,)","(88,)","(68,)","(10,)","(13,)","(10,)","(12,)","(5732,)","(8977,)","(9204,)","(5000,)"
"(158,)","(68,)","(70,)","(73,)","(43,)","(50,)","(45,)","(49,)","(5739,)","(8982,)","(9208,)","(5004,)"
"(148,)","(75,)","(166,)","(206,)","(48,)","(47,)","(49,)","(48,)","(5744,)","(8989,)","(9221,)","(5019,)"
"(75,)","(76,)","(123,)","(67,)","(42,)","(41,)","(41,)","(40,)","(5748,)","(8993,)","(9226,)","(5022,)"
"(72,)","(74,)","(76,)","(78,)","(45,)","(47,)","(46,)","(46,)","(5752,)","(8996,)","(9230,)","(5026,)"
"(78,)","(73,)","(76,)","(74,)","(45,)","(44,)","(44,)","(44,)","(5756,)","(9001,)","(9234,)","(5030,)"
"(81,)","(81,)","(81,)","(78,)","(45,)","(44,)","(44,)","(44,)","(5760,)","(9005,)","(9238,)","(5034,)"
"(80,)","(81,)","(80,)","(78,)","(45,)","(44,)","(44,)","(44,)","(5764,)","(9009,)","(9242,)","(5038,)"
"(81,)","(86,)","(81,)","(80,)","(45,)","(44,)","(44,)","(44,)","(5768,)","(9013,)","(9246,)","(5042,)"
"(80,)","(81,)","(83,)","(81,)","(45,)","(44,)","(44,)","(44,)","(5773,)","(9017,)","(9251,)","(5046,)"
"(81,)","(85,)","(81,)","(81,)","(45,)","(44,)","(44,)","(44,)","(5777,)","(9022,)","(9255,)","(5050,)"
"(83,)","(81,)","(83,)","(81,)","(45,)","(44,)","(44,)","(44,)","(5781,)","(9026,)","(9259,)","(5054,)"
"(83,)","(83,)","(83,)","(81,)","(45,)","(44,)","(44,)","(44,)","(5785,)","(9030,)","(9263,)","(5059,)"
"(75,)","(85,)","(83,)","(80,)","(45,)","(44,)","(44,)","(44,)","(5790,)","(9034,)","(9268,)","(5063,)"
"(81,)","(83,)","(83,)","(80,)","(45,)","(44,)","(44,)","(44,)","(5794,)","(9039,)","(9272,)","(5067,)"
"(80,)","(83,)","(81,)","(81,)","(45,)","(44,)","(44,)","(44,)","(5798,)","(9043,)","(9276,)","(5071,)"
"(85,)","(83,)","(85,)","(80,)","(45,)","(44,)","(44,)","(44,)","(5802,)","(9047,)","(9280,)","(5075,)"
"(81,)","(83,)","(75,)","(80,)","(45,)","(44,)","(44,)","(44,)","(5806,)","(9051,)","(9285,)","(5079,)"
"(85,)","(83,)","(85,)","(81,)","(45,)","(44,)","(44,)","(44,)","(5811,)","(9056,)","(9289,)","(5083,)"
"(81,)","(86,)","(81,)","(80,)","(45,)","(44,)","(44,)","(44,)","(5813,)","(9058,)","(9291,)","(5085,)"
"(86,)","(85,)","(83,)","(73,)","(45,)","(44,)","(44,)","(44,)","(5817,)","(9062,)","(9295,)","(5090,)"
"(81,)","(76,)","(83,)","(83,)","(45,)","(44,)","(44,)","(44,)","(5821,)","(9067,)","(9299,)","(5094,)"
"(75,)","(83,)","(85,)","(81,)","(45,)","(44,)","(44,)","(44,)","(5826,)","(9071,)","(9304,)","(5098,)"
"(83,)","(85,)","(83,)","(81,)","(45,)","(44,)","(44,)","(44,)","(5830,)","(9075,)","(9308,)","(5102,)"
"(85,)","(76,)","(85,)","(81,)","(45,)","(44,)","(44,)","(44,)","(5834,)","(9080,)","(9312,)","(5106,)"
"(85,)","(85,)","(75,)","(85,)","(45,)","(44,)","(44,)","(44,)","(5838,)","(9084,)","(9317,)","(5110,)"
"(83,)","(86,)","(83,)","(83,)","(45,)","(44,)","(44,)","(44,)","(5843,)","(9088,)","(9321,)","(5115,)"
"(80,)","(81,)","(111,)","(81,)","(63,)","(64,)","(63,)","(63,)","(5852,)","(9098,)","(9331,)","(5125,)"
"(71,)","(75,)","(80,)","(76,)","(91,)","(93,)","(93,)","(92,)","(5860,)","(9105,)","(9337,)","(5132,)"
"(65,)","(93,)","(128,)","(148,)","(118,)","(120,)","(120,)","(120,)","(5866,)","(9110,)","(9343,)","(5136,)"
"(140,)","(133,)","(100,)","(72,)","(138,)","(139,)","(139,)","(139,)","(5880,)","(9120,)","(9353,)","(5142,)"
"(69,)","(75,)","(75,)","(76,)","(133,)","(133,)","(133,)","(133,)","(5884,)","(9124,)","(9360,)","(5148,)"
"(76,)","(81,)","(76,)","(78,)","(133,)","(132,)","(132,)","(133,)","(5888,)","(9128,)","(9364,)","(5152,)"
"(71,)","(78,)","(81,)","(78,)","(134,)","(134,)","(134,)","(134,)","(5892,)","(9132,)","(9368,)","(5156,)"
"(85,)","(81,)","(83,)","(81,)","(134,)","(134,)","(134,)","(134,)","(5896,)","(9136,)","(9372,)","(5160,)"
"(81,)","(83,)","(83,)","(80,)","(134,)","(134,)","(134,)","(134,)","(5900,)","(9140,)","(9376,)","(5164,)"
"(81,)","(81,)","(74,)","(74,)","(134,)","(134,)","(134,)","(134,)","(5904,)","(9144,)","(9381,)","(5169,)"
"(83,)","(73,)","(81,)","(81,)","(134,)","(134,)","(134,)","(134,)","(5908,)","(9149,)","(9385,)","(5173,)"
"(80,)","(81,)","(85,)","(83,)","(134,)","(134,)","(134,)","(134,)","(5912,)","(9153,)","(9389,)","(5177,)"
"(72,)","(81,)","(83,)","(80,)","(134,)","(134,)","(134,)","(134,)","(5917,)","(9157,)","(9393,)","(5181,)"
"(80,)","(83,)","(73,)","(81,)","(134,)","(134,)","(134,)","(134,)","(5921,)","(9161,)","(9398,)","(5185,)"
"(80,)","(81,)","(83,)","(80,)","(134,)","(134,)","(134,)","(134,)","(5925,)","(9165,)","(9402,)","(5189,)"
"(83,)","(80,)","(83,)","(83,)","(134,)","(134,)","(134,)","(134,)","(5929,)","(9169,)","(9406,)","(5193,)"
"(81,)","(73,)","(85,)","(83,)","(134,)","(134,)","(134,)","(134,)","(5933,)","(9174,)","(9410,)","(5198,)"
"(83,)","(81,)","(74,)","(80,)","(134,)","(134,)","(134,)","(134,)","(5937,)","(9178,)","(9415,)","(5202,)"
"(76,)","(80,)","(83,)","(81,)","(134,)","(134,)","(134,)","(134,)","(5939,)","(9180,)","(9417,)","(5204,)"
"(81,)","(81,)","(83,)","(81,)","(134,)","(134,)","(134,)","(134,)","(5943,)","(9184,)","(9421,)","(5208,)"
"(81,)","(81,)","(81,)","(81,)","(134,)","(134,)","(134,)","(134,)","(5947,)","(9188,)","(9425,)","(5212,)"
"(80,)","(81,)","(83,)","(81,)","(134,)","(134,)","(134,)","(134,)","(5952,)","(9192,)","(9429,)","(5216,)"
"(83,)","(80,)","(74,)","(81,)","(134,)","(134,)","(134,)","(134,)","(5956,)","(9196,)","(9434,)","(5220,)"
"(78,)","(72,)","(83,)","(81,)","(134,)","(134,)","(134,)","(134,)","(5960,)","(9201,)","(9438,)","(5224,)"
