"('rawRPM0',)","('rawRPM1',)","('rawRPM2',)","('rawRPM3',)","('rawAngle0',)","('rawAngle1',)","('rawAngle2',)","('rawAngle3',)","('desiredRPM0',)","('desireRPM1',)","('desiredRPM2',)","('desiredRPM3',)","('desiredAngle0',)","('desiredAngle1',)","('desiredAngle2',)","('desiredAngle3',)","('deltaAngle0',)","('deltaAngle1',)","('deltaAngle2',)","('deltaAngle3',)","('deltaRPM0',)","('deltaRPM1',)","('deltaRPM2',)","('deltaRPM3',)","('HighDeltaFilterRPM0',)","('HighDeltaFilterRPM1',)","('HighDeltaFilterRPM2',)","('HighDeltaFilterRPM3',)","('boxFilterRPM0',)","('boxFilterRPM1',)","('boxFilterRPM2',)","('boxFilterRPM3',)","('TeensyTimeMicroSeconds',)"
"(90,)","(91,)","(104,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-2.63,)","(-1.07,)","(0.0,)","(-1.24,)","(90,)","(91,)","(104,)","(104,)","(92,)","(92,)","(104,)","(103,)","(32280,)"
"(93,)","(93,)","(106,)","(102,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(3.17,)","(1.07,)","(2.09,)","(-2.01,)","(93,)","(93,)","(106,)","(102,)","(92,)","(92,)","(104,)","(103,)","(32331,)"
"(93,)","(93,)","(102,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-0.54,)","(0.54,)","(-4.1,)","(2.01,)","(93,)","(93,)","(102,)","(104,)","(92,)","(92,)","(104,)","(103,)","(32382,)"
"(93,)","(91,)","(105,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(-1.61,)","(3.26,)","(0.0,)","(93,)","(91,)","(105,)","(104,)","(92,)","(92,)","(104,)","(103,)","(32433,)"
"(93,)","(93,)","(104,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-0.54,)","(1.07,)","(-1.24,)","(0.0,)","(93,)","(93,)","(104,)","(104,)","(92,)","(92,)","(104,)","(103,)","(32484,)"
"(91,)","(91,)","(106,)","(102,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-1.07,)","(-1.07,)","(2.09,)","(-2.01,)","(91,)","(91,)","(106,)","(102,)","(92,)","(92,)","(104,)","(103,)","(32535,)"
"(93,)","(93,)","(102,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(1.07,)","(1.07,)","(-4.1,)","(2.01,)","(93,)","(93,)","(102,)","(104,)","(92,)","(92,)","(104,)","(103,)","(32586,)"
"(95,)","(93,)","(104,)","(102,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(2.21,)","(0.54,)","(2.01,)","(-2.01,)","(95,)","(93,)","(104,)","(102,)","(93,)","(92,)","(103,)","(103,)","(32637,)"
"(91,)","(90,)","(102,)","(102,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-3.28,)","(-2.66,)","(-2.01,)","(0.0,)","(91,)","(90,)","(102,)","(102,)","(92,)","(91,)","(103,)","(103,)","(32688,)"
"(93,)","(91,)","(104,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(1.07,)","(1.04,)","(2.01,)","(2.01,)","(93,)","(91,)","(104,)","(104,)","(92,)","(91,)","(103,)","(103,)","(32739,)"
"(91,)","(93,)","(104,)","(102,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-1.07,)","(1.07,)","(0.0,)","(-2.01,)","(91,)","(93,)","(104,)","(102,)","(92,)","(91,)","(103,)","(102,)","(32790,)"
"(93,)","(93,)","(104,)","(102,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(1.07,)","(0.54,)","(0.0,)","(0.0,)","(93,)","(93,)","(104,)","(102,)","(92,)","(92,)","(103,)","(102,)","(32841,)"
"(93,)","(93,)","(102,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(-0.54,)","(-2.01,)","(2.01,)","(93,)","(93,)","(102,)","(104,)","(92,)","(92,)","(103,)","(102,)","(32892,)"
"(95,)","(93,)","(106,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(1.67,)","(0.54,)","(4.1,)","(0.0,)","(95,)","(93,)","(106,)","(104,)","(92,)","(92,)","(103,)","(103,)","(32943,)"
"(93,)","(93,)","(104,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-1.67,)","(0.0,)","(-2.09,)","(0.0,)","(93,)","(93,)","(104,)","(104,)","(93,)","(92,)","(104,)","(103,)","(32994,)"
"(93,)","(93,)","(105,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-0.54,)","(-0.54,)","(1.24,)","(0.0,)","(93,)","(93,)","(105,)","(104,)","(93,)","(93,)","(104,)","(103,)","(33045,)"
"(93,)","(93,)","(104,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(0.54,)","(-1.24,)","(0.0,)","(93,)","(93,)","(104,)","(104,)","(93,)","(93,)","(104,)","(103,)","(33096,)"
"(93,)","(93,)","(104,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-0.54,)","(0.0,)","(0.0,)","(93,)","(93,)","(104,)","(104,)","(93,)","(93,)","(104,)","(104,)","(33147,)"
"(95,)","(95,)","(104,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(1.67,)","(2.21,)","(0.0,)","(0.0,)","(95,)","(95,)","(104,)","(104,)","(93,)","(93,)","(104,)","(104,)","(33198,)"
"(93,)","(93,)","(105,)","(102,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-1.67,)","(-1.67,)","(0.69,)","(-2.01,)","(93,)","(93,)","(105,)","(102,)","(93,)","(93,)","(104,)","(103,)","(33249,)"
"(95,)","(93,)","(102,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(1.67,)","(-0.54,)","(-2.7,)","(2.01,)","(95,)","(93,)","(102,)","(104,)","(93,)","(93,)","(104,)","(103,)","(33300,)"
"(91,)","(93,)","(104,)","(106,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-3.28,)","(0.54,)","(2.01,)","(2.09,)","(91,)","(93,)","(104,)","(106,)","(93,)","(93,)","(103,)","(104,)","(33351,)"
"(93,)","(93,)","(104,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(1.61,)","(-0.54,)","(0.0,)","(-2.09,)","(93,)","(93,)","(104,)","(104,)","(93,)","(93,)","(103,)","(104,)","(33402,)"
"(93,)","(95,)","(104,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-0.54,)","(2.21,)","(0.0,)","(0.0,)","(93,)","(95,)","(104,)","(104,)","(93,)","(93,)","(103,)","(104,)","(33453,)"
"(95,)","(93,)","(104,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(2.21,)","(-2.21,)","(0.0,)","(0.0,)","(95,)","(93,)","(104,)","(104,)","(93,)","(93,)","(103,)","(104,)","(33504,)"
"(93,)","(93,)","(104,)","(106,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-2.21,)","(0.54,)","(0.0,)","(2.09,)","(93,)","(93,)","(104,)","(106,)","(93,)","(93,)","(103,)","(104,)","(33555,)"
"(93,)","(93,)","(104,)","(102,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(0.0,)","(0.0,)","(-4.1,)","(93,)","(93,)","(104,)","(102,)","(93,)","(93,)","(104,)","(104,)","(33606,)"
"(93,)","(93,)","(104,)","(106,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-0.54,)","(0.0,)","(4.1,)","(93,)","(93,)","(104,)","(106,)","(93,)","(93,)","(104,)","(104,)","(33657,)"
"(93,)","(93,)","(105,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-0.54,)","(0.54,)","(1.24,)","(-2.09,)","(93,)","(93,)","(105,)","(104,)","(93,)","(93,)","(104,)","(104,)","(33708,)"
"(95,)","(95,)","(104,)","(106,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(2.21,)","(1.67,)","(-1.24,)","(2.09,)","(95,)","(95,)","(104,)","(106,)","(93,)","(93,)","(104,)","(104,)","(33759,)"
"(93,)","(93,)","(106,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-2.21,)","(-1.67,)","(2.09,)","(-2.09,)","(93,)","(93,)","(106,)","(104,)","(93,)","(93,)","(104,)","(104,)","(33810,)"
"(93,)","(93,)","(104,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0.54,)","(0.0,)","(-2.09,)","(0.0,)","(93,)","(93,)","(104,)","(104,)","(93,)","(93,)","(104,)","(104,)","(33861,)"
"(95,)","(95,)","(106,)","(104,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(1.67,)","(1.67,)","(2.09,)","(0.0,)","(95,)","(95,)","(106,)","(104,)","(93,)","(93,)","(104,)","(104,)","(33912,)"
"(95,)","(93,)","(104,)","(106,)","(3,)","(-3,)","(-4,)","(3,)","(121,)","(121,)","(142,)","(142,)","(4,)","(-4,)","(-4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-1.67,)","(-2.09,)","(2.09,)","(95,)","(93,)","(104,)","(106,)","(94,)","(93,)","(104,)","(104,)","(33963,)"
"(95,)","(95,)","(106,)","(106,)","(3,)","(-3,)","(-4,)","(3,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.67,)","(2.09,)","(0.0,)","(95,)","(95,)","(106,)","(106,)","(94,)","(94,)","(105,)","(105,)","(34014,)"
"(95,)","(91,)","(104,)","(104,)","(1,)","(-1,)","(-1,)","(1,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(-2,)","(-2,)","(-2,)","(-2,)","(0.0,)","(-3.28,)","(-2.09,)","(-2.09,)","(95,)","(91,)","(104,)","(104,)","(94,)","(93,)","(105,)","(104,)","(34065,)"
"(93,)","(95,)","(106,)","(104,)","(-1,)","(1,)","(1,)","(-1,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.67,)","(3.28,)","(2.09,)","(0.0,)","(93,)","(95,)","(106,)","(104,)","(94,)","(93,)","(105,)","(104,)","(34116,)"
"(100,)","(133,)","(100,)","(100,)","(0,)","(1,)","(1,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(7.06,)","(38.1,)","(-6.04,)","(-3.95,)","(100,)","('null',)","(100,)","(100,)","(95,)","(93,)","(104,)","(104,)","(34167,)"
"(104,)","(104,)","(100,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(-1,)","(0,)","(3.95,)","(-28.76,)","(0.0,)","(-5.39,)","(104,)","(104,)","(100,)","(95,)","(97,)","(95,)","(103,)","(102,)","(34218,)"
"(102,)","(102,)","(97,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.01,)","(-2.01,)","(-3.07,)","(5.39,)","(102,)","(102,)","(97,)","(100,)","(98,)","(97,)","(102,)","(101,)","(34269,)"
"(104,)","(104,)","(102,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(2.01,)","(2.01,)","(5.0,)","(0.0,)","(104,)","(104,)","(102,)","(100,)","(99,)","(99,)","(101,)","(100,)","(34320,)"
"(100,)","(100,)","(100,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.95,)","(-3.95,)","(-1.94,)","(-0.63,)","(100,)","(100,)","(100,)","(100,)","(100,)","(101,)","(100,)","(99,)","(34371,)"
"(104,)","(102,)","(100,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.95,)","(1.94,)","(0.0,)","(0.63,)","(104,)","(102,)","(100,)","(100,)","(102,)","(102,)","(99,)","(99,)","(34422,)"
"(102,)","(102,)","(100,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.01,)","(0.0,)","(0.0,)","(0.0,)","(102,)","(102,)","(100,)","(100,)","(102,)","(102,)","(99,)","(99,)","(34473,)"
"(102,)","(102,)","(100,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(102,)","(102,)","(100,)","(100,)","(102,)","(102,)","(99,)","(100,)","(34524,)"
"(102,)","(100,)","(100,)","(98,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-1.94,)","(-0.63,)","(-1.86,)","(102,)","(100,)","(100,)","(98,)","(102,)","(101,)","(100,)","(99,)","(34575,)"
"(100,)","(102,)","(98,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.94,)","(1.94,)","(-1.23,)","(1.23,)","(100,)","(102,)","(98,)","(100,)","(101,)","(101,)","(99,)","(99,)","(34626,)"
"(104,)","(104,)","(100,)","(98,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.95,)","(2.01,)","(1.86,)","(-1.23,)","(104,)","(104,)","(100,)","(98,)","(102,)","(102,)","(99,)","(99,)","(34677,)"
"(102,)","(100,)","(98,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-2.01,)","(-3.95,)","(-1.86,)","(1.86,)","(102,)","(100,)","(98,)","(100,)","(102,)","(101,)","(99,)","(99,)","(34728,)"
"(100,)","(102,)","(102,)","(98,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.94,)","(1.94,)","(3.8,)","(-1.86,)","(100,)","(102,)","(102,)","(98,)","(101,)","(101,)","(99,)","(99,)","(34779,)"
"(104,)","(102,)","(98,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.95,)","(0.0,)","(-3.8,)","(1.86,)","(104,)","(102,)","(98,)","(100,)","(102,)","(101,)","(99,)","(99,)","(34830,)"
"(104,)","(102,)","(100,)","(98,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.0,)","(1.23,)","(-1.86,)","(104,)","(102,)","(100,)","(98,)","(102,)","(102,)","(99,)","(99,)","(34881,)"
"(100,)","(100,)","(98,)","(97,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.95,)","(-1.94,)","(-1.23,)","(-1.2,)","(100,)","(100,)","(98,)","(97,)","(102,)","(101,)","(99,)","(98,)","(34932,)"
"(102,)","(102,)","(98,)","(98,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.94,)","(1.94,)","(0.0,)","(1.2,)","(102,)","(102,)","(98,)","(98,)","(102,)","(101,)","(99,)","(98,)","(34983,)"
"(100,)","(100,)","(100,)","(98,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.94,)","(-1.94,)","(1.86,)","(0.0,)","(100,)","(100,)","(100,)","(98,)","(101,)","(101,)","(99,)","(98,)","(35034,)"
"(102,)","(100,)","(98,)","(100,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.94,)","(0.0,)","(-1.86,)","(1.86,)","(102,)","(100,)","(98,)","(100,)","(102,)","(101,)","(98,)","(98,)","(35085,)"
"(102,)","(102,)","(100,)","(97,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(1.94,)","(1.23,)","(-3.07,)","(102,)","(102,)","(100,)","(97,)","(101,)","(101,)","(99,)","(98,)","(35136,)"
"(100,)","(102,)","(98,)","(98,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.94,)","(0.0,)","(-1.23,)","(1.2,)","(100,)","(102,)","(98,)","(98,)","(101,)","(101,)","(98,)","(98,)","(35187,)"
"(102,)","(100,)","(98,)","(98,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.94,)","(-2.56,)","(0.0,)","(0.0,)","(102,)","(100,)","(98,)","(98,)","(101,)","(101,)","(98,)","(98,)","(35238,)"
"(100,)","(100,)","(98,)","(96,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.94,)","(0.63,)","(0.0,)","(-1.8,)","(100,)","(100,)","(98,)","(96,)","(101,)","(100,)","(98,)","(97,)","(35289,)"
