"(98,)","(76,)","(76,)","(76,)","(-83,)","(-83,)","(-83,)","(-83,)","(2,)","(3,)","(3,)","(3,)","(6,)","(6,)","(6,)","(6,)"
"(45,)","(49,)","(117,)","(86,)","(-75,)","(-74,)","(-74,)","(-74,)","(2,)","(1,)","(3,)","(2,)","(8,)","(8,)","(8,)","(9,)"
"(49,)","(48,)","(54,)","(57,)","(-74,)","(-73,)","(-73,)","(-73,)","(1,)","(2,)","(2,)","(2,)","(0,)","(0,)","(1,)","(1,)"
"(50,)","(50,)","(49,)","(49,)","(-77,)","(-77,)","(-77,)","(-77,)","(2,)","(2,)","(2,)","(2,)","(-2,)","(-3,)","(-3,)","(-3,)"
"(48,)","(50,)","(50,)","(46,)","(-78,)","(-79,)","(-79,)","(-79,)","(2,)","(2,)","(2,)","(2,)","(-1,)","(-2,)","(-2,)","(-2,)"
"(47,)","(49,)","(51,)","(49,)","(-78,)","(-78,)","(-79,)","(-79,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(47,)","(51,)","(50,)","(49,)","(-78,)","(-77,)","(-77,)","(-78,)","(2,)","(2,)","(2,)","(2,)","(0,)","(1,)","(1,)","(1,)"
"(50,)","(49,)","(50,)","(49,)","(-78,)","(-77,)","(-77,)","(-77,)","(2,)","(2,)","(2,)","(1,)","(0,)","(0,)","(0,)","(0,)"
"(49,)","(51,)","(52,)","(48,)","(-78,)","(-77,)","(-77,)","(-77,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(47,)","(52,)","(52,)","(50,)","(-78,)","(-77,)","(-77,)","(-77,)","(1,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(87,)","(90,)","(52,)","(52,)","(-72,)","(-72,)","(-73,)","(-73,)","(4,)","(3,)","(2,)","(2,)","(5,)","(4,)","(4,)","(4,)"
"(70,)","(51,)","(54,)","(51,)","(-66,)","(-66,)","(-66,)","(-66,)","(2,)","(1,)","(2,)","(2,)","(6,)","(6,)","(6,)","(6,)"
"(83,)","(49,)","(51,)","(49,)","(-57,)","(-57,)","(-57,)","(-57,)","(3,)","(2,)","(2,)","(2,)","(9,)","(9,)","(9,)","(9,)"
"(70,)","(47,)","(54,)","(51,)","(-50,)","(-49,)","(-49,)","(-48,)","(3,)","(2,)","(2,)","(2,)","(7,)","(8,)","(8,)","(8,)"
"(47,)","(50,)","(66,)","(63,)","(-50,)","(-49,)","(-49,)","(-49,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(51,)","(54,)","(51,)","(-53,)","(-54,)","(-53,)","(-54,)","(2,)","(2,)","(2,)","(2,)","(-3,)","(-4,)","(-4,)","(-4,)"
"(47,)","(51,)","(51,)","(50,)","(-54,)","(-56,)","(-55,)","(-56,)","(1,)","(2,)","(2,)","(2,)","(0,)","(-1,)","(-1,)","(-2,)"
"(51,)","(52,)","(54,)","(51,)","(-54,)","(-54,)","(-54,)","(-54,)","(2,)","(2,)","(2,)","(2,)","(0,)","(1,)","(0,)","(1,)"
"(48,)","(52,)","(55,)","(51,)","(-54,)","(-53,)","(-53,)","(-53,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(1,)","(1,)"
"(50,)","(52,)","(52,)","(52,)","(-54,)","(-53,)","(-53,)","(-53,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(54,)","(53,)","(56,)","(51,)","(-51,)","(-51,)","(-51,)","(-51,)","(2,)","(2,)","(2,)","(2,)","(2,)","(2,)","(2,)","(1,)"
"(49,)","(52,)","(55,)","(53,)","(-49,)","(-49,)","(-49,)","(-49,)","(2,)","(2,)","(2,)","(2,)","(2,)","(2,)","(2,)","(2,)"
"(51,)","(52,)","(55,)","(52,)","(-46,)","(-46,)","(-46,)","(-46,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(50,)","(52,)","(54,)","(52,)","(-46,)","(-46,)","(-46,)","(-46,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(50,)","(53,)","(55,)","(53,)","(-46,)","(-46,)","(-46,)","(-46,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(53,)","(54,)","(52,)","(-46,)","(-46,)","(-46,)","(-46,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(50,)","(53,)","(55,)","(52,)","(-46,)","(-46,)","(-46,)","(-46,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(50,)","(52,)","(54,)","(53,)","(-46,)","(-46,)","(-46,)","(-46,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(52,)","(53,)","(55,)","(52,)","(-46,)","(-46,)","(-46,)","(-46,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(50,)","(52,)","(55,)","(50,)","(-46,)","(-46,)","(-46,)","(-46,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(49,)","(52,)","(54,)","(53,)","(-46,)","(-46,)","(-46,)","(-46,)","(1,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(53,)","(54,)","(51,)","(-46,)","(-46,)","(-46,)","(-46,)","(2,)","(2,)","(3,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(48,)","(51,)","(54,)","(52,)","(-45,)","(-45,)","(-45,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(52,)","(52,)","(54,)","(51,)","(-45,)","(-45,)","(-45,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(49,)","(53,)","(55,)","(52,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(50,)","(52,)","(54,)","(52,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(52,)","(52,)","(55,)","(52,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(49,)","(53,)","(55,)","(53,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(50,)","(52,)","(53,)","(51,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(52,)","(53,)","(55,)","(53,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(49,)","(53,)","(55,)","(53,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(3,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(52,)","(56,)","(52,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(3,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(52,)","(53,)","(54,)","(53,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(50,)","(53,)","(55,)","(53,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(50,)","(52,)","(55,)","(51,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(52,)","(52,)","(55,)","(53,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(47,)","(53,)","(54,)","(52,)","(-44,)","(-45,)","(-44,)","(-45,)","(1,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(53,)","(55,)","(51,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(49,)","(51,)","(53,)","(53,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(49,)","(51,)","(55,)","(51,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(53,)","(54,)","(52,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(3,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(50,)","(52,)","(54,)","(52,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(48,)","(52,)","(55,)","(52,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(52,)","(53,)","(54,)","(52,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(50,)","(51,)","(55,)","(51,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(49,)","(52,)","(55,)","(52,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(52,)","(54,)","(54,)","(52,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(49,)","(51,)","(55,)","(52,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(49,)","(52,)","(53,)","(52,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(52,)","(55,)","(51,)","(-44,)","(-45,)","(-44,)","(-45,)","(1,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(48,)","(51,)","(54,)","(52,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(3,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(51,)","(54,)","(51,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(48,)","(51,)","(52,)","(50,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(48,)","(51,)","(54,)","(53,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(1,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(51,)","(53,)","(50,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(1,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(48,)","(51,)","(54,)","(51,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(49,)","(51,)","(53,)","(52,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(52,)","(54,)","(50,)","(-44,)","(-45,)","(-44,)","(-45,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(47,)","(52,)","(81,)","(53,)","(-40,)","(-41,)","(-41,)","(-41,)","(1,)","(2,)","(3,)","(2,)","(4,)","(3,)","(3,)","(3,)"
"(50,)","(50,)","(54,)","(51,)","(-36,)","(-36,)","(-36,)","(-36,)","(2,)","(2,)","(2,)","(2,)","(4,)","(4,)","(4,)","(5,)"
"(65,)","(68,)","(100,)","(78,)","(-27,)","(-27,)","(-27,)","(-27,)","(2,)","(2,)","(3,)","(3,)","(8,)","(9,)","(8,)","(9,)"
"(48,)","(46,)","(57,)","(88,)","(-17,)","(-16,)","(-16,)","(-16,)","(2,)","(2,)","(2,)","(3,)","(0,)","(0,)","(0,)","(0,)"
"(48,)","(51,)","(53,)","(51,)","(-17,)","(-17,)","(-17,)","(-17,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(49,)","(49,)","(51,)","(50,)","(-15,)","(-16,)","(-16,)","(-16,)","(2,)","(2,)","(2,)","(2,)","(1,)","(0,)","(0,)","(0,)"
"(51,)","(48,)","(51,)","(50,)","(-15,)","(-15,)","(-15,)","(-16,)","(1,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(45,)","(49,)","(83,)","(76,)","(-11,)","(-11,)","(-11,)","(-11,)","(2,)","(1,)","(3,)","(3,)","(4,)","(4,)","(4,)","(4,)"
"(50,)","(48,)","(52,)","(50,)","(-6,)","(-5,)","(-5,)","(-5,)","(2,)","(2,)","(2,)","(2,)","(4,)","(5,)","(5,)","(5,)"
"(80,)","(49,)","(50,)","(49,)","(0,)","(0,)","(0,)","(0,)","(3,)","(2,)","(2,)","(2,)","(5,)","(5,)","(5,)","(5,)"
"(48,)","(48,)","(51,)","(49,)","(2,)","(2,)","(2,)","(2,)","(2,)","(2,)","(2,)","(2,)","(-1,)","(-2,)","(-2,)","(-2,)"
"(51,)","(49,)","(50,)","(51,)","(1,)","(1,)","(1,)","(1,)","(2,)","(2,)","(2,)","(2,)","(0,)","(1,)","(1,)","(1,)"
"(49,)","(50,)","(51,)","(51,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)","(1,)","(0,)","(1,)","(0,)"
"(49,)","(49,)","(53,)","(51,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(49,)","(51,)","(53,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(47,)","(50,)","(52,)","(51,)","(0,)","(0,)","(0,)","(0,)","(1,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(74,)","(95,)","(98,)","(105,)","(5,)","(5,)","(5,)","(5,)","(3,)","(2,)","(2,)","(3,)","(-5,)","(-5,)","(-5,)","(-5,)"
"(78,)","(51,)","(51,)","(53,)","(12,)","(12,)","(12,)","(12,)","(2,)","(1,)","(2,)","(1,)","(-6,)","(-7,)","(-7,)","(-7,)"
"(48,)","(47,)","(51,)","(50,)","(16,)","(17,)","(17,)","(17,)","(2,)","(2,)","(2,)","(2,)","(-4,)","(-4,)","(-4,)","(-4,)"
"(51,)","(49,)","(50,)","(50,)","(17,)","(18,)","(18,)","(18,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(108,)","(78,)","(50,)","(50,)","(20,)","(20,)","(20,)","(20,)","(4,)","(3,)","(2,)","(2,)","(-3,)","(-2,)","(-2,)","(-2,)"
"(49,)","(50,)","(51,)","(49,)","(24,)","(24,)","(23,)","(23,)","(2,)","(2,)","(2,)","(2,)","(-3,)","(-3,)","(-3,)","(-3,)"
"(52,)","(50,)","(52,)","(53,)","(26,)","(27,)","(26,)","(26,)","(2,)","(2,)","(2,)","(2,)","(-2,)","(-3,)","(-3,)","(-2,)"
"(51,)","(51,)","(51,)","(51,)","(27,)","(28,)","(28,)","(27,)","(2,)","(2,)","(2,)","(2,)","(-1,)","(-1,)","(-1,)","(-1,)"
"(80,)","(80,)","(52,)","(51,)","(31,)","(31,)","(31,)","(31,)","(3,)","(3,)","(2,)","(2,)","(-3,)","(-3,)","(-3,)","(-3,)"
"(52,)","(51,)","(53,)","(54,)","(35,)","(35,)","(35,)","(35,)","(2,)","(2,)","(2,)","(2,)","(-3,)","(-3,)","(-3,)","(-3,)"
"(52,)","(52,)","(52,)","(52,)","(36,)","(36,)","(36,)","(36,)","(2,)","(2,)","(2,)","(2,)","(-1,)","(-1,)","(-1,)","(-1,)"
"(50,)","(51,)","(51,)","(51,)","(36,)","(36,)","(36,)","(36,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(125,)","(117,)","(105,)","(78,)","(40,)","(40,)","(39,)","(39,)","(3,)","(3,)","(3,)","(2,)","(-3,)","(-3,)","(-3,)","(-3,)"
"(52,)","(52,)","(53,)","(52,)","(44,)","(44,)","(44,)","(44,)","(2,)","(2,)","(2,)","(2,)","(-4,)","(-4,)","(-4,)","(-4,)"
"(48,)","(51,)","(51,)","(50,)","(45,)","(46,)","(46,)","(46,)","(2,)","(2,)","(2,)","(2,)","(-1,)","(-1,)","(-1,)","(-1,)"
"(54,)","(51,)","(51,)","(51,)","(45,)","(45,)","(45,)","(45,)","(2,)","(2,)","(1,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(52,)","(54,)","(52,)","(52,)","(45,)","(44,)","(44,)","(44,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(51,)","(52,)","(52,)","(45,)","(44,)","(44,)","(44,)","(2,)","(2,)","(3,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(53,)","(52,)","(52,)","(52,)","(45,)","(44,)","(44,)","(44,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(52,)","(51,)","(51,)","(45,)","(44,)","(44,)","(44,)","(2,)","(2,)","(1,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(52,)","(52,)","(51,)","(45,)","(44,)","(44,)","(44,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(55,)","(53,)","(52,)","(54,)","(45,)","(44,)","(44,)","(44,)","(2,)","(2,)","(3,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(52,)","(51,)","(51,)","(45,)","(44,)","(44,)","(44,)","(2,)","(2,)","(1,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(52,)","(53,)","(52,)","(52,)","(45,)","(44,)","(44,)","(44,)","(2,)","(2,)","(3,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(53,)","(52,)","(53,)","(52,)","(45,)","(44,)","(44,)","(44,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(52,)","(52,)","(52,)","(52,)","(45,)","(44,)","(44,)","(44,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(50,)","(52,)","(51,)","(52,)","(42,)","(42,)","(42,)","(42,)","(2,)","(2,)","(2,)","(2,)","(2,)","(2,)","(2,)","(2,)"
"(55,)","(51,)","(52,)","(52,)","(40,)","(40,)","(40,)","(39,)","(2,)","(2,)","(2,)","(2,)","(2,)","(2,)","(2,)","(2,)"
"(85,)","(111,)","(78,)","(111,)","(32,)","(32,)","(32,)","(32,)","(3,)","(3,)","(2,)","(3,)","(7,)","(7,)","(7,)","(7,)"
"(50,)","(51,)","(115,)","(111,)","(18,)","(17,)","(17,)","(17,)","(2,)","(1,)","(2,)","(4,)","(13,)","(14,)","(14,)","(14,)"
"(49,)","(47,)","(49,)","(76,)","(2,)","(0,)","(0,)","(1,)","(1,)","(2,)","(2,)","(3,)","(15,)","(16,)","(16,)","(16,)"
"(44,)","(49,)","(53,)","(50,)","(-6,)","(-8,)","(-8,)","(-8,)","(2,)","(2,)","(2,)","(2,)","(-3,)","(-7,)","(-7,)","(-7,)"
"(100,)","(102,)","(74,)","(86,)","(-15,)","(-17,)","(-17,)","(-17,)","(4,)","(4,)","(2,)","(2,)","(-9,)","(-9,)","(-9,)","(-9,)"
"(50,)","(55,)","(74,)","(90,)","(-29,)","(-32,)","(-32,)","(-32,)","(2,)","(1,)","(2,)","(3,)","(-14,)","(-14,)","(-14,)","(-14,)"
"(66,)","(45,)","(46,)","(66,)","(-44,)","(-48,)","(-48,)","(-48,)","(2,)","(2,)","(2,)","(2,)","(-15,)","(-15,)","(-15,)","(-15,)"
"(41,)","(46,)","(78,)","(50,)","(-51,)","(-54,)","(-54,)","(-54,)","(2,)","(2,)","(1,)","(2,)","(-6,)","(-5,)","(-6,)","(-5,)"
"(64,)","(45,)","(48,)","(45,)","(-43,)","(-41,)","(-42,)","(-41,)","(3,)","(1,)","(2,)","(1,)","(4,)","(6,)","(6,)","(6,)"
"(85,)","(65,)","(96,)","(70,)","(-48,)","(-46,)","(-46,)","(-46,)","(3,)","(2,)","(4,)","(3,)","(-5,)","(-4,)","(-4,)","(-4,)"
"(78,)","(48,)","(66,)","(62,)","(-60,)","(-60,)","(-59,)","(-59,)","(2,)","(2,)","(2,)","(2,)","(-12,)","(-13,)","(-13,)","(-13,)"
"(66,)","(50,)","(44,)","(45,)","(-66,)","(-69,)","(-68,)","(-68,)","(3,)","(2,)","(2,)","(2,)","(-5,)","(-8,)","(-9,)","(-9,)"
"(45,)","(41,)","(83,)","(106,)","(-64,)","(-66,)","(-67,)","(-67,)","(1,)","(1,)","(1,)","(2,)","(2,)","(2,)","(1,)","(1,)"
"(44,)","(46,)","(48,)","(46,)","(-61,)","(-61,)","(-61,)","(-61,)","(2,)","(2,)","(2,)","(2,)","(3,)","(5,)","(6,)","(6,)"
"(45,)","(46,)","(49,)","(45,)","(-60,)","(-59,)","(-58,)","(-58,)","(2,)","(2,)","(2,)","(2,)","(0,)","(1,)","(2,)","(2,)"
"(45,)","(48,)","(51,)","(47,)","(-61,)","(-61,)","(-60,)","(-60,)","(2,)","(2,)","(2,)","(2,)","(0,)","(-1,)","(-1,)","(-1,)"
"(47,)","(51,)","(51,)","(49,)","(-61,)","(-62,)","(-62,)","(-62,)","(1,)","(2,)","(2,)","(1,)","(0,)","(-1,)","(-1,)","(-2,)"
"(46,)","(49,)","(50,)","(47,)","(-61,)","(-62,)","(-62,)","(-62,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(46,)","(50,)","(53,)","(50,)","(-62,)","(-62,)","(-62,)","(-62,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(52,)","(54,)","(50,)","(-62,)","(-62,)","(-62,)","(-62,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(59,)","(83,)","(86,)","(76,)","(-69,)","(-69,)","(-69,)","(-69,)","(2,)","(2,)","(2,)","(2,)","(-7,)","(-6,)","(-6,)","(-6,)"
"(48,)","(88,)","(80,)","(93,)","(-83,)","(-83,)","(-83,)","(-83,)","(2,)","(3,)","(2,)","(3,)","(-13,)","(-14,)","(-14,)","(-14,)"
"(78,)","(102,)","(45,)","(47,)","(-94,)","(-96,)","(-96,)","(-95,)","(3,)","(2,)","(2,)","(2,)","(-10,)","(-12,)","(-12,)","(-12,)"
"(49,)","(46,)","(111,)","(62,)","(-94,)","(-97,)","(-97,)","(-97,)","(2,)","(2,)","(2,)","(2,)","(0,)","(-1,)","(-1,)","(-1,)"
"(51,)","(45,)","(46,)","(53,)","(-90,)","(-90,)","(-91,)","(-91,)","(1,)","(2,)","(2,)","(1,)","(4,)","(6,)","(6,)","(6,)"
"(45,)","(46,)","(49,)","(46,)","(-88,)","(-86,)","(-86,)","(-86,)","(2,)","(2,)","(2,)","(2,)","(2,)","(3,)","(4,)","(4,)"
"(45,)","(48,)","(57,)","(75,)","(-92,)","(-91,)","(-90,)","(-90,)","(2,)","(2,)","(2,)","(3,)","(-3,)","(-4,)","(-3,)","(-3,)"
"(49,)","(52,)","(50,)","(46,)","(-96,)","(-97,)","(-96,)","(-96,)","(2,)","(2,)","(2,)","(2,)","(-4,)","(-6,)","(-6,)","(-6,)"
"(47,)","(50,)","(49,)","(46,)","(-101,)","(-102,)","(-103,)","(-102,)","(2,)","(2,)","(2,)","(2,)","(-4,)","(-5,)","(-6,)","(-6,)"
"(48,)","(53,)","(48,)","(49,)","(-103,)","(-104,)","(-105,)","(-105,)","(2,)","(1,)","(2,)","(2,)","(-2,)","(-1,)","(-2,)","(-2,)"
"(52,)","(49,)","(50,)","(47,)","(-111,)","(-110,)","(-111,)","(-110,)","(2,)","(2,)","(2,)","(1,)","(-7,)","(-6,)","(-5,)","(-5,)"
"(47,)","(50,)","(45,)","(47,)","(-119,)","(-120,)","(-119,)","(-120,)","(1,)","(2,)","(1,)","(2,)","(-8,)","(-9,)","(-8,)","(-9,)"
"(51,)","(62,)","(48,)","(48,)","(-126,)","(-127,)","(-127,)","(-126,)","(2,)","(3,)","(2,)","(2,)","(-6,)","(-7,)","(-7,)","(-6,)"
"(50,)","(74,)","(48,)","(47,)","(-127,)","(-128,)","(-128,)","(-128,)","(2,)","(2,)","(2,)","(2,)","(-1,)","(-1,)","(-1,)","(-1,)"
"(47,)","(52,)","(50,)","(49,)","(-131,)","(-131,)","(-131,)","(-131,)","(2,)","(2,)","(2,)","(2,)","(-3,)","(-2,)","(-2,)","(-2,)"
"(52,)","(51,)","(47,)","(49,)","(-135,)","(-135,)","(-135,)","(-135,)","(2,)","(2,)","(2,)","(2,)","(-4,)","(-3,)","(-3,)","(-4,)"
"(51,)","(49,)","(48,)","(49,)","(-137,)","(-137,)","(-137,)","(-137,)","(2,)","(2,)","(2,)","(2,)","(-1,)","(-2,)","(-2,)","(-2,)"
"(49,)","(49,)","(50,)","(49,)","(-137,)","(-137,)","(-138,)","(-138,)","(2,)","(2,)","(2,)","(1,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(50,)","(49,)","(50,)","(-143,)","(-143,)","(-143,)","(-142,)","(2,)","(2,)","(1,)","(2,)","(-5,)","(-5,)","(-5,)","(-4,)"
"(51,)","(49,)","(48,)","(50,)","(-150,)","(-150,)","(-150,)","(-150,)","(2,)","(2,)","(2,)","(2,)","(-7,)","(-7,)","(-7,)","(-7,)"
"(74,)","(47,)","(53,)","(55,)","(-150,)","(-152,)","(-152,)","(-151,)","(3,)","(1,)","(2,)","(2,)","(0,)","(-1,)","(-1,)","(-1,)"
"(51,)","(46,)","(50,)","(52,)","(-148,)","(-148,)","(-149,)","(-148,)","(2,)","(2,)","(2,)","(2,)","(2,)","(3,)","(3,)","(2,)"
"(47,)","(46,)","(51,)","(53,)","(-145,)","(-144,)","(-144,)","(-144,)","(2,)","(2,)","(2,)","(2,)","(3,)","(4,)","(4,)","(4,)"
"(51,)","(46,)","(51,)","(52,)","(-143,)","(-143,)","(-142,)","(-143,)","(1,)","(2,)","(2,)","(2,)","(1,)","(1,)","(1,)","(1,)"
"(49,)","(49,)","(49,)","(49,)","(-143,)","(-143,)","(-143,)","(-143,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(49,)","(50,)","(48,)","(47,)","(-143,)","(-143,)","(-143,)","(-143,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(49,)","(48,)","(48,)","(-143,)","(-143,)","(-143,)","(-143,)","(2,)","(1,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(48,)","(48,)","(51,)","(47,)","(-143,)","(-143,)","(-143,)","(-143,)","(2,)","(2,)","(1,)","(2,)","(0,)","(0,)","(0,)","(0,)"
"(54,)","(52,)","(47,)","(47,)","(-139,)","(-139,)","(-139,)","(-139,)","(2,)","(2,)","(2,)","(1,)","(3,)","(3,)","(3,)","(3,)"
"(49,)","(46,)","(46,)","(46,)","(-135,)","(-135,)","(-135,)","(-135,)","(2,)","(2,)","(2,)","(2,)","(4,)","(4,)","(4,)","(4,)"
