"(50,)","(34,)","(36,)","(36,)","(0,)","(0,)","(0,)","(0,)","(2,)","(1,)","(1,)","(2,)","(0,)","(0,)","(0,)","(0,)","(15,)","(3,)","(3,)","(5,)"
"(43,)","(38,)","(38,)","(39,)","(0,)","(0,)","(0,)","(0,)","(1,)","(2,)","(2,)","(1,)","(0,)","(0,)","(0,)","(0,)","(-7,)","(3,)","(2,)","(3,)"
"(56,)","(41,)","(43,)","(42,)","(0,)","(0,)","(0,)","(0,)","(2,)","(1,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)","(13,)","(3,)","(4,)","(3,)"
"(47,)","(43,)","(47,)","(45,)","(0,)","(0,)","(0,)","(0,)","(1,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)","(-9,)","(2,)","(4,)","(3,)"
"(63,)","(48,)","(47,)","(49,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(1,)","(2,)","(0,)","(0,)","(0,)","(0,)","(15,)","(4,)","(0,)","(3,)"
"(51,)","(50,)","(53,)","(54,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(3,)","(2,)","(0,)","(0,)","(0,)","(0,)","(-12,)","(1,)","(5,)","(5,)"
"(72,)","(53,)","(56,)","(54,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)","(20,)","(3,)","(3,)","(0,)"
"(70,)","(54,)","(57,)","(56,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(1,)","(1,)","(2,)"
"(68,)","(56,)","(59,)","(60,)","(0,)","(0,)","(0,)","(0,)","(3,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(2,)","(1,)","(3,)"
"(57,)","(58,)","(62,)","(60,)","(0,)","(0,)","(0,)","(0,)","(2,)","(3,)","(3,)","(3,)","(0,)","(0,)","(0,)","(0,)","(-10,)","(2,)","(3,)","(0,)"
"(80,)","(60,)","(63,)","(63,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)","(22,)","(1,)","(0,)","(2,)"
"(63,)","(62,)","(65,)","(64,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(3,)","(3,)","(0,)","(0,)","(0,)","(0,)","(-17,)","(1,)","(2,)","(1,)"
"(63,)","(63,)","(66,)","(66,)","(0,)","(0,)","(0,)","(0,)","(3,)","(3,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1,)","(1,)","(2,)"
"(65,)","(65,)","(66,)","(66,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(3,)","(3,)","(0,)","(0,)","(0,)","(0,)","(1,)","(1,)","(0,)","(0,)"
"(65,)","(65,)","(70,)","(68,)","(0,)","(0,)","(0,)","(0,)","(3,)","(3,)","(2,)","(3,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3,)","(2,)"
"(102,)","(65,)","(68,)","(70,)","(0,)","(0,)","(0,)","(0,)","(3,)","(2,)","(3,)","(2,)","(0,)","(0,)","(0,)","(0,)","(36,)","(0,)","(-1,)","(1,)"
"(68,)","(67,)","(70,)","(71,)","(0,)","(0,)","(0,)","(0,)","(3,)","(3,)","(3,)","(3,)","(0,)","(0,)","(0,)","(0,)","(-33,)","(2,)","(1,)","(1,)"
"(95,)","(67,)","(72,)","(72,)","(0,)","(0,)","(0,)","(0,)","(4,)","(3,)","(2,)","(3,)","(0,)","(0,)","(0,)","(0,)","(26,)","(0,)","(1,)","(1,)"
"(102,)","(72,)","(72,)","(74,)","(0,)","(0,)","(0,)","(0,)","(3,)","(2,)","(3,)","(3,)","(0,)","(0,)","(0,)","(0,)","(7,)","(4,)","(0,)","(1,)"
"(91,)","(68,)","(74,)","(72,)","(0,)","(0,)","(0,)","(0,)","(4,)","(3,)","(3,)","(2,)","(0,)","(0,)","(0,)","(0,)","(-10,)","(-3,)","(1,)","(-2,)"
"(141,)","(151,)","(130,)","(98,)","(7,)","(-7,)","(-4,)","(4,)","(5,)","(5,)","(5,)","(4,)","(6,)","(6,)","(4,)","(4,)","(49,)","(82,)","(56,)","(26,)"
"(66,)","(144,)","(75,)","(75,)","(14,)","(-15,)","(-9,)","(11,)","(2,)","(4,)","(3,)","(3,)","(7,)","(8,)","(5,)","(6,)","(-75,)","(-7,)","(-55,)","(-23,)"
"(76,)","(119,)","(81,)","(81,)","(22,)","(-23,)","(-13,)","(14,)","(2,)","(5,)","(3,)","(3,)","(7,)","(7,)","(3,)","(3,)","(9,)","(-25,)","(6,)","(6,)"
"(65,)","(53,)","(90,)","(88,)","(25,)","(-26,)","(-13,)","(14,)","(2,)","(2,)","(3,)","(4,)","(2,)","(2,)","(0,)","(0,)","(-11,)","(-65,)","(9,)","(7,)"
"(47,)","(49,)","(95,)","(90,)","(24,)","(-24,)","(-12,)","(13,)","(2,)","(1,)","(4,)","(3,)","(0,)","(-1,)","(-1,)","(0,)","(-17,)","(-3,)","(4,)","(2,)"
"(66,)","(51,)","(95,)","(91,)","(23,)","(-23,)","(-11,)","(13,)","(2,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(19,)","(1,)","(0,)","(1,)"
"(95,)","(66,)","(93,)","(90,)","(27,)","(-27,)","(-13,)","(14,)","(2,)","(3,)","(3,)","(3,)","(3,)","(3,)","(1,)","(0,)","(28,)","(15,)","(-2,)","(-1,)"
"(51,)","(75,)","(95,)","(93,)","(32,)","(-31,)","(-14,)","(15,)","(2,)","(3,)","(4,)","(4,)","(4,)","(4,)","(1,)","(0,)","(-43,)","(8,)","(2,)","(2,)"
"(66,)","(111,)","(96,)","(96,)","(25,)","(-24,)","(-12,)","(12,)","(2,)","(2,)","(4,)","(4,)","(-7,)","(-6,)","(-2,)","(-2,)","(15,)","(35,)","(1,)","(3,)"
"(54,)","(47,)","(100,)","(97,)","(15,)","(-14,)","(-9,)","(11,)","(2,)","(2,)","(4,)","(3,)","(-9,)","(-10,)","(-2,)","(-1,)","(-12,)","(-63,)","(3,)","(0,)"
"(54,)","(50,)","(97,)","(95,)","(9,)","(-7,)","(-7,)","(8,)","(2,)","(2,)","(3,)","(4,)","(-6,)","(-7,)","(-2,)","(-2,)","(0,)","(2,)","(-3,)","(-2,)"
"(56,)","(54,)","(95,)","(95,)","(8,)","(-7,)","(-5,)","(6,)","(2,)","(2,)","(4,)","(3,)","(0,)","(0,)","(-1,)","(-1,)","(2,)","(4,)","(-2,)","(0,)"
"(121,)","(76,)","(144,)","(111,)","(17,)","(-18,)","(-11,)","(11,)","(4,)","(3,)","(4,)","(5,)","(9,)","(10,)","(5,)","(4,)","(64,)","(22,)","(48,)","(15,)"
"(102,)","(108,)","(87,)","(88,)","(33,)","(-34,)","(-17,)","(18,)","(3,)","(4,)","(4,)","(3,)","(15,)","(16,)","(6,)","(6,)","(-18,)","(31,)","(-56,)","(-22,)"
"(72,)","(72,)","(93,)","(93,)","(38,)","(-39,)","(-17,)","(18,)","(2,)","(3,)","(3,)","(4,)","(4,)","(5,)","(0,)","(0,)","(-30,)","(-36,)","(5,)","(4,)"
"(78,)","(44,)","(102,)","(100,)","(32,)","(-31,)","(-14,)","(14,)","(3,)","(1,)","(4,)","(4,)","(-5,)","(-8,)","(-3,)","(-3,)","(6,)","(-28,)","(9,)","(7,)"
"(43,)","(45,)","(108,)","(106,)","(27,)","(-24,)","(-12,)","(13,)","(2,)","(2,)","(4,)","(4,)","(-4,)","(-6,)","(-1,)","(-1,)","(-34,)","(1,)","(6,)","(6,)"
"(80,)","(50,)","(102,)","(102,)","(29,)","(-26,)","(-13,)","(14,)","(3,)","(2,)","(4,)","(4,)","(1,)","(1,)","(0,)","(0,)","(36,)","(4,)","(-6,)","(-4,)"
"(54,)","(55,)","(102,)","(102,)","(31,)","(-31,)","(-14,)","(15,)","(2,)","(2,)","(4,)","(4,)","(2,)","(4,)","(1,)","(0,)","(-25,)","(5,)","(0,)","(0,)"
"(52,)","(57,)","(104,)","(102,)","(31,)","(-32,)","(-14,)","(15,)","(2,)","(3,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-2,)","(1,)","(2,)","(0,)"
"(55,)","(54,)","(106,)","(106,)","(31,)","(-30,)","(-14,)","(15,)","(2,)","(2,)","(4,)","(4,)","(0,)","(-1,)","(0,)","(0,)","(3,)","(-2,)","(2,)","(4,)"
"(53,)","(55,)","(108,)","(106,)","(30,)","(-29,)","(-14,)","(15,)","(2,)","(2,)","(4,)","(4,)","(0,)","(-1,)","(0,)","(0,)","(-2,)","(1,)","(2,)","(0,)"
"(54,)","(56,)","(111,)","(108,)","(30,)","(-29,)","(-14,)","(15,)","(2,)","(2,)","(5,)","(4,)","(0,)","(0,)","(0,)","(0,)","(1,)","(1,)","(2,)","(2,)"
"(57,)","(57,)","(111,)","(111,)","(30,)","(-29,)","(-14,)","(15,)","(2,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(3,)","(1,)","(0,)","(2,)"
"(55,)","(56,)","(115,)","(111,)","(30,)","(-29,)","(-14,)","(15,)","(2,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-2,)","(-1,)","(4,)","(0,)"
"(57,)","(58,)","(112,)","(112,)","(30,)","(-29,)","(-14,)","(15,)","(3,)","(3,)","(5,)","(5,)","(0,)","(0,)","(0,)","(0,)","(2,)","(2,)","(-2,)","(1,)"
"(56,)","(59,)","(118,)","(113,)","(30,)","(-29,)","(-14,)","(15,)","(2,)","(2,)","(4,)","(4,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(0,)","(5,)","(0,)"
"(60,)","(60,)","(116,)","(114,)","(30,)","(-29,)","(-14,)","(15,)","(2,)","(2,)","(5,)","(5,)","(0,)","(0,)","(0,)","(0,)","(3,)","(1,)","(-1,)","(1,)"
"(95,)","(62,)","(115,)","(115,)","(22,)","(-21,)","(-9,)","(10,)","(3,)","(3,)","(4,)","(4,)","(-8,)","(-8,)","(-5,)","(-5,)","(34,)","(1,)","(-1,)","(0,)"
"(64,)","(55,)","(114,)","(111,)","(6,)","(-4,)","(-2,)","(3,)","(3,)","(2,)","(5,)","(4,)","(-16,)","(-16,)","(-6,)","(-6,)","(-30,)","(-6,)","(0,)","(-4,)"
"(93,)","(72,)","(111,)","(111,)","(-2,)","(5,)","(-1,)","(1,)","(3,)","(2,)","(4,)","(4,)","(-3,)","(0,)","(-1,)","(-2,)","(28,)","(16,)","(-3,)","(0,)"
"(115,)","(83,)","(98,)","(102,)","(1,)","(0,)","(-3,)","(3,)","(4,)","(2,)","(4,)","(4,)","(-1,)","(-4,)","(1,)","(1,)","(22,)","(11,)","(-12,)","(-8,)"
"(105,)","(109,)","(129,)","(100,)","(13,)","(-12,)","(-9,)","(9,)","(3,)","(5,)","(3,)","(4,)","(12,)","(12,)","(6,)","(6,)","(-10,)","(25,)","(30,)","(-1,)"
"(113,)","(105,)","(104,)","(95,)","(24,)","(-26,)","(-14,)","(15,)","(4,)","(3,)","(4,)","(4,)","(10,)","(13,)","(5,)","(6,)","(8,)","(-4,)","(-24,)","(-5,)"
"(66,)","(74,)","(100,)","(100,)","(31,)","(-34,)","(-15,)","(16,)","(3,)","(2,)","(3,)","(3,)","(7,)","(8,)","(1,)","(0,)","(-46,)","(-31,)","(-4,)","(4,)"
"(54,)","(60,)","(111,)","(107,)","(33,)","(-34,)","(-14,)","(15,)","(2,)","(3,)","(5,)","(5,)","(1,)","(0,)","(0,)","(-1,)","(-12,)","(-13,)","(11,)","(7,)"
"(50,)","(80,)","(113,)","(108,)","(23,)","(-23,)","(-11,)","(12,)","(2,)","(3,)","(4,)","(4,)","(-9,)","(-10,)","(-2,)","(-3,)","(-4,)","(19,)","(2,)","(1,)"
"(54,)","(52,)","(115,)","(108,)","(13,)","(-12,)","(-9,)","(10,)","(2,)","(2,)","(4,)","(4,)","(-10,)","(-11,)","(-2,)","(-1,)","(4,)","(-27,)","(2,)","(0,)"
"(83,)","(55,)","(133,)","(175,)","(1,)","(0,)","(-3,)","(3,)","(3,)","(2,)","(4,)","(5,)","(-11,)","(-12,)","(-6,)","(-6,)","(28,)","(3,)","(17,)","(66,)"
"(93,)","(152,)","(104,)","(102,)","(-6,)","(7,)","(4,)","(-4,)","(3,)","(4,)","(4,)","(4,)","(4,)","(7,)","(1,)","(0,)","(9,)","(96,)","(-28,)","(-72,)"
"(98,)","(81,)","(104,)","(100,)","(-3,)","(3,)","(4,)","(-4,)","(4,)","(3,)","(4,)","(4,)","(-2,)","(-3,)","(0,)","(0,)","(5,)","(-70,)","(0,)","(-1,)"
"(78,)","(104,)","(137,)","(142,)","(-7,)","(6,)","(10,)","(-10,)","(3,)","(4,)","(3,)","(3,)","(4,)","(2,)","(5,)","(5,)","(-20,)","(22,)","(33,)","(42,)"
"(85,)","(85,)","(111,)","(125,)","(-18,)","(16,)","(25,)","(-26,)","(3,)","(3,)","(3,)","(3,)","(10,)","(10,)","(14,)","(15,)","(6,)","(-19,)","(-26,)","(-17,)"
"(102,)","(102,)","(75,)","(68,)","(-19,)","(19,)","(37,)","(-38,)","(4,)","(3,)","(3,)","(3,)","(1,)","(2,)","(12,)","(12,)","(17,)","(17,)","(-35,)","(-56,)"
"(111,)","(111,)","(102,)","(106,)","(-15,)","(15,)","(36,)","(-38,)","(3,)","(4,)","(2,)","(2,)","(-4,)","(-4,)","(0,)","(0,)","(8,)","(8,)","(27,)","(37,)"
"(104,)","(108,)","(53,)","(50,)","(-13,)","(11,)","(29,)","(-30,)","(5,)","(4,)","(1,)","(2,)","(-1,)","(-3,)","(-7,)","(-8,)","(-6,)","(-2,)","(-49,)","(-56,)"
"(102,)","(104,)","(53,)","(53,)","(-14,)","(12,)","(25,)","(-26,)","(3,)","(4,)","(2,)","(2,)","(0,)","(0,)","(-3,)","(-3,)","(-1,)","(-4,)","(0,)","(3,)"
"(98,)","(102,)","(62,)","(78,)","(-15,)","(14,)","(28,)","(-29,)","(4,)","(4,)","(3,)","(2,)","(0,)","(1,)","(2,)","(3,)","(-3,)","(-2,)","(9,)","(25,)"
"(100,)","(98,)","(63,)","(65,)","(-15,)","(14,)","(31,)","(-32,)","(4,)","(4,)","(2,)","(3,)","(0,)","(0,)","(3,)","(3,)","(1,)","(-3,)","(0,)","(-12,)"
"(104,)","(104,)","(63,)","(60,)","(-15,)","(14,)","(31,)","(-32,)","(4,)","(4,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)","(3,)","(5,)","(0,)","(-4,)"
"(108,)","(108,)","(59,)","(60,)","(-15,)","(14,)","(29,)","(-30,)","(4,)","(4,)","(3,)","(3,)","(0,)","(0,)","(-1,)","(-1,)","(4,)","(4,)","(-3,)","(0,)"
"(106,)","(106,)","(59,)","(59,)","(-15,)","(14,)","(29,)","(-30,)","(4,)","(4,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)","(-2,)","(-2,)","(0,)","(-1,)"
"(111,)","(111,)","(62,)","(60,)","(-15,)","(14,)","(29,)","(-30,)","(5,)","(5,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)","(4,)","(4,)","(2,)","(1,)"
"(108,)","(111,)","(61,)","(60,)","(-15,)","(14,)","(29,)","(-30,)","(4,)","(4,)","(3,)","(2,)","(0,)","(0,)","(0,)","(0,)","(-2,)","(0,)","(0,)","(0,)"
"(113,)","(113,)","(62,)","(61,)","(-15,)","(14,)","(29,)","(-30,)","(4,)","(4,)","(2,)","(3,)","(0,)","(0,)","(0,)","(0,)","(4,)","(2,)","(0,)","(0,)"
"(115,)","(112,)","(76,)","(62,)","(-14,)","(13,)","(26,)","(-27,)","(4,)","(5,)","(2,)","(2,)","(0,)","(0,)","(-2,)","(-3,)","(2,)","(0,)","(14,)","(0,)"
"(112,)","(113,)","(62,)","(61,)","(-13,)","(12,)","(23,)","(-23,)","(5,)","(4,)","(3,)","(3,)","(0,)","(0,)","(-3,)","(-3,)","(-2,)","(0,)","(-13,)","(0,)"
"(113,)","(113,)","(65,)","(65,)","(-12,)","(11,)","(19,)","(-20,)","(4,)","(4,)","(2,)","(2,)","(-1,)","(-1,)","(-3,)","(-3,)","(0,)","(0,)","(2,)","(3,)"
"(108,)","(111,)","(66,)","(66,)","(-11,)","(10,)","(16,)","(-18,)","(4,)","(4,)","(3,)","(3,)","(0,)","(0,)","(-2,)","(-2,)","(-4,)","(-2,)","(1,)","(1,)"
"(111,)","(131,)","(121,)","(129,)","(-13,)","(12,)","(24,)","(-26,)","(5,)","(6,)","(3,)","(3,)","(2,)","(2,)","(7,)","(7,)","(2,)","(20,)","(54,)","(62,)"
"(113,)","(111,)","(74,)","(83,)","(-15,)","(14,)","(35,)","(-36,)","(4,)","(4,)","(2,)","(3,)","(1,)","(2,)","(11,)","(10,)","(2,)","(-20,)","(-47,)","(-45,)"
"(115,)","(130,)","(93,)","(111,)","(-15,)","(14,)","(36,)","(-37,)","(4,)","(4,)","(3,)","(2,)","(0,)","(0,)","(1,)","(0,)","(2,)","(18,)","(18,)","(27,)"
"(121,)","(119,)","(83,)","(56,)","(-15,)","(14,)","(30,)","(-30,)","(5,)","(5,)","(3,)","(2,)","(0,)","(0,)","(-6,)","(-6,)","(5,)","(-11,)","(-9,)","(-54,)"
"(123,)","(118,)","(59,)","(59,)","(-15,)","(13,)","(26,)","(-27,)","(5,)","(4,)","(2,)","(3,)","(0,)","(0,)","(-3,)","(-3,)","(2,)","(0,)","(-24,)","(2,)"
"(118,)","(114,)","(64,)","(62,)","(-15,)","(13,)","(28,)","(-29,)","(4,)","(5,)","(3,)","(2,)","(0,)","(0,)","(1,)","(2,)","(-4,)","(-3,)","(5,)","(2,)"
"(125,)","(115,)","(66,)","(65,)","(-15,)","(13,)","(31,)","(-31,)","(5,)","(4,)","(2,)","(2,)","(0,)","(0,)","(2,)","(2,)","(7,)","(0,)","(2,)","(3,)"
"(121,)","(119,)","(62,)","(61,)","(-15,)","(13,)","(31,)","(-31,)","(4,)","(5,)","(3,)","(3,)","(0,)","(0,)","(0,)","(0,)","(-4,)","(3,)","(-4,)","(-3,)"
"(125,)","(118,)","(62,)","(62,)","(-15,)","(13,)","(30,)","(-31,)","(5,)","(4,)","(2,)","(2,)","(0,)","(0,)","(0,)","(0,)","(4,)","(0,)","(0,)","(0,)"
