"(108,)","(78,)","(70,)","(74,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(108,)","(78,)","(70,)","(74,)","(101,)","(83,)","(75,)","(75,)","(693567,)"
"(108,)","(98,)","(68,)","(68,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(108,)","(98,)","(68,)","(68,)","(103,)","(85,)","(74,)","(74,)","(693618,)"
"(111,)","(75,)","(71,)","(71,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(111,)","(75,)","(71,)","(71,)","(106,)","(81,)","(74,)","(74,)","(693669,)"
"(105,)","(74,)","(70,)","(70,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(105,)","(74,)","(70,)","(70,)","(107,)","(80,)","(73,)","(72,)","(693720,)"
"(100,)","(70,)","(70,)","(67,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(100,)","(70,)","(70,)","(67,)","(106,)","(79,)","(71,)","(70,)","(693771,)"
"(97,)","(72,)","(76,)","(74,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(97,)","(72,)","(76,)","(74,)","(104,)","(77,)","(70,)","(70,)","(693822,)"
"(102,)","(76,)","(75,)","(76,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(102,)","(76,)","(75,)","(76,)","(103,)","(77,)","(71,)","(71,)","(693873,)"
"(102,)","(104,)","(75,)","(76,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(102,)","('null',)","(75,)","(76,)","(102,)","(73,)","(72,)","(72,)","(693924,)"
"(108,)","(72,)","(76,)","(74,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(108,)","(72,)","(76,)","(74,)","(102,)","(72,)","(73,)","(72,)","(693975,)"
"(93,)","(104,)","(81,)","(78,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(93,)","('null',)","(81,)","(78,)","(100,)","(72,)","(75,)","(74,)","(694026,)"
"(119,)","(80,)","(83,)","(79,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","('null',)","(80,)","(83,)","(79,)","(100,)","(75,)","(77,)","(76,)","(694077,)"
"(108,)","(76,)","(74,)","(74,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(108,)","(76,)","(74,)","(74,)","(102,)","(76,)","(77,)","(76,)","(694128,)"
"(113,)","(72,)","(70,)","(66,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(113,)","(72,)","(70,)","(66,)","(104,)","(75,)","(76,)","(74,)","(694179,)"
"(113,)","(71,)","(70,)","(66,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(113,)","(71,)","(70,)","(66,)","(107,)","(74,)","(75,)","(72,)","(694230,)"
"(105,)","(72,)","(66,)","(64,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(105,)","(72,)","(66,)","(64,)","(106,)","(74,)","(74,)","(71,)","(694281,)"
"(108,)","(91,)","(66,)","(65,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(108,)","(91,)","(66,)","(65,)","(109,)","(77,)","(71,)","(69,)","(694332,)"
"(86,)","(72,)","(70,)","(70,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(86,)","(72,)","(70,)","(70,)","(105,)","(75,)","(69,)","(67,)","(694383,)"
"(100,)","(75,)","(70,)","(74,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(100,)","(75,)","(70,)","(74,)","(104,)","(75,)","(68,)","(67,)","(694434,)"
"(97,)","(102,)","(70,)","(78,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(97,)","('null',)","(70,)","(78,)","(101,)","(76,)","(68,)","(69,)","(694485,)"
"(108,)","(98,)","(72,)","(74,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(108,)","('null',)","(72,)","(74,)","(100,)","(77,)","(69,)","(70,)","(694536,)"
"(97,)","(80,)","(76,)","(76,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(97,)","(80,)","(76,)","(76,)","(99,)","(79,)","(70,)","(72,)","(694587,)"
"(133,)","(83,)","(75,)","(78,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","('null',)","(83,)","(75,)","(78,)","(97,)","(77,)","(72,)","(75,)","(694638,)"
"(100,)","(75,)","(71,)","(78,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(100,)","(75,)","(71,)","(78,)","(100,)","(78,)","(72,)","(76,)","(694689,)"
"(97,)","(85,)","(72,)","(74,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(97,)","(85,)","(72,)","(74,)","(99,)","(80,)","(72,)","(76,)","(694740,)"
"(97,)","(80,)","(75,)","(78,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(97,)","(80,)","(75,)","(78,)","(99,)","(80,)","(73,)","(76,)","(694791,)"
"(100,)","(74,)","(71,)","(76,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(100,)","(74,)","(71,)","(76,)","(98,)","(79,)","(73,)","(76,)","(694842,)"
"(106,)","(74,)","(75,)","(71,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(106,)","(74,)","(75,)","(71,)","(100,)","(78,)","(73,)","(75,)","(694893,)"
"(95,)","(82,)","(76,)","(76,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(95,)","(82,)","(76,)","(76,)","(99,)","(78,)","(73,)","(75,)","(694944,)"
"(100,)","(83,)","(72,)","(80,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(100,)","(83,)","(72,)","(80,)","(99,)","(79,)","(73,)","(75,)","(694995,)"
"(100,)","(70,)","(72,)","(87,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(100,)","(70,)","(72,)","(87,)","(99,)","(77,)","(73,)","(78,)","(695046,)"
"(95,)","(70,)","(66,)","(72,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(95,)","(70,)","(66,)","(72,)","(99,)","(75,)","(72,)","(77,)","(695097,)"
"(97,)","(75,)","(72,)","(83,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(97,)","(75,)","(72,)","(83,)","(98,)","(75,)","(72,)","(78,)","(695148,)"
"(93,)","(74,)","(66,)","(95,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(93,)","(74,)","(66,)","(95,)","(96,)","(75,)","(70,)","(82,)","(695199,)"
"(121,)","(96,)","(71,)","(96,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","('null',)","('null',)","(71,)","(96,)","(97,)","(74,)","(69,)","(85,)","(695250,)"
"(95,)","(80,)","(72,)","(76,)","(0,)","(0,)","(0,)","(0,)","(-122,)","(-122,)","(-161,)","(-161,)","(9,)","(-9,)","(-6,)","(6,)","(95,)","(80,)","(72,)","(76,)","(96,)","(73,)","(69,)","(84,)","(695301,)"
"(117,)","(148,)","(78,)","(72,)","(5,)","(-5,)","(-3,)","(3,)","(-122,)","(-122,)","(-161,)","(-161,)","(9,)","(-9,)","(-6,)","(6,)","('null',)","('null',)","(78,)","(72,)","(95,)","(74,)","(70,)","(82,)","(695352,)"
"(117,)","(118,)","(70,)","(72,)","(11,)","(-12,)","(-7,)","(7,)","(-114,)","(-114,)","(-174,)","(-174,)","(15,)","(-15,)","(-10,)","(10,)","('null',)","('null',)","(70,)","(72,)","(95,)","(76,)","(71,)","(82,)","(695403,)"
"(93,)","(68,)","(78,)","(79,)","(15,)","(-16,)","(-10,)","(10,)","(-114,)","(-114,)","(-174,)","(-174,)","(15,)","(-15,)","(-10,)","(10,)","(93,)","(68,)","(78,)","(79,)","(93,)","(74,)","(72,)","(81,)","(695454,)"
"(88,)","(62,)","(83,)","(85,)","(16,)","(-16,)","(-11,)","(11,)","(-114,)","(-114,)","(-174,)","(-174,)","(15,)","(-15,)","(-10,)","(10,)","(88,)","(62,)","(83,)","(85,)","(92,)","(70,)","(75,)","(80,)","(695505,)"
"(72,)","(65,)","(95,)","(88,)","(15,)","(-15,)","(-10,)","(10,)","(-114,)","(-114,)","(-174,)","(-174,)","(15,)","(-15,)","(-10,)","(10,)","(72,)","(65,)","(95,)","(88,)","(87,)","(68,)","(79,)","(78,)","(695556,)"
"(78,)","(63,)","(91,)","(91,)","(14,)","(-14,)","(-10,)","(9,)","(-116,)","(-116,)","(-170,)","(-170,)","(13,)","(-13,)","(-9,)","(9,)","(78,)","(63,)","(91,)","(91,)","(82,)","(64,)","(82,)","(81,)","(695607,)"
"(95,)","(60,)","(93,)","(90,)","(13,)","(-13,)","(-9,)","(9,)","(-116,)","(-116,)","(-170,)","(-170,)","(13,)","(-13,)","(-9,)","(9,)","(95,)","(60,)","(93,)","(90,)","(85,)","(63,)","(85,)","(84,)","(695658,)"
"(81,)","(66,)","(90,)","(93,)","(12,)","(-13,)","(-9,)","(8,)","(-117,)","(-117,)","(-170,)","(-170,)","(13,)","(-13,)","(-9,)","(9,)","(81,)","(66,)","(90,)","(93,)","(84,)","(64,)","(88,)","(87,)","(695709,)"
"(65,)","(64,)","(93,)","(104,)","(12,)","(-13,)","(-9,)","(8,)","(-117,)","(-117,)","(-170,)","(-170,)","(13,)","(-13,)","(-9,)","(9,)","(65,)","(64,)","(93,)","(104,)","(79,)","(63,)","(90,)","(91,)","(695760,)"
"(88,)","(86,)","(91,)","(118,)","(12,)","(-13,)","(-9,)","(8,)","(-113,)","(-113,)","(-176,)","(-176,)","(16,)","(-16,)","(-10,)","(10,)","('null',)","('null',)","(91,)","(118,)","(78,)","(63,)","(92,)","(97,)","(695811,)"
"(95,)","(68,)","(88,)","(98,)","(14,)","(-15,)","(-9,)","(9,)","(-113,)","(-113,)","(-176,)","(-176,)","(16,)","(-16,)","(-10,)","(10,)","('null',)","(68,)","(88,)","(98,)","(79,)","(64,)","(91,)","(99,)","(695862,)"
"(74,)","(66,)","(95,)","(100,)","(16,)","(-16,)","(-9,)","(9,)","(-113,)","(-113,)","(-176,)","(-176,)","(16,)","(-16,)","(-10,)","(10,)","(74,)","(66,)","(95,)","(100,)","(78,)","(64,)","(91,)","(100,)","(695913,)"
"(78,)","(65,)","(95,)","(96,)","(16,)","(-16,)","(-9,)","(9,)","(-113,)","(-113,)","(-176,)","(-176,)","(16,)","(-16,)","(-10,)","(10,)","(78,)","(65,)","(95,)","(96,)","(74,)","(65,)","(92,)","(101,)","(695964,)"
"(62,)","(62,)","(90,)","(95,)","(16,)","(-16,)","(-9,)","(9,)","(-128,)","(-128,)","(-154,)","(-154,)","(5,)","(-5,)","(-4,)","(4,)","(62,)","(62,)","(90,)","(95,)","(69,)","(65,)","(92,)","(101,)","(696015,)"
"(83,)","(80,)","(121,)","(100,)","(8,)","(-8,)","(-6,)","(6,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","('null',)","(80,)","('null',)","(100,)","(71,)","(68,)","(91,)","(101,)","(696066,)"
"(74,)","(60,)","(123,)","(100,)","(-2,)","(2,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(74,)","(60,)","('null',)","(100,)","(72,)","(66,)","(92,)","(98,)","(696117,)"
"(91,)","(79,)","(98,)","(113,)","(-4,)","(5,)","(3,)","(-3,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(91,)","(79,)","(98,)","(113,)","(75,)","(68,)","(94,)","(100,)","(696168,)"
"(88,)","(78,)","(102,)","(86,)","(0,)","(1,)","(1,)","(-1,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(88,)","(78,)","(102,)","(86,)","(78,)","(70,)","(96,)","(98,)","(696219,)"
"(80,)","(76,)","(74,)","(83,)","(1,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(80,)","(76,)","(74,)","(83,)","(79,)","(72,)","(91,)","(96,)","(696270,)"
"(113,)","(75,)","(74,)","(75,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","('null',)","(75,)","(74,)","(75,)","(83,)","(74,)","(87,)","(92,)","(696321,)"
"(81,)","(80,)","(80,)","(80,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(81,)","(80,)","(80,)","(80,)","(82,)","(74,)","(85,)","(89,)","(696372,)"
"(95,)","(81,)","(78,)","(87,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(95,)","(81,)","(78,)","(87,)","(87,)","(78,)","(84,)","(87,)","(696423,)"
"(88,)","(75,)","(78,)","(85,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(88,)","(75,)","(78,)","(85,)","(86,)","(77,)","(81,)","(82,)","(696474,)"
"(86,)","(76,)","(86,)","(86,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(86,)","(76,)","(86,)","(86,)","(86,)","(77,)","(78,)","(82,)","(696525,)"
"(93,)","(76,)","(80,)","(88,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(93,)","(76,)","(80,)","(88,)","(88,)","(77,)","(79,)","(83,)","(696576,)"
"(88,)","(81,)","(83,)","(85,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(88,)","(81,)","(83,)","(85,)","(88,)","(78,)","(80,)","(85,)","(696627,)"
"(93,)","(76,)","(78,)","(85,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(93,)","(76,)","(78,)","(85,)","(90,)","(77,)","(80,)","(86,)","(696678,)"
"(93,)","(75,)","(78,)","(76,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(93,)","(75,)","(78,)","(76,)","(90,)","(76,)","(80,)","(84,)","(696729,)"
"(93,)","(83,)","(81,)","(81,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(93,)","(83,)","(81,)","(81,)","(91,)","(77,)","(81,)","(83,)","(696780,)"
"(90,)","(80,)","(78,)","(81,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(90,)","(80,)","(78,)","(81,)","(91,)","(78,)","(79,)","(82,)","(696831,)"
"(95,)","(78,)","(75,)","(72,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(95,)","(78,)","(75,)","(72,)","(92,)","(78,)","(78,)","(80,)","(696882,)"
"(100,)","(111,)","(81,)","(81,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(100,)","('null',)","(81,)","(81,)","(94,)","(78,)","(78,)","(79,)","(696933,)"
"(105,)","(76,)","(76,)","(76,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(105,)","(76,)","(76,)","(76,)","(96,)","(78,)","(78,)","(77,)","(696984,)"
"(95,)","(72,)","(80,)","(72,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(95,)","(72,)","(80,)","(72,)","(96,)","(77,)","(78,)","(77,)","(697035,)"
"(91,)","(83,)","(85,)","(81,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(91,)","(83,)","(85,)","(81,)","(96,)","(77,)","(79,)","(77,)","(697086,)"
"(90,)","(78,)","(74,)","(78,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(90,)","(78,)","(74,)","(78,)","(96,)","(77,)","(78,)","(76,)","(697137,)"
"(102,)","(100,)","(70,)","(70,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(102,)","('null',)","(70,)","(70,)","(97,)","(77,)","(77,)","(76,)","(697188,)"
"(102,)","(85,)","(78,)","(83,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(102,)","(85,)","(78,)","(83,)","(97,)","(78,)","(77,)","(76,)","(697239,)"
"(97,)","(80,)","(76,)","(81,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(97,)","(80,)","(76,)","(81,)","(96,)","(79,)","(77,)","(77,)","(697290,)"
"(95,)","(78,)","(78,)","(76,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(95,)","(78,)","(78,)","(76,)","(96,)","(80,)","(76,)","(78,)","(697341,)"
"(97,)","(80,)","(80,)","(80,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(97,)","(80,)","(80,)","(80,)","(97,)","(80,)","(76,)","(78,)","(697392,)"
"(105,)","(81,)","(71,)","(72,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(105,)","(81,)","(71,)","(72,)","(99,)","(80,)","(75,)","(77,)","(697443,)"
"(97,)","(83,)","(81,)","(80,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(97,)","(83,)","(81,)","(80,)","(98,)","(81,)","(77,)","(78,)","(697494,)"
"(100,)","(80,)","(80,)","(88,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(100,)","(80,)","(80,)","(88,)","(98,)","(80,)","(77,)","(79,)","(697545,)"
"(100,)","(98,)","(76,)","(76,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(100,)","(98,)","(76,)","(76,)","(99,)","(83,)","(77,)","(78,)","(697596,)"
"(87,)","(78,)","(80,)","(76,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(87,)","(78,)","(80,)","(76,)","(97,)","(83,)","(78,)","(78,)","(697647,)"
"(102,)","(76,)","(80,)","(74,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(102,)","(76,)","(80,)","(74,)","(98,)","(82,)","(78,)","(77,)","(697698,)"
"(108,)","(74,)","(72,)","(68,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(108,)","(74,)","(72,)","(68,)","(99,)","(81,)","(78,)","(77,)","(697749,)"
"(98,)","(76,)","(86,)","(71,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(98,)","(76,)","(86,)","(71,)","(99,)","(80,)","(79,)","(75,)","(697800,)"
"(95,)","(83,)","(78,)","(71,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(95,)","(83,)","(78,)","(71,)","(98,)","(80,)","(78,)","(72,)","(697851,)"
"(104,)","(90,)","(66,)","(65,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(104,)","(90,)","(66,)","(65,)","(99,)","(79,)","(77,)","(70,)","(697902,)"
"(88,)","(71,)","(78,)","(68,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(88,)","(71,)","(78,)","(68,)","(99,)","(78,)","(76,)","(69,)","(697953,)"
"(108,)","(78,)","(78,)","(76,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(108,)","(78,)","(78,)","(76,)","(100,)","(78,)","(76,)","(69,)","(698004,)"
"(102,)","(70,)","(72,)","(71,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(102,)","(70,)","(72,)","(71,)","(99,)","(78,)","(76,)","(70,)","(698055,)"
"(111,)","(75,)","(72,)","(70,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(111,)","(75,)","(72,)","(70,)","(101,)","(77,)","(74,)","(70,)","(698106,)"
"(90,)","(102,)","(75,)","(74,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(90,)","('null',)","(75,)","(74,)","(100,)","(76,)","(73,)","(70,)","(698157,)"
"(93,)","(78,)","(70,)","(70,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(93,)","(78,)","(70,)","(70,)","(98,)","(74,)","(74,)","(71,)","(698208,)"
"(105,)","(76,)","(74,)","(71,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(105,)","(76,)","(74,)","(71,)","(101,)","(75,)","(73,)","(72,)","(698259,)"
"(102,)","(76,)","(71,)","(72,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(102,)","(76,)","(71,)","(72,)","(100,)","(75,)","(72,)","(71,)","(698310,)"
"(90,)","(72,)","(76,)","(68,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(90,)","(72,)","(76,)","(68,)","(98,)","(75,)","(73,)","(70,)","(698361,)"
"(98,)","(104,)","(78,)","(74,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(98,)","('null',)","(78,)","(74,)","(96,)","(75,)","(74,)","(71,)","(698412,)"
"(106,)","(76,)","(71,)","(68,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(106,)","(76,)","(71,)","(68,)","(99,)","(75,)","(73,)","(70,)","(698463,)"
"(104,)","(102,)","(72,)","(72,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(104,)","('null',)","(72,)","(72,)","(100,)","(75,)","(73,)","(70,)","(698514,)"
"(105,)","(84,)","(78,)","(80,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(105,)","(84,)","(78,)","(80,)","(100,)","(77,)","(74,)","(72,)","(698565,)"
"(100,)","(76,)","(76,)","(83,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(100,)","(76,)","(76,)","(83,)","(100,)","(77,)","(75,)","(74,)","(698616,)"
"(108,)","(76,)","(71,)","(76,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(108,)","(76,)","(71,)","(76,)","(103,)","(78,)","(74,)","(75,)","(698667,)"
"(108,)","(80,)","(78,)","(80,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(108,)","(80,)","(78,)","(80,)","(105,)","(78,)","(74,)","(76,)","(698718,)"
"(100,)","(78,)","(81,)","(81,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(100,)","(78,)","(81,)","(81,)","(104,)","(78,)","(76,)","(78,)","(698769,)"
"(102,)","(80,)","(74,)","(76,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(102,)","(80,)","(74,)","(76,)","(103,)","(79,)","(76,)","(79,)","(698820,)"
"(97,)","(108,)","(68,)","(76,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(97,)","('null',)","(68,)","(76,)","(102,)","(78,)","(74,)","(78,)","(698871,)"
