"('rawRPM0',)","('rawRPM1',)","('rawRPM2',)","('rawRPM3',)","('rawAngle0',)","('rawAngle1',)","('rawAngle2',)","('rawAngle3',)","('desiredRPM0',)","('desireRPM1',)","('desiredRPM2',)","('desiredRPM3',)","('desiredAngle0',)","('desiredAngle1',)","('desiredAngle2',)","('desiredAngle3',)","('deltaAngle0',)","('deltaAngle1',)","('deltaAngle2',)","('deltaAngle3',)","('deltaRPM0',)","('deltaRPM1',)","('deltaRPM2',)","('deltaRPM3',)","('HighDeltaFilterRPM0',)","('HighDeltaFilterRPM1',)","('HighDeltaFilterRPM2',)","('HighDeltaFilterRPM3',)","('boxFilterRPM0',)","('boxFilterRPM1',)","('boxFilterRPM2',)","('boxFilterRPM3',)","('TeensyTimeMicroSeconds',)"
"(95,)","(96,)","(95,)","(93,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(-2.32,)","(1.73,)","(0.0,)","(-1.67,)","(95,)","(96,)","(95,)","(93,)","(94,)","(95,)","(93,)","(92,)","(664417,)"
"(96,)","(95,)","(93,)","(93,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(1.73,)","(-1.73,)","(-2.21,)","(0.0,)","(96,)","(95,)","(93,)","(93,)","(95,)","(95,)","(93,)","(93,)","(664468,)"
"(97,)","(96,)","(95,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(0.59,)","(1.73,)","(2.21,)","(1.67,)","(97,)","(96,)","(95,)","(95,)","(95,)","(95,)","(94,)","(93,)","(664519,)"
"(95,)","(96,)","(95,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(-2.32,)","(0.0,)","(0.0,)","(0.0,)","(95,)","(96,)","(95,)","(95,)","(95,)","(95,)","(94,)","(94,)","(664570,)"
"(96,)","(95,)","(97,)","(93,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(1.73,)","(-1.73,)","(2.32,)","(-2.21,)","(96,)","(95,)","(97,)","(93,)","(96,)","(95,)","(95,)","(94,)","(664621,)"
"(97,)","(96,)","(95,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(0.59,)","(1.73,)","(-2.32,)","(2.21,)","(97,)","(96,)","(95,)","(95,)","(96,)","(95,)","(95,)","(94,)","(664672,)"
"(95,)","(96,)","(95,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(-2.32,)","(0.0,)","(0.0,)","(0.0,)","(95,)","(96,)","(95,)","(95,)","(96,)","(95,)","(95,)","(94,)","(664723,)"
"(95,)","(95,)","(95,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-1.73,)","(0.0,)","(0.0,)","(95,)","(95,)","(95,)","(95,)","(95,)","(95,)","(95,)","(94,)","(664774,)"
"(97,)","(96,)","(96,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(2.32,)","(1.73,)","(1.73,)","(0.0,)","(97,)","(96,)","(96,)","(95,)","(95,)","(95,)","(95,)","(94,)","(664825,)"
"(98,)","(96,)","(95,)","(93,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(1.2,)","(0.0,)","(-1.73,)","(-1.67,)","(98,)","(96,)","(95,)","(93,)","(96,)","(95,)","(95,)","(94,)","(664876,)"
"(96,)","(96,)","(95,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(-1.8,)","(0.0,)","(0.0,)","(1.67,)","(96,)","(96,)","(95,)","(95,)","(96,)","(95,)","(95,)","(94,)","(664927,)"
"(96,)","(97,)","(96,)","(96,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(0.59,)","(1.73,)","(1.73,)","(96,)","(97,)","(96,)","(96,)","(96,)","(96,)","(95,)","(94,)","(664978,)"
"(97,)","(96,)","(95,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(0.59,)","(-0.59,)","(-1.73,)","(-1.73,)","(97,)","(96,)","(95,)","(95,)","(96,)","(96,)","(95,)","(94,)","(665029,)"
"(96,)","(96,)","(97,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(-0.59,)","(0.0,)","(2.32,)","(0.0,)","(96,)","(96,)","(97,)","(95,)","(96,)","(96,)","(95,)","(94,)","(665080,)"
"(98,)","(95,)","(95,)","(93,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(1.8,)","(-1.73,)","(-2.32,)","(-1.67,)","(98,)","(95,)","(95,)","(93,)","(96,)","(96,)","(95,)","(94,)","(665131,)"
"(96,)","(96,)","(96,)","(96,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(-1.8,)","(1.73,)","(1.73,)","(3.4,)","(96,)","(96,)","(96,)","(96,)","(96,)","(96,)","(95,)","(95,)","(665182,)"
"(95,)","(95,)","(95,)","(93,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(-1.73,)","(-1.73,)","(-1.73,)","(-3.95,)","(95,)","(95,)","(95,)","(93,)","(96,)","(95,)","(95,)","(94,)","(665233,)"
"(100,)","(97,)","(95,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(5.39,)","(2.32,)","(0.0,)","(2.21,)","(100,)","(97,)","(95,)","(95,)","(97,)","(95,)","(95,)","(94,)","(665284,)"
"(96,)","(96,)","(96,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(-3.66,)","(-0.59,)","(1.73,)","(0.0,)","(96,)","(96,)","(96,)","(95,)","(96,)","(95,)","(95,)","(94,)","(665335,)"
"(97,)","(98,)","(95,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(0.59,)","(1.8,)","(-1.73,)","(0.0,)","(97,)","(98,)","(95,)","(95,)","(97,)","(96,)","(95,)","(94,)","(665386,)"
"(96,)","(96,)","(96,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(-0.59,)","(-1.8,)","(1.73,)","(0.0,)","(96,)","(96,)","(96,)","(95,)","(96,)","(96,)","(95,)","(94,)","(665437,)"
"(98,)","(97,)","(96,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(1.8,)","(0.59,)","(0.0,)","(0.0,)","(98,)","(97,)","(96,)","(95,)","(97,)","(96,)","(95,)","(94,)","(665488,)"
"(98,)","(100,)","(97,)","(96,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(3.07,)","(0.59,)","(1.73,)","(98,)","(100,)","(97,)","(96,)","(97,)","(97,)","(95,)","(95,)","(665539,)"
"(100,)","(98,)","(96,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(1.23,)","(-1.86,)","(-0.59,)","(-1.73,)","(100,)","(98,)","(96,)","(95,)","(97,)","(97,)","(96,)","(95,)","(665590,)"
"(96,)","(96,)","(96,)","(97,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(-3.03,)","(-1.8,)","(0.0,)","(2.32,)","(96,)","(96,)","(96,)","(97,)","(97,)","(97,)","(96,)","(95,)","(665641,)"
"(98,)","(97,)","(96,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(1.8,)","(0.59,)","(0.0,)","(-2.32,)","(98,)","(97,)","(96,)","(95,)","(97,)","(97,)","(96,)","(95,)","(665692,)"
"(98,)","(96,)","(95,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-0.59,)","(-1.73,)","(0.0,)","(98,)","(96,)","(95,)","(95,)","(98,)","(97,)","(96,)","(95,)","(665743,)"
"(96,)","(100,)","(98,)","(97,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(-1.8,)","(3.66,)","(3.53,)","(2.32,)","(96,)","(100,)","(98,)","(97,)","(97,)","(97,)","(96,)","(95,)","(665794,)"
"(97,)","(98,)","(96,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(0.59,)","(-1.86,)","(-1.8,)","(-2.32,)","(97,)","(98,)","(96,)","(95,)","(97,)","(97,)","(96,)","(95,)","(665845,)"
"(102,)","(98,)","(100,)","(96,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(5.0,)","(0.0,)","(3.03,)","(1.73,)","(102,)","(98,)","(100,)","(96,)","(97,)","(97,)","(96,)","(95,)","(665896,)"
"(96,)","(97,)","(96,)","(95,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(-5.59,)","(-1.2,)","(-3.03,)","(-1.73,)","(96,)","(97,)","(96,)","(95,)","(97,)","(97,)","(96,)","(95,)","(665947,)"
"(98,)","(100,)","(98,)","(96,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(1.8,)","(3.07,)","(1.8,)","(1.73,)","(98,)","(100,)","(98,)","(96,)","(97,)","(98,)","(97,)","(95,)","(665998,)"
"(100,)","(98,)","(96,)","(96,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(20,)","(20,)","(20,)","(20,)","(0,)","(0,)","(0,)","(0,)","(1.86,)","(-1.86,)","(-1.8,)","(0.0,)","(100,)","(98,)","(96,)","(96,)","(98,)","(98,)","(97,)","(95,)","(666049,)"
"(100,)","(100,)","(97,)","(96,)","(20,)","(19,)","(19,)","(19,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-0.63,)","(1.86,)","(0.59,)","(0.0,)","(100,)","(100,)","(97,)","(96,)","(98,)","(98,)","(97,)","(95,)","(666100,)"
"(140,)","(172,)","(155,)","(183,)","(12,)","(11,)","(12,)","(12,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(-7,)","(-7,)","(-7,)","(-7,)","(40.35,)","(71.41,)","(57.48,)","(86.94,)","('null',)","('null',)","('null',)","('null',)","(99,)","(98,)","(97,)","(95,)","(666151,)"
"(156,)","(177,)","(173,)","(173,)","(-2,)","(-2,)","(-2,)","(-2,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(-9,)","(-8,)","(-9,)","(-9,)","(16.51,)","(5.73,)","(18.87,)","(-9.99,)","('null',)","('null',)","('null',)","('null',)","(98,)","(98,)","(96,)","(95,)","(666202,)"
"(93,)","(95,)","(102,)","(136,)","(-6,)","(-7,)","(-8,)","(-8,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(4,)","(4,)","(5,)","(5,)","(-63.84,)","(-82.54,)","(-71.35,)","(-37.16,)","(93,)","(95,)","(102,)","('null',)","(97,)","(98,)","(98,)","(96,)","(666253,)"
"(96,)","(95,)","(142,)","(115,)","(-1,)","(-2,)","(-2,)","(-3,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(-4,)","(-5,)","(-5,)","(-5,)","(3.95,)","(0.0,)","(40.29,)","(-20.81,)","(96,)","(95,)","('null',)","(115,)","(97,)","(97,)","(98,)","(102,)","(666304,)"
"(95,)","(90,)","(90,)","(90,)","(2,)","(3,)","(2,)","(2,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.73,)","(-4.33,)","(-52.46,)","(-25.03,)","(95,)","(90,)","(90,)","(90,)","(96,)","(95,)","(96,)","(100,)","(666355,)"
"(100,)","(90,)","(93,)","(93,)","(1,)","(2,)","(2,)","(2,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(4.76,)","(-0.51,)","(3.17,)","(2.66,)","(100,)","(90,)","(93,)","(93,)","(96,)","(92,)","(95,)","(99,)","(666406,)"
"(91,)","(93,)","(93,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(-1,)","(-1,)","(-2,)","(-2,)","(-8.05,)","(2.63,)","(-0.54,)","(-2.66,)","(91,)","(93,)","(93,)","(90,)","(95,)","(92,)","(94,)","(97,)","(666457,)"
"(93,)","(95,)","(91,)","(91,)","(0,)","(-1,)","(-1,)","(-1,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1,)","(1,)","(1.07,)","(2.21,)","(-1.07,)","(1.04,)","(93,)","(95,)","(91,)","(91,)","(94,)","(93,)","(93,)","(95,)","(666508,)"
"(96,)","(95,)","(90,)","(90,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.95,)","(0.0,)","(-1.04,)","(-1.04,)","(96,)","(95,)","(90,)","(90,)","(95,)","(93,)","(91,)","(94,)","(666559,)"
"(95,)","(95,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.73,)","(0.0,)","(4.33,)","(4.33,)","(95,)","(95,)","(95,)","(95,)","(95,)","(93,)","(92,)","(91,)","(666610,)"
"(96,)","(96,)","(93,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.73,)","(1.73,)","(-2.21,)","(-2.21,)","(96,)","(96,)","(93,)","(93,)","(95,)","(94,)","(92,)","(92,)","(666661,)"
"(95,)","(97,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.73,)","(0.59,)","(2.21,)","(0.54,)","(95,)","(97,)","(95,)","(93,)","(94,)","(95,)","(92,)","(92,)","(666712,)"
"(98,)","(95,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.53,)","(-2.32,)","(0.0,)","(1.67,)","(98,)","(95,)","(95,)","(95,)","(95,)","(95,)","(93,)","(92,)","(666763,)"
"(97,)","(98,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.2,)","(3.53,)","(0.0,)","(0.0,)","(97,)","(98,)","(95,)","(95,)","(96,)","(96,)","(93,)","(93,)","(666814,)"
"(98,)","(96,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.2,)","(-1.8,)","(0.0,)","(0.0,)","(98,)","(96,)","(95,)","(95,)","(96,)","(96,)","(94,)","(94,)","(666865,)"
"(96,)","(97,)","(96,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.8,)","(0.59,)","(1.73,)","(0.0,)","(96,)","(97,)","(96,)","(95,)","(96,)","(96,)","(94,)","(94,)","(666916,)"
"(96,)","(96,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-0.59,)","(-1.73,)","(0.0,)","(96,)","(96,)","(95,)","(95,)","(96,)","(96,)","(95,)","(94,)","(666967,)"
"(100,)","(96,)","(96,)","(96,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.03,)","(0.0,)","(1.73,)","(1.73,)","(100,)","(96,)","(96,)","(96,)","(97,)","(96,)","(95,)","(95,)","(667018,)"
"(98,)","(98,)","(96,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.23,)","(1.8,)","(0.0,)","(-1.73,)","(98,)","(98,)","(96,)","(95,)","(97,)","(96,)","(95,)","(95,)","(667069,)"
"(95,)","(97,)","(95,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.53,)","(-1.2,)","(-1.73,)","(0.0,)","(95,)","(97,)","(95,)","(95,)","(97,)","(96,)","(95,)","(95,)","(667120,)"
"(100,)","(96,)","(96,)","(96,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(5.39,)","(-0.59,)","(1.73,)","(1.73,)","(100,)","(96,)","(96,)","(96,)","(97,)","(96,)","(95,)","(95,)","(667171,)"
"(97,)","(98,)","(96,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-3.07,)","(1.8,)","(0.0,)","(-1.73,)","(97,)","(98,)","(96,)","(95,)","(97,)","(96,)","(95,)","(95,)","(667222,)"
"(98,)","(95,)","(95,)","(93,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(1.2,)","(-3.53,)","(-1.73,)","(-2.21,)","(98,)","(95,)","(95,)","(93,)","(98,)","(96,)","(95,)","(95,)","(667273,)"
"(96,)","(98,)","(96,)","(96,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(-1.8,)","(3.53,)","(1.73,)","(3.95,)","(96,)","(98,)","(96,)","(96,)","(97,)","(97,)","(95,)","(95,)","(667324,)"
"(96,)","(96,)","(96,)","(95,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0.0,)","(-1.8,)","(0.0,)","(-1.73,)","(96,)","(96,)","(96,)","(95,)","(97,)","(96,)","(95,)","(95,)","(667375,)"
"(100,)","(98,)","(96,)","(96,)","(0,)","(0,)","(0,)","(0,)","(131,)","(131,)","(131,)","(131,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(3.03,)","(1.8,)","(0.0,)","(1.73,)","(100,)","(98,)","(96,)","(96,)","(97,)","(96,)","(95,)","(95,)","(667426,)"
