"(144,)","(0,)","(128,)","(116,)","(0,)","(-6,)","(-4,)","(5,)","(-127,)","(-127,)","(-155,)","(-155,)","(6,)","(-6,)","(-5,)","(5,)","(144,)","(0,)","(128,)","(116,)","(131,)","(0,)","(124,)","(113,)","(18611,)"
"(151,)","(0,)","(128,)","(115,)","(0,)","(-6,)","(-4,)","(5,)","(-127,)","(-127,)","(-155,)","(-155,)","(6,)","(-6,)","(-5,)","(5,)","(151,)","(0,)","(128,)","(115,)","(135,)","(0,)","(124,)","(113,)","(18662,)"
"(142,)","(0,)","(130,)","(119,)","(0,)","(-6,)","(-4,)","(5,)","(-119,)","(-119,)","(-166,)","(-166,)","(11,)","(-11,)","(-8,)","(8,)","(142,)","(0,)","(130,)","(119,)","(139,)","(0,)","(125,)","(114,)","(18713,)"
"(172,)","(0,)","(130,)","(121,)","(0,)","(-9,)","(-7,)","(6,)","(-119,)","(-119,)","(-166,)","(-166,)","(11,)","(-11,)","(-8,)","(8,)","('null',)","(0,)","(130,)","(121,)","(141,)","(0,)","(127,)","(116,)","(18764,)"
"(133,)","(0,)","(130,)","(121,)","(0,)","(-12,)","(-8,)","(8,)","(-109,)","(-109,)","(-183,)","(-183,)","(20,)","(-20,)","(-12,)","(12,)","(133,)","(0,)","(130,)","(121,)","(140,)","(0,)","(128,)","(117,)","(18815,)"
"(172,)","(0,)","(133,)","(121,)","(0,)","(-18,)","(-11,)","(10,)","(-109,)","(-109,)","(-183,)","(-183,)","(20,)","(-20,)","(-12,)","(12,)","('null',)","(0,)","(133,)","(121,)","(142,)","(0,)","(129,)","(118,)","(18866,)"
"(148,)","(0,)","(136,)","(128,)","(0,)","(-23,)","(-13,)","(13,)","(-109,)","(-109,)","(-183,)","(-183,)","(20,)","(-20,)","(-12,)","(12,)","(148,)","(0,)","(136,)","(128,)","(143,)","(0,)","(131,)","(120,)","(18917,)"
"(115,)","(0,)","(138,)","(126,)","(0,)","(-22,)","(-12,)","(12,)","(-109,)","(-109,)","(-183,)","(-183,)","(20,)","(-20,)","(-12,)","(12,)","(115,)","(0,)","(138,)","(126,)","(134,)","(0,)","(132,)","(122,)","(18968,)"
"(124,)","(0,)","(142,)","(133,)","(0,)","(-18,)","(-12,)","(11,)","(-109,)","(-109,)","(-183,)","(-183,)","(20,)","(-20,)","(-12,)","(12,)","(124,)","(0,)","(142,)","(133,)","(130,)","(0,)","(134,)","(125,)","(19019,)"
"(102,)","(0,)","(148,)","(136,)","(0,)","(-18,)","(-11,)","(11,)","(-109,)","(-109,)","(-183,)","(-183,)","(20,)","(-20,)","(-12,)","(12,)","(102,)","(0,)","(148,)","(136,)","(124,)","(0,)","(137,)","(127,)","(19070,)"
"(106,)","(0,)","(150,)","(138,)","(0,)","(-19,)","(-11,)","(11,)","(-114,)","(-114,)","(-174,)","(-174,)","(15,)","(-15,)","(-10,)","(10,)","(106,)","(0,)","(150,)","(138,)","(119,)","(0,)","(141,)","(130,)","(19121,)"
"(130,)","(0,)","(153,)","(142,)","(0,)","(-16,)","(-11,)","(10,)","(-114,)","(-114,)","(-174,)","(-174,)","(15,)","(-15,)","(-10,)","(10,)","('null',)","(0,)","(153,)","(142,)","(119,)","(0,)","(144,)","(133,)","(19172,)"
"(130,)","(0,)","(156,)","(141,)","(0,)","(-13,)","(-9,)","(9,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","('null',)","(0,)","(156,)","(141,)","(111,)","(0,)","(147,)","(136,)","(19223,)"
"(100,)","(0,)","(216,)","(222,)","(0,)","(-3,)","(-3,)","(3,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(100,)","(0,)","('null',)","('null',)","(108,)","(0,)","(149,)","(138,)","(19274,)"
"(96,)","(0,)","(148,)","(153,)","(0,)","(6,)","(4,)","(-4,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(96,)","(0,)","(148,)","(153,)","(101,)","(0,)","(151,)","(142,)","(19325,)"
"(102,)","(0,)","(163,)","(155,)","(0,)","(4,)","(3,)","(-3,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(102,)","(0,)","(163,)","(155,)","(101,)","(0,)","(154,)","(145,)","(19376,)"
"(102,)","(0,)","(145,)","(133,)","(0,)","(-1,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(102,)","(0,)","(145,)","(133,)","(100,)","(0,)","(153,)","(144,)","(19427,)"
"(106,)","(0,)","(144,)","(133,)","(0,)","(-3,)","(-1,)","(1,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(106,)","(0,)","(144,)","(133,)","(101,)","(0,)","(151,)","(143,)","(19478,)"
"(108,)","(0,)","(142,)","(133,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(108,)","(0,)","(142,)","(133,)","(102,)","(0,)","(148,)","(141,)","(19529,)"
"(111,)","(0,)","(141,)","(128,)","(0,)","(1,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(111,)","(0,)","(141,)","(128,)","(104,)","(0,)","(147,)","(139,)","(19580,)"
"(113,)","(0,)","(142,)","(130,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(113,)","(0,)","(142,)","(130,)","(107,)","(0,)","(146,)","(135,)","(19631,)"
"(113,)","(0,)","(136,)","(125,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(113,)","(0,)","(136,)","(125,)","(108,)","(0,)","(141,)","(130,)","(19682,)"
"(114,)","(0,)","(133,)","(125,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(114,)","(0,)","(133,)","(125,)","(110,)","(0,)","(139,)","(129,)","(19733,)"
"(118,)","(0,)","(136,)","(125,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(118,)","(0,)","(136,)","(125,)","(112,)","(0,)","(138,)","(127,)","(19784,)"
"(116,)","(0,)","(133,)","(124,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(116,)","(0,)","(133,)","(124,)","(114,)","(0,)","(136,)","(126,)","(19835,)"
"(118,)","(0,)","(133,)","(123,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(118,)","(0,)","(133,)","(123,)","(115,)","(0,)","(135,)","(125,)","(19886,)"
"(119,)","(0,)","(133,)","(123,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(119,)","(0,)","(133,)","(123,)","(116,)","(0,)","(134,)","(124,)","(19937,)"
"(118,)","(0,)","(133,)","(118,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(118,)","(0,)","(133,)","(118,)","(117,)","(0,)","(133,)","(123,)","(19988,)"
"(121,)","(0,)","(133,)","(121,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(121,)","(0,)","(133,)","(121,)","(118,)","(0,)","(133,)","(122,)","(20039,)"
"(119,)","(0,)","(130,)","(118,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(119,)","(0,)","(130,)","(118,)","(118,)","(0,)","(132,)","(121,)","(20090,)"
"(124,)","(0,)","(130,)","(119,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(124,)","(0,)","(130,)","(119,)","(119,)","(0,)","(132,)","(120,)","(20141,)"
"(119,)","(0,)","(125,)","(118,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(119,)","(0,)","(125,)","(118,)","(120,)","(0,)","(130,)","(119,)","(20192,)"
"(123,)","(0,)","(128,)","(116,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(123,)","(0,)","(128,)","(116,)","(120,)","(0,)","(129,)","(118,)","(20243,)"
"(121,)","(0,)","(125,)","(113,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(121,)","(0,)","(125,)","(113,)","(121,)","(0,)","(128,)","(117,)","(20294,)"
"(123,)","(0,)","(125,)","(114,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(123,)","(0,)","(125,)","(114,)","(121,)","(0,)","(127,)","(116,)","(20345,)"
"(121,)","(0,)","(128,)","(113,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(121,)","(0,)","(128,)","(113,)","(121,)","(0,)","(126,)","(115,)","(20396,)"
"(124,)","(0,)","(128,)","(113,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(124,)","(0,)","(128,)","(113,)","(121,)","(0,)","(126,)","(114,)","(20447,)"
"(123,)","(0,)","(128,)","(114,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(123,)","(0,)","(128,)","(114,)","(122,)","(0,)","(127,)","(113,)","(20498,)"
"(123,)","(0,)","(126,)","(115,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(123,)","(0,)","(126,)","(115,)","(122,)","(0,)","(126,)","(113,)","(20549,)"
"(123,)","(0,)","(125,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(123,)","(0,)","(125,)","(111,)","(122,)","(0,)","(126,)","(113,)","(20600,)"
"(121,)","(0,)","(125,)","(112,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(121,)","(0,)","(125,)","(112,)","(122,)","(0,)","(126,)","(113,)","(20651,)"
"(123,)","(0,)","(123,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(123,)","(0,)","(123,)","(111,)","(122,)","(0,)","(125,)","(112,)","(20702,)"
"(123,)","(0,)","(125,)","(113,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(123,)","(0,)","(125,)","(113,)","(122,)","(0,)","(125,)","(112,)","(20753,)"
"(124,)","(0,)","(124,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(124,)","(0,)","(124,)","(111,)","(122,)","(0,)","(124,)","(112,)","(20804,)"
"(123,)","(0,)","(123,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(123,)","(0,)","(123,)","(111,)","(122,)","(0,)","(124,)","(111,)","(20855,)"
"(123,)","(0,)","(125,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(123,)","(0,)","(125,)","(111,)","(122,)","(0,)","(124,)","(111,)","(20906,)"
"(123,)","(0,)","(123,)","(108,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(123,)","(0,)","(123,)","(108,)","(123,)","(0,)","(123,)","(110,)","(20957,)"
"(121,)","(0,)","(126,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(121,)","(0,)","(126,)","(111,)","(122,)","(0,)","(124,)","(110,)","(21008,)"
"(123,)","(0,)","(123,)","(109,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(123,)","(0,)","(123,)","(109,)","(122,)","(0,)","(124,)","(110,)","(21059,)"
"(123,)","(0,)","(123,)","(108,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(123,)","(0,)","(123,)","(108,)","(122,)","(0,)","(123,)","(109,)","(21110,)"
"(128,)","(0,)","(123,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(128,)","(0,)","(123,)","(111,)","(123,)","(0,)","(123,)","(109,)","(21161,)"
"(126,)","(0,)","(126,)","(113,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(126,)","(0,)","(126,)","(113,)","(124,)","(0,)","(124,)","(110,)","(21212,)"
"(125,)","(0,)","(123,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(123,)","(111,)","(124,)","(0,)","(124,)","(110,)","(21263,)"
"(125,)","(0,)","(125,)","(115,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(125,)","(115,)","(125,)","(0,)","(123,)","(111,)","(21314,)"
"(125,)","(0,)","(123,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(123,)","(111,)","(125,)","(0,)","(123,)","(111,)","(21365,)"
"(125,)","(0,)","(126,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(126,)","(111,)","(125,)","(0,)","(124,)","(112,)","(21416,)"
"(124,)","(0,)","(125,)","(113,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(124,)","(0,)","(125,)","(113,)","(125,)","(0,)","(124,)","(112,)","(21467,)"
"(125,)","(0,)","(123,)","(108,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(123,)","(108,)","(124,)","(0,)","(124,)","(111,)","(21518,)"
"(125,)","(0,)","(125,)","(113,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(125,)","(113,)","(124,)","(0,)","(124,)","(111,)","(21569,)"
"(125,)","(0,)","(121,)","(109,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(121,)","(109,)","(124,)","(0,)","(123,)","(110,)","(21620,)"
"(125,)","(0,)","(125,)","(113,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(125,)","(113,)","(124,)","(0,)","(124,)","(111,)","(21671,)"
"(128,)","(0,)","(123,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(128,)","(0,)","(123,)","(111,)","(125,)","(0,)","(123,)","(111,)","(21722,)"
"(126,)","(0,)","(123,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(126,)","(0,)","(123,)","(111,)","(125,)","(0,)","(123,)","(110,)","(21773,)"
"(128,)","(0,)","(124,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(128,)","(0,)","(124,)","(111,)","(126,)","(0,)","(123,)","(111,)","(21824,)"
"(125,)","(0,)","(123,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(123,)","(111,)","(126,)","(0,)","(123,)","(111,)","(21875,)"
"(125,)","(0,)","(123,)","(108,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(123,)","(108,)","(126,)","(0,)","(123,)","(110,)","(21926,)"
"(125,)","(0,)","(123,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(123,)","(111,)","(126,)","(0,)","(123,)","(110,)","(21977,)"
"(124,)","(0,)","(124,)","(109,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(124,)","(0,)","(124,)","(109,)","(125,)","(0,)","(123,)","(110,)","(22028,)"
"(125,)","(0,)","(121,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(121,)","(111,)","(125,)","(0,)","(123,)","(110,)","(22079,)"
"(128,)","(0,)","(121,)","(108,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(128,)","(0,)","(121,)","(108,)","(125,)","(0,)","(122,)","(109,)","(22130,)"
"(125,)","(0,)","(121,)","(108,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(121,)","(108,)","(125,)","(0,)","(122,)","(109,)","(22181,)"
"(128,)","(0,)","(121,)","(108,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(128,)","(0,)","(121,)","(108,)","(125,)","(0,)","(121,)","(109,)","(22232,)"
"(123,)","(0,)","(118,)","(108,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(123,)","(0,)","(118,)","(108,)","(125,)","(0,)","(121,)","(108,)","(22283,)"
"(126,)","(0,)","(121,)","(109,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(126,)","(0,)","(121,)","(109,)","(125,)","(0,)","(120,)","(108,)","(22334,)"
"(123,)","(0,)","(121,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(123,)","(0,)","(121,)","(111,)","(125,)","(0,)","(120,)","(108,)","(22385,)"
"(125,)","(0,)","(124,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(124,)","(111,)","(125,)","(0,)","(121,)","(109,)","(22436,)"
"(128,)","(0,)","(123,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(128,)","(0,)","(123,)","(111,)","(125,)","(0,)","(121,)","(109,)","(22487,)"
"(125,)","(0,)","(121,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(121,)","(111,)","(125,)","(0,)","(121,)","(110,)","(22538,)"
"(128,)","(0,)","(123,)","(113,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(128,)","(0,)","(123,)","(113,)","(125,)","(0,)","(122,)","(111,)","(22589,)"
"(128,)","(0,)","(121,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(128,)","(0,)","(121,)","(111,)","(126,)","(0,)","(122,)","(111,)","(22640,)"
"(124,)","(0,)","(121,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(124,)","(0,)","(121,)","(111,)","(126,)","(0,)","(122,)","(111,)","(22691,)"
"(128,)","(0,)","(123,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(128,)","(0,)","(123,)","(111,)","(126,)","(0,)","(122,)","(111,)","(22742,)"
"(125,)","(0,)","(118,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(118,)","(111,)","(126,)","(0,)","(121,)","(111,)","(22793,)"
"(123,)","(0,)","(121,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(123,)","(0,)","(121,)","(111,)","(126,)","(0,)","(121,)","(111,)","(22844,)"
"(125,)","(0,)","(121,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(121,)","(111,)","(125,)","(0,)","(120,)","(111,)","(22895,)"
"(124,)","(0,)","(121,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(124,)","(0,)","(121,)","(111,)","(124,)","(0,)","(120,)","(111,)","(22946,)"
"(128,)","(0,)","(123,)","(113,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(128,)","(0,)","(123,)","(113,)","(125,)","(0,)","(121,)","(111,)","(22997,)"
"(125,)","(0,)","(124,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(124,)","(111,)","(125,)","(0,)","(121,)","(111,)","(23048,)"
"(125,)","(0,)","(119,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(119,)","(111,)","(125,)","(0,)","(121,)","(111,)","(23099,)"
"(125,)","(0,)","(121,)","(113,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(121,)","(113,)","(125,)","(0,)","(121,)","(111,)","(23150,)"
"(124,)","(0,)","(121,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(124,)","(0,)","(121,)","(111,)","(125,)","(0,)","(121,)","(111,)","(23201,)"
"(125,)","(0,)","(119,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(119,)","(111,)","(125,)","(0,)","(121,)","(111,)","(23252,)"
"(125,)","(0,)","(121,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(121,)","(111,)","(124,)","(0,)","(120,)","(111,)","(23303,)"
"(123,)","(0,)","(121,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(123,)","(0,)","(121,)","(111,)","(124,)","(0,)","(120,)","(111,)","(23354,)"
"(125,)","(0,)","(121,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(121,)","(111,)","(124,)","(0,)","(120,)","(111,)","(23405,)"
"(124,)","(0,)","(124,)","(113,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(124,)","(0,)","(124,)","(113,)","(124,)","(0,)","(121,)","(111,)","(23456,)"
"(125,)","(0,)","(121,)","(109,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(121,)","(109,)","(124,)","(0,)","(121,)","(111,)","(23507,)"
"(125,)","(0,)","(116,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(116,)","(111,)","(124,)","(0,)","(120,)","(111,)","(23558,)"
"(123,)","(0,)","(121,)","(108,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(123,)","(0,)","(121,)","(108,)","(124,)","(0,)","(120,)","(110,)","(23609,)"
"(128,)","(0,)","(116,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(128,)","(0,)","(116,)","(111,)","(125,)","(0,)","(119,)","(110,)","(23660,)"
"(126,)","(0,)","(121,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(126,)","(0,)","(121,)","(111,)","(125,)","(0,)","(119,)","(110,)","(23711,)"
"(125,)","(0,)","(119,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(119,)","(111,)","(125,)","(0,)","(119,)","(110,)","(23762,)"
"(125,)","(0,)","(118,)","(111,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(118,)","(111,)","(125,)","(0,)","(118,)","(110,)","(23813,)"
"(125,)","(0,)","(121,)","(108,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(125,)","(0,)","(121,)","(108,)","(125,)","(0,)","(119,)","(110,)","(23864,)"
"(128,)","(0,)","(121,)","(112,)","(0,)","(0,)","(0,)","(0,)","(-140,)","(-140,)","(-140,)","(-140,)","(0,)","(0,)","(0,)","(0,)","(128,)","(0,)","(121,)","(112,)","(126,)","(0,)","(119,)","(110,)","(23915,)"
