"(27,)","(14,)","(0,)","(0,)","(0,)","(0,)","(0,)","(98,)","(92,)","(82,)","(84,)","(39,)","(41,)","(43,)","(43,)","(46.553851167337825,)"
"(26,)","(14,)","(-2,)","(0,)","(0,)","(0,)","(0,)","(72,)","(93,)","(82,)","(81,)","(44,)","(41,)","(43,)","(43,)","(46.553851167337825,)"
"(23,)","(8,)","(-2,)","(0,)","(0,)","(0,)","(0,)","(68,)","(92,)","(82,)","(74,)","(44,)","(41,)","(43,)","(44,)","(46.553851167337825,)"
"(22,)","(14,)","(0,)","(0,)","(0,)","(0,)","(0,)","(93,)","(75,)","(75,)","(79,)","(40,)","(44,)","(43,)","(43,)","(46.553851167337825,)"
"(21,)","(14,)","(0,)","(0,)","(0,)","(0,)","(0,)","(71,)","(76,)","(71,)","(78,)","(44,)","(43,)","(44,)","(43,)","(46.553851167337825,)"
"(20,)","(8,)","(-2,)","(0,)","(0,)","(0,)","(0,)","(93,)","(88,)","(85,)","(71,)","(40,)","(41,)","(41,)","(44,)","(46.553851167337825,)"
"(20,)","(8,)","(-4,)","(0,)","(0,)","(0,)","(0,)","(100,)","(80,)","(70,)","(68,)","(39,)","(43,)","(44,)","(44,)","(46.553851167337825,)"
"(20,)","(14,)","(0,)","(0,)","(0,)","(0,)","(0,)","(73,)","(78,)","(66,)","(77,)","(44,)","(43,)","(44,)","(43,)","(46.553851167337825,)"
"(20,)","(19,)","(4,)","(0,)","(0,)","(0,)","(0,)","(75,)","(78,)","(84,)","(85,)","(43,)","(43,)","(41,)","(41,)","(46.553851167337825,)"
"(18,)","(8,)","(-2,)","(0,)","(0,)","(0,)","(0,)","(99,)","(92,)","(97,)","(69,)","(39,)","(40,)","(39,)","(44,)","(46.553851167337825,)"
"(20,)","(14,)","(-2,)","(0,)","(0,)","(0,)","(0,)","(80,)","(95,)","(79,)","(75,)","(43,)","(40,)","(43,)","(43,)","(46.553851167337825,)"
"(23,)","(19,)","(-1,)","(0,)","(0,)","(0,)","(0,)","(76,)","(79,)","(74,)","(82,)","(43,)","(43,)","(43,)","(41,)","(46.553851167337825,)"
"(24,)","(24,)","(3,)","(0,)","(0,)","(0,)","(0,)","(108,)","(89,)","(99,)","(93,)","(38,)","(41,)","(39,)","(40,)","(46.553851167337825,)"
"(26,)","(24,)","(1,)","(0,)","(0,)","(0,)","(0,)","(89,)","(94,)","(88,)","(93,)","(41,)","(40,)","(41,)","(40,)","(46.553851167337825,)"
"(26,)","(19,)","(0,)","(0,)","(0,)","(0,)","(0,)","(79,)","(104,)","(85,)","(88,)","(43,)","(39,)","(41,)","(41,)","(46.553851167337825,)"
"(27,)","(19,)","(0,)","(0,)","(0,)","(0,)","(0,)","(94,)","(92,)","(95,)","(88,)","(41,)","(41,)","(40,)","(41,)","(46.553851167337825,)"
"(26,)","(14,)","(-2,)","(0,)","(0,)","(0,)","(0,)","(97,)","(90,)","(82,)","(81,)","(40,)","(41,)","(43,)","(43,)","(46.553851167337825,)"
"(24,)","(14,)","(0,)","(0,)","(0,)","(0,)","(0,)","(75,)","(91,)","(79,)","(81,)","(44,)","(41,)","(43,)","(43,)","(46.553851167337825,)"
"(24,)","(14,)","(-2,)","(0,)","(0,)","(0,)","(0,)","(86,)","(91,)","(80,)","(79,)","(41,)","(41,)","(43,)","(43,)","(46.553851167337825,)"
"(23,)","(19,)","(4,)","(0,)","(0,)","(0,)","(0,)","(90,)","(89,)","(79,)","(88,)","(41,)","(41,)","(43,)","(41,)","(46.553851167337825,)"
"(21,)","(8,)","(-2,)","(0,)","(0,)","(0,)","(0,)","(63,)","(91,)","(78,)","(71,)","(45,)","(41,)","(43,)","(44,)","(46.553851167337825,)"
"(20,)","(8,)","(-4,)","(0,)","(0,)","(0,)","(0,)","(72,)","(88,)","(79,)","(69,)","(43,)","(41,)","(43,)","(44,)","(46.553851167337825,)"
"(19,)","(16,)","(3,)","(0,)","(0,)","(0,)","(0,)","(77,)","(80,)","(77,)","(82,)","(43,)","(43,)","(43,)","(42,)","(46.553851167337825,)"
