"(15,)","(24,)","(7,)","(0,)","(0,)","(0,)","(0,)","(229,)","(199,)","(172,)","(203,)","(152,)","(156,)","(161,)","(156,)","(162.93847908568236,)"
"(20,)","(24,)","(0,)","(0,)","(0,)","(0,)","(0,)","(209,)","(204,)","(170,)","(201,)","(156,)","(156,)","(161,)","(156,)","(162.93847908568236,)"
"(24,)","(24,)","(0,)","(0,)","(0,)","(0,)","(0,)","(176,)","(210,)","(203,)","(205,)","(161,)","(156,)","(156,)","(156,)","(162.93847908568236,)"
"(23,)","(5,)","(-7,)","(0,)","(0,)","(0,)","(0,)","(231,)","(231,)","(181,)","(182,)","(152,)","(152,)","(161,)","(161,)","(162.93847908568236,)"
"(25,)","(5,)","(-13,)","(0,)","(0,)","(0,)","(0,)","(187,)","(236,)","(177,)","(178,)","(166,)","(152,)","(161,)","(161,)","(162.93847908568236,)"
"(27,)","(24,)","(0,)","(0,)","(0,)","(0,)","(0,)","(192,)","(212,)","(182,)","(209,)","(175,)","(156,)","(161,)","(156,)","(162.93847908568236,)"
"(36,)","(42,)","(0,)","(0,)","(0,)","(0,)","(0,)","(187,)","(214,)","(203,)","(231,)","(175,)","(156,)","(156,)","(152,)","(162.93847908568236,)"
"(39,)","(24,)","(-6,)","(0,)","(0,)","(0,)","(0,)","(174,)","(243,)","(208,)","(213,)","(166,)","(152,)","(156,)","(156,)","(162.93847908568236,)"
"(29,)","(0,)","(-1,)","(0,)","(0,)","(0,)","(0,)","(201,)","(199,)","(194,)","(194,)","(156,)","(161,)","(161,)","(166,)","(162.93847908568236,)"
"(23,)","(5,)","(0,)","(0,)","(0,)","(0,)","(0,)","(175,)","(192,)","(188,)","(190,)","(166,)","(161,)","(161,)","(161,)","(162.93847908568236,)"
"(17,)","(0,)","(-1,)","(0,)","(0,)","(0,)","(0,)","(169,)","(182,)","(179,)","(182,)","(166,)","(162,)","(166,)","(166,)","(162.93847908568236,)"
"(18,)","(24,)","(9,)","(0,)","(0,)","(0,)","(0,)","(177,)","(183,)","(179,)","(208,)","(161,)","(161,)","(161,)","(156,)","(162.93847908568236,)"
"(14,)","(5,)","(1,)","(0,)","(0,)","(0,)","(0,)","(176,)","(181,)","(173,)","(183,)","(161,)","(161,)","(162,)","(161,)","(162.93847908568236,)"
"(11,)","(1,)","(-1,)","(0,)","(0,)","(0,)","(0,)","(176,)","(174,)","(203,)","(173,)","(161,)","(162,)","(156,)","(162,)","(162.93847908568236,)"
"(14,)","(24,)","(7,)","(0,)","(0,)","(0,)","(0,)","(166,)","(201,)","(178,)","(202,)","(162,)","(156,)","(161,)","(156,)","(162.93847908568236,)"
"(16,)","(24,)","(7,)","(0,)","(0,)","(0,)","(0,)","(186,)","(227,)","(173,)","(204,)","(158,)","(152,)","(161,)","(156,)","(162.93847908568236,)"
"(17,)","(5,)","(-7,)","(0,)","(0,)","(0,)","(0,)","(220,)","(208,)","(200,)","(177,)","(153,)","(156,)","(156,)","(161,)","(162.93847908568236,)"
"(25,)","(42,)","(6,)","(0,)","(0,)","(0,)","(0,)","(199,)","(205,)","(204,)","(227,)","(158,)","(156,)","(156,)","(152,)","(162.93847908568236,)"
"(24,)","(24,)","(7,)","(0,)","(0,)","(0,)","(0,)","(197,)","(208,)","(182,)","(213,)","(158,)","(156,)","(161,)","(156,)","(162.93847908568236,)"
"(27,)","(24,)","(0,)","(0,)","(0,)","(0,)","(0,)","(211,)","(210,)","(231,)","(208,)","(156,)","(156,)","(152,)","(156,)","(162.93847908568236,)"
"(26,)","(24,)","(7,)","(0,)","(0,)","(0,)","(0,)","(191,)","(215,)","(215,)","(214,)","(161,)","(156,)","(156,)","(156,)","(162.93847908568236,)"
"(27,)","(24,)","(0,)","(0,)","(0,)","(0,)","(0,)","(214,)","(183,)","(184,)","(208,)","(156,)","(161,)","(161,)","(156,)","(162.93847908568236,)"
